NO,Polygon Points
1324,"(1033.169, 3917.125); (1445.028, 3913.032); (1450.689, 3913.407); (1456.281, 3925.974); (1458.752, 3941.159); (1447.767, 3948.556); (1422.933, 3956.628); (1417.180, 3958.083); (1396.121, 3958.549); (1065.519, 3953.678); (1034.506, 3951.874)"
1325,"(1023.040, 1204.047); (1041.961, 1221.019); (1041.776, 1227.427); (1030.365, 1255.193); (1026.716, 1263.796); (1023.438, 1269.324); (795.096, 1520.499); (788.246, 1527.360); (779.655, 1522.045); (777.021, 1515.713); (783.489, 1501.297); (826.556, 1442.890); (869.828, 1384.878); (894.426, 1352.096); (984.373, 1234.315)"
1326,"(3338.881, 885.386); (3337.090, 859.109); (3340.207, 855.167); (3388.851, 793.917); (3402.402, 777.304); (3410.765, 768.330); (3467.329, 746.426); (3483.888, 741.890); (3546.298, 733.078); (3632.291, 738.194); (3667.844, 759.064); (3673.318, 767.010); (3674.967, 772.949); (3661.293, 792.868); (3532.529, 962.468); (3498.904, 1003.889); (3489.968, 1014.588); (3486.855, 1013.248); (3484.923, 1012.160); (3374.499, 923.612); (3344.376, 895.827)"
1327,"(1652.884, 2949.870); (1647.443, 2967.259); (1620.984, 2950.768); (1611.982, 2943.192); (1608.762, 2936.063); (1644.162, 2938.931); (1649.262, 2942.828)"
1328,"(4003.798, 1343.875); (3991.833, 1391.844); (3986.251, 1398.983); (3960.761, 1396.570); (3934.714, 1392.988); (3831.909, 1373.108); (3813.433, 1368.151); (3781.213, 1356.163); (3740.546, 1337.773); (3722.386, 1289.393); (3721.444, 1284.388); (3728.637, 1277.698); (3737.765, 1275.138); (3779.279, 1274.913); (3899.427, 1306.501); (3988.561, 1332.731); (3998.362, 1337.339)"
1329,"(2455.005, 2610.035); (2440.690, 2527.654); (2440.824, 2524.341); (2485.963, 2529.459); (2675.284, 2578.450); (2695.303, 2585.847); (2725.908, 2602.094); (2722.071, 2607.542); (2699.649, 2609.843); (2609.490, 2612.132); (2475.732, 2615.301); (2457.677, 2611.141)"
1330,"(493.857, 3797.989); (483.166, 3799.375); (377.382, 3790.403); (336.201, 3786.601); (327.652, 3784.996); (302.236, 3778.641); (300.086, 3777.050); (296.624, 3764.585); (297.344, 3760.283); (303.370, 3758.012); (322.048, 3756.814); (346.378, 3756.040); (460.982, 3766.805); (481.132, 3769.383); (495.089, 3774.832); (499.513, 3777.381); (502.904, 3779.782); (497.360, 3792.583)"
1331,"(2986.621, 659.098); (2985.064, 635.959); (2987.710, 628.953); (2991.495, 624.003); (3003.039, 632.351); (3006.172, 635.146); (3010.308, 647.208); (3012.168, 653.830); (3006.483, 659.142); (2995.720, 663.127)"
1332,"(2760.919, 2824.738); (2765.610, 2814.384); (2783.208, 2803.642); (2802.625, 2796.920); (2855.545, 2811.271); (2880.911, 2822.254); (2868.067, 2836.047); (2859.584, 2839.247); (2833.694, 2836.125); (2775.070, 2827.942)"
1333,"(2767.272, 500.691); (2806.195, 499.784); (2847.634, 500.730); (2866.440, 502.594); (2870.281, 503.785); (2874.832, 505.862); (2871.596, 535.712); (2860.562, 565.067); (2855.859, 565.932); (2847.806, 566.659); (2842.098, 566.719); (2784.458, 567.168); (2766.299, 565.056); (2761.371, 563.774); (2765.271, 504.909)"
1334,"(2888.867, 858.853); (2922.232, 831.316); (2929.963, 827.770); (2938.426, 827.156); (2940.906, 839.444); (2941.137, 858.501); (2940.539, 880.514); (2938.438, 884.544); (2930.858, 886.844); (2918.954, 886.154); (2896.587, 882.648); (2891.603, 870.449)"
1335,"(3717.102, 3017.192); (3722.766, 3035.767); (3719.224, 3055.479); (3409.895, 3063.449); (3405.604, 3061.273); (3402.717, 3057.191); (3401.196, 3037.064); (3402.690, 3032.584); (3405.381, 3028.533); (3408.654, 3025.389); (3433.063, 3007.965); (3450.534, 3000.541); (3462.316, 2996.951); (3468.621, 2995.428); (3475.862, 2994.971); (3514.775, 2993.117); (3663.664, 2987.477); (3675.437, 2990.053)"
1336,"(1767.473, 279.201); (1744.569, 274.349); (1738.879, 266.630); (1736.740, 259.367); (1737.893, 252.745); (1741.416, 244.575); (1760.732, 242.458); (1766.062, 243.236); (1772.073, 245.028); (1775.246, 248.727); (1771.641, 277.812)"
1337,"(2789.094, 2710.739); (2764.117, 2709.389); (2761.148, 2701.356); (2760.795, 2691.182); (2762.941, 2678.173); (2767.340, 2675.638); (2780.497, 2686.620); (2788.289, 2703.789)"
1338,"(3659.254, 1141.801); (3656.591, 1130.621); (3662.684, 1086.523); (3665.709, 1083.260); (3683.096, 1079.449); (3695.844, 1080.108); (3700.885, 1081.173); (3701.333, 1085.633); (3703.797, 1139.322); (3697.023, 1141.303); (3687.964, 1143.139); (3663.453, 1142.323)"
1339,"(3017.228, 3288.931); (3022.083, 3245.626); (3023.639, 3234.072); (3037.488, 3233.359); (3532.685, 3231.651); (3544.701, 3231.778); (3663.484, 3241.504); (3677.190, 3243.251); (3690.864, 3249.126); (3699.556, 3254.530); (3730.632, 3303.372); (3733.202, 3316.958); (3731.864, 3318.293); (3729.607, 3318.941); (3718.293, 3318.921); (3582.617, 3318.509); (3376.993, 3316.441); (3210.717, 3314.482); (3100.345, 3312.970); (3071.951, 3312.488); (3031.640, 3311.211); (3022.646, 3309.267)"
1340,"(328.674, 2739.586); (330.215, 2726.969); (347.559, 2732.870); (343.341, 2735.395); (330.034, 2742.952)"
1341,"(3062.611, 1302.676); (3048.549, 1299.609); (3051.811, 1280.665); (3053.405, 1271.500); (3067.925, 1276.083); (3070.262, 1285.505); (3063.858, 1301.291)"
1342,"(3849.145, 4083.800); (3867.580, 4083.241); (3863.235, 4086.801); (3858.328, 4086.438)"
1343,"(3788.491, 1204.676); (3784.589, 1152.973); (3815.642, 1150.540); (3828.646, 1150.781); (3853.599, 1157.808); (3844.425, 1176.931); (3816.383, 1203.238); (3806.870, 1207.019); (3798.440, 1206.388)"
1344,"(1528.138, 853.391); (1524.847, 886.880); (1509.779, 887.318); (1485.348, 869.078); (1480.993, 861.848); (1480.795, 843.229); (1493.977, 841.324); (1509.078, 843.086); (1524.380, 851.207)"
1345,"(2345.276, 1875.125); (2345.097, 1864.982); (2351.070, 1862.833); (2360.460, 1864.492); (2360.537, 1868.986); (2359.436, 1877.919); (2354.580, 1879.476); (2351.538, 1878.290)"
1346,"(3273.564, 461.609); (3273.042, 455.274); (3279.110, 453.491); (3289.224, 451.501); (3297.644, 454.666); (3299.239, 456.405); (3297.001, 464.244); (3287.458, 471.218); (3284.676, 469.807)"
1347,"(3520.728, 262.248); (3514.233, 278.717); (3500.938, 263.710); (3497.008, 253.474); (3498.184, 245.266); (3498.537, 243.618); (3509.626, 242.841); (3515.613, 242.959)"
1348,"(1115.998, 2055.327); (1113.476, 2050.422); (1118.633, 2048.052); (1123.534, 2050.007)"
1349,"(1257.275, 614.996); (1259.777, 610.028); (1263.460, 611.256); (1263.344, 614.315)"
1350,"(905.071, 254.601); (907.590, 243.321); (913.196, 241.111); (918.275, 241.045); (929.577, 248.113); (935.160, 252.393); (939.254, 258.037); (944.690, 268.639); (943.295, 274.986); (925.388, 279.430); (905.959, 261.957)"
1351,"(3164.398, 167.156); (3160.392, 183.492); (3154.404, 182.330); (3150.406, 178.942); (3144.805, 161.508); (3156.439, 161.726)"
1352,"(2496.788, 213.534); (2502.340, 225.014); (2500.617, 244.619); (2485.154, 247.048); (2477.650, 234.969); (2473.308, 222.093); (2479.087, 219.186)"
1353,"(3470.793, 3335.175); (3464.729, 3331.604); (3472.344, 3331.141); (3477.087, 3332.602)"
1354,"(2303.299, 2167.197); (2297.468, 2163.186); (2301.067, 2160.635); (2307.603, 2162.733)"
1355,"(844.044, 4061.925); (843.664, 4086.717); (836.316, 4087.302); (155.489, 3961.417); (89.532, 3948.565); (69.517, 3943.957); (49.098, 3938.737); (36.395, 3933.606); (21.755, 3927.658); (10.340, 3922.581); (9.345, 3914.696); (14.807, 3913.479); (33.486, 3910.577); (48.751, 3909.758); (833.167, 4055.551); (839.499, 4057.556)"
1356,"(3545.407, 452.163); (3549.332, 451.280); (3548.434, 455.407)"
1357,"(393.185, 1300.036); (396.244, 1280.113); (411.029, 1287.231); (459.685, 1315.556); (454.917, 1329.326); (429.073, 1334.171); (424.998, 1334.782); (423.081, 1333.832)"
1358,"(1425.107, 3382.965); (1416.701, 3373.709); (1425.143, 3332.094); (1434.508, 3329.988); (1439.798, 3330.772); (1441.412, 3336.421); (1439.769, 3344.465); (1432.940, 3365.782); (1428.244, 3379.375)"
1359,"(290.296, 1541.776); (283.306, 1559.327); (280.629, 1557.787); (275.790, 1552.778); (265.152, 1537.389); (272.352, 1526.116)"
1360,"(616.814, 794.199); (656.643, 771.146); (658.261, 771.817); (658.910, 802.015); (657.660, 807.611); (654.155, 810.995); (649.732, 814.618); (621.098, 823.083); (617.668, 800.676)"
1361,"(3773.938, 1379.741); (3763.490, 1398.711); (3760.010, 1397.814); (3755.974, 1393.777); (3753.607, 1386.016); (3753.270, 1380.236); (3753.316, 1372.667); (3758.507, 1370.917)"
1362,"(3501.373, 1367.424); (3496.868, 1353.100); (3502.450, 1349.043); (3510.350, 1350.491); (3514.248, 1352.955)"
1363,"(1898.990, 2038.503); (1897.330, 2021.491); (1903.276, 2018.195); (1910.076, 2016.198); (1917.313, 2015.300); (1927.745, 2016.059); (1941.926, 2022.403); (1921.000, 2037.659)"
1364,"(3368.563, 650.844); (3368.814, 643.884); (3374.398, 641.319); (3385.832, 641.650); (3386.000, 654.884); (3383.947, 662.647); (3377.074, 662.215); (3370.087, 660.125)"
1365,"(709.985, 198.924); (687.264, 215.183); (681.780, 212.187); (681.112, 204.616); (681.081, 189.288); (685.729, 187.524); (690.778, 185.612); (697.005, 183.968); (702.624, 184.178); (711.634, 184.787); (711.282, 194.839)"
1366,"(3912.644, 236.784); (3920.673, 225.746); (3931.715, 215.633); (3938.946, 218.508); (3943.216, 230.333); (3944.917, 235.780); (3944.465, 240.302); (3940.072, 243.131); (3927.710, 246.766); (3915.595, 238.859)"
1367,"(3460.244, 709.219); (3461.479, 723.377); (3459.940, 726.507); (3453.790, 726.511); (3439.736, 726.368); (3437.054, 720.311); (3433.239, 706.709); (3441.168, 705.469); (3451.884, 706.060)"
1368,"(212.772, 319.008); (204.961, 372.067); (154.044, 374.764); (151.451, 373.560); (137.068, 318.089); (139.538, 315.465); (153.083, 304.305); (172.271, 299.373); (182.875, 297.276); (205.045, 301.883); (212.028, 313.308)"
1369,"(3227.620, 3209.192); (3227.827, 3217.772); (3220.839, 3219.856); (3209.335, 3221.988); (3196.786, 3222.367); (3179.169, 3222.569); (3177.388, 3218.965); (3178.789, 3213.001); (3182.071, 3202.122); (3191.139, 3200.413); (3201.022, 3202.637); (3219.804, 3207.162)"
1370,"(488.892, 223.645); (492.006, 214.173); (503.928, 212.498); (510.165, 211.896); (514.839, 219.513); (515.251, 228.067); (515.553, 238.665); (506.301, 243.801); (499.923, 246.737); (493.886, 238.128)"
1371,"(977.281, 306.813); (968.803, 279.414); (976.098, 272.795); (978.816, 271.251); (994.989, 267.042); (1002.738, 265.082); (1017.311, 262.111); (1022.017, 265.891); (1022.549, 309.487); (1015.506, 310.546); (1005.263, 311.210); (987.781, 310.584); (982.770, 309.749)"
1372,"(312.945, 2962.342); (319.089, 2944.662); (324.207, 2957.582); (322.189, 2964.428); (316.615, 2967.458); (314.191, 2965.343)"
1373,"(2108.127, 303.170); (2088.945, 287.071); (2089.020, 281.793); (2096.615, 275.346); (2100.658, 272.081); (2105.407, 268.490); (2126.158, 272.966); (2127.973, 283.770); (2128.647, 289.035); (2128.292, 296.596); (2125.067, 309.219); (2122.168, 311.344); (2116.366, 308.630)"
1374,"(2968.767, 1041.635); (2972.875, 1063.259); (2946.566, 1073.746); (2933.540, 1078.915); (2922.439, 1078.670); (2921.364, 1068.460); (2923.414, 1059.578); (2934.047, 1039.079); (2940.470, 1036.600); (2946.573, 1036.418)"
1375,"(3340.974, 516.460); (3352.076, 515.116); (3356.336, 517.927); (3365.489, 524.697); (3361.516, 533.337); (3359.598, 535.222); (3344.396, 531.553); (3336.942, 529.322); (3338.417, 519.113)"
1376,"(2895.690, 1671.590); (2919.410, 1661.394); (2926.352, 1663.356); (2928.313, 1666.520); (2930.671, 1672.928); (2929.890, 1678.722); (2892.097, 1687.214); (2889.638, 1683.496); (2888.594, 1678.829); (2890.578, 1674.501)"
1377,"(361.489, 205.754); (361.294, 199.703); (366.984, 191.537); (369.090, 188.619); (376.839, 184.759); (384.126, 187.396); (389.258, 192.627); (392.911, 198.245); (388.291, 207.641); (383.024, 213.620); (377.664, 215.144)"
1378,"(3372.708, 1035.624); (3370.119, 1046.673); (3351.747, 1046.042); (3346.741, 1044.428); (3336.767, 1029.430); (3358.000, 1024.814); (3372.050, 1026.253)"
1379,"(3701.480, 2628.028); (3696.823, 2630.758); (3691.109, 2627.606); (3688.542, 2623.396); (3692.247, 2613.127); (3695.260, 2610.679); (3700.901, 2620.892)"
1380,"(1097.113, 1738.248); (1106.634, 1729.964); (1118.134, 1730.157); (1125.231, 1731.467); (1126.365, 1734.878); (1127.874, 1744.120); (1128.547, 1748.873); (1117.770, 1750.973); (1107.077, 1747.950); (1098.543, 1743.935)"
1381,"(646.893, 226.019); (637.454, 246.720); (629.957, 243.869); (622.647, 240.953); (617.437, 230.696); (621.829, 218.977); (628.796, 212.312); (635.056, 216.810)"
1382,"(2194.136, 2229.434); (2198.062, 2245.275); (2191.814, 2246.512); (2187.488, 2246.247); (2184.706, 2236.223); (2186.281, 2231.031)"
1383,"(3387.000, 161.529); (3388.031, 182.064); (3372.272, 183.400); (3370.878, 178.923); (3368.750, 171.055); (3369.542, 167.933)"
1384,"(2888.825, 3077.329); (2890.322, 3067.616); (2892.621, 3066.289); (2900.750, 3066.530); (2910.085, 3068.277); (2912.615, 3071.747); (2910.861, 3075.617); (2899.702, 3079.480); (2890.947, 3079.454)"
1385,"(3657.711, 726.520); (3657.042, 719.264); (3658.835, 708.108); (3668.563, 703.966); (3675.994, 702.964); (3678.665, 710.909); (3669.833, 725.136); (3667.976, 725.970); (3662.604, 727.428)"
1386,"(676.235, 3972.759); (678.657, 3995.905); (678.486, 4001.294); (674.600, 4006.686); (667.085, 3993.385); (665.191, 3976.760); (664.875, 3970.699); (669.408, 3970.217); (674.171, 3970.704)"
1387,"(3471.394, 183.010); (3465.463, 172.969); (3466.146, 170.732); (3474.112, 162.192); (3478.334, 162.408); (3482.024, 164.014); (3484.461, 167.767); (3483.461, 175.206); (3479.156, 181.050)"
1388,"(1685.655, 1676.104); (1684.949, 1686.729); (1676.026, 1678.385); (1672.695, 1672.796); (1683.654, 1672.444)"
1389,"(1060.040, 212.939); (1033.095, 215.276); (1033.360, 202.911); (1048.004, 186.706); (1053.395, 185.448); (1059.344, 189.039); (1064.263, 195.946); (1064.002, 210.310)"
1390,"(2782.556, 2126.185); (2779.618, 2132.105); (2773.815, 2134.134); (2766.021, 2134.818); (2761.855, 2131.273); (2761.093, 2119.126); (2773.724, 2121.668); (2777.334, 2123.385)"
1391,"(2457.367, 2343.214); (2460.641, 2329.688); (2464.150, 2333.895); (2462.049, 2341.824); (2459.598, 2343.233)"
1392,"(312.936, 1837.919); (316.377, 1839.190); (315.830, 1846.818); (313.743, 1844.187)"
1393,"(3044.288, 3173.589); (3038.167, 3175.463); (3033.500, 3174.195); (3033.125, 3159.610); (3042.040, 3167.736)"
1394,"(3386.076, 3056.935); (3381.837, 3063.341); (3371.073, 3057.693); (3369.438, 3045.935); (3368.896, 3031.964); (3372.750, 3037.357)"
1395,"(3208.809, 2929.240); (3218.730, 2928.702); (3220.584, 2934.533); (3221.487, 2943.608); (3220.439, 2951.286); (3210.679, 2933.950)"
1396,"(3346.466, 1169.795); (3344.521, 1174.750); (3336.513, 1173.637); (3336.506, 1168.388); (3342.474, 1164.258)"
1397,"(1145.024, 1612.904); (1152.739, 1609.723); (1159.368, 1614.687); (1157.019, 1619.913); (1152.153, 1623.240); (1145.378, 1620.293)"
1398,"(1260.996, 3479.069); (1257.232, 3475.092); (1284.151, 3458.232); (1295.710, 3453.010); (1303.415, 3454.530); (1302.565, 3458.951); (1287.805, 3469.312); (1276.655, 3475.867)"
1399,"(1800.782, 2462.796); (1812.737, 2464.140); (1806.145, 2470.930)"
1400,"(2247.490, 3741.147); (2258.368, 3748.312); (2245.191, 3751.198); (2232.918, 3747.567); (2240.176, 3743.293)"
1401,"(1815.231, 823.455); (1801.042, 805.165); (1801.542, 802.876); (1809.279, 807.528); (1820.360, 814.956)"
1402,"(2524.413, 3095.264); (2520.776, 3091.948); (2521.198, 3087.730); (2523.796, 3080.734); (2524.412, 3085.456)"
1403,"(2667.334, 2641.859); (2665.255, 2624.463); (2676.509, 2630.795); (2681.647, 2635.669); (2680.817, 2639.833); (2677.128, 2645.120); (2673.362, 2646.700)"
1404,"(1220.196, 1133.293); (1218.677, 1141.271); (1211.878, 1142.965); (1209.691, 1140.778); (1208.735, 1136.796); (1211.717, 1132.629)"
1405,"(3896.735, 816.384); (3902.738, 815.254); (3899.978, 823.246)"
1406,"(1408.059, 3302.952); (1400.560, 3297.499); (1404.299, 3298.138); (1410.765, 3302.158)"
1407,"(200.656, 2900.059); (214.232, 2908.456); (213.290, 2918.557); (203.177, 2906.701)"
1408,"(1273.190, 2187.133); (1274.034, 2184.922); (1277.390, 2187.017); (1282.310, 2196.841); (1281.954, 2198.838); (1278.046, 2194.553)"
1409,"(89.286, 592.909); (93.731, 596.441); (92.133, 599.495); (90.382, 599.234)"
1410,"(1041.137, 1119.532); (1039.344, 1127.048); (1033.277, 1127.023); (1032.667, 1122.204); (1033.049, 1116.702); (1037.682, 1115.594)"
1411,"(1513.393, 3783.267); (1496.808, 3781.343); (1501.670, 3777.440); (1504.964, 3778.573)"
1412,"(14.731, 675.842); (9.314, 678.530); (10.621, 672.545); (13.263, 671.932)"
1413,"(2046.216, 706.337); (2040.909, 711.020); (2043.162, 703.706)"
1414,"(1255.001, 2423.273); (1231.051, 2420.792); (1228.032, 2414.437); (1226.374, 2401.897); (1225.321, 2393.104); (1232.473, 2377.418); (1238.552, 2369.749); (1248.696, 2357.414); (1262.866, 2350.429); (1275.944, 2349.139); (1279.240, 2353.159); (1258.511, 2418.695)"
1415,"(1153.555, 2073.980); (1244.618, 2075.074); (1247.258, 2078.858); (1274.549, 2121.522); (1277.396, 2128.496); (1283.525, 2144.181); (1287.261, 2160.369); (1284.729, 2165.637); (1037.010, 2167.048); (1034.251, 2164.714); (1032.855, 2141.065); (1055.934, 2077.352); (1058.767, 2075.604); (1088.433, 2074.509)"
1416,"(2825.824, 398.875); (2824.596, 374.029); (2827.099, 366.506); (2830.156, 362.637); (2836.076, 359.314); (2847.111, 356.443); (2860.116, 355.512); (2864.484, 355.649); (2881.819, 356.201); (2896.324, 359.764); (2900.937, 362.265); (2900.818, 366.570); (2897.420, 410.687); (2891.151, 434.597); (2883.078, 435.945); (2841.630, 438.608); (2838.170, 435.021)"
1417,"(2116.229, 3893.994); (2107.424, 3894.754); (2089.710, 3893.479); (2085.793, 3892.257); (2074.321, 3886.832); (2058.005, 3872.308); (2056.563, 3866.752); (2058.468, 3858.259); (2069.902, 3849.609); (2078.119, 3846.879); (2096.954, 3845.618); (2106.728, 3845.614); (2179.305, 3848.175); (2190.563, 3849.145); (2196.665, 3855.179); (2181.669, 3864.924)"
1418,"(2825.880, 1650.397); (2824.871, 1645.022); (2835.285, 1638.049); (2838.900, 1636.162); (2942.912, 1609.377); (3233.917, 1546.334); (3340.740, 1528.224); (3346.806, 1527.215); (3358.560, 1527.700); (3359.213, 1534.534); (3354.970, 1547.907); (3346.763, 1552.773); (3321.813, 1560.364); (3317.236, 1561.361); (3015.020, 1626.563); (2871.478, 1651.685); (2858.339, 1653.108); (2851.675, 1653.828); (2842.434, 1654.575)"
1419,"(936.373, 950.844); (916.491, 943.288); (910.092, 933.803); (904.994, 905.956); (943.126, 911.552); (949.243, 913.932); (951.721, 918.088); (948.463, 946.088); (943.120, 949.490)"
1420,"(9.178, 4044.777); (14.396, 4018.211); (30.063, 4018.237); (234.654, 4036.191); (248.443, 4037.643); (344.512, 4049.106); (380.076, 4054.159); (440.625, 4064.286); (452.241, 4066.574); (454.420, 4073.645); (438.021, 4085.372); (435.007, 4086.865); (77.402, 4068.872); (49.585, 4066.689)"
1421,"(3032.752, 4019.418); (3027.897, 4060.974); (3003.634, 4078.495); (2948.559, 4086.759); (2943.277, 4086.190); (2665.482, 4050.294); (2577.873, 4037.754); (2534.208, 4029.851); (2517.545, 4026.588); (2510.139, 4023.965); (2504.876, 4013.900); (2506.418, 4008.097); (2516.081, 4003.500); (2528.585, 4001.820); (2631.241, 3999.098); (2930.683, 4006.541); (3026.981, 4011.968); (3030.807, 4015.516)"
1422,"(1292.131, 1852.580); (1293.904, 1870.945); (1289.609, 1875.751); (1262.098, 1877.970); (1227.263, 1878.691); (1226.648, 1873.167); (1225.364, 1854.412); (1231.075, 1851.666); (1256.379, 1848.624)"
1423,"(1529.443, 2601.607); (1533.741, 2595.864); (1541.696, 2600.516); (1540.993, 2610.179); (1537.844, 2614.872); (1530.568, 2612.562)"
1424,"(1886.180, 3155.380); (1884.385, 3158.570); (1871.731, 3150.937); (1860.971, 3143.326); (1835.954, 3125.010); (1832.867, 3122.364); (1843.039, 3125.276); (1855.557, 3133.386)"
