NO,Polygon Points
977,"(9.329, 4046.116); (8.675, 4086.579); (8.629, 4084.442); (8.618, 4082.385); (8.605, 4079.296); (8.614, 4077.792); (8.637, 4073.928); (8.689, 4069.665); (8.727, 4067.512); (8.833, 4062.612); (9.146, 4051.783)"
978,"(8.904, 4086.775); (8.963, 4074.031); (8.985, 4076.873); (8.994, 4078.318); (8.981, 4081.286); (8.971, 4083.263)"
979,"(8.734, 3991.095); (26.588, 3981.175); (35.689, 3985.497); (18.643, 3990.280)"
980,"(6828.210, 3727.223); (6825.066, 3723.554); (6839.602, 3717.691); (6853.492, 3715.111); (6879.004, 3715.284); (6898.810, 3720.710); (6893.765, 3727.816); (6886.465, 3730.912); (6863.495, 3734.618); (6850.899, 3732.200)"
981,"(745.697, 4070.532); (744.997, 4035.245); (745.166, 4042.023); (745.306, 4047.799); (745.429, 4053.446); (745.631, 4064.233)"
982,"(7128.745, 3772.089); (7145.660, 3767.548); (7155.422, 3772.186); (7157.642, 3782.625); (7149.259, 3781.897); (7143.375, 3780.526); (7137.100, 3777.210)"
983,"(5321.029, 3616.085); (5338.832, 3605.283); (5353.431, 3644.109); (5354.569, 3659.925); (5350.531, 3664.810); (5343.780, 3668.241); (5327.755, 3670.749); (5321.375, 3662.263)"
984,"(1079.749, 3571.849); (1052.110, 3575.014); (1034.517, 3509.301); (1032.685, 3493.084); (1045.905, 3489.595); (1054.738, 3488.220); (1083.948, 3490.633); (1093.360, 3495.393); (1100.355, 3502.987); (1089.894, 3555.620)"
985,"(3142.511, 3478.680); (3129.480, 3468.679); (3147.895, 3465.262); (3154.698, 3471.151)"
986,"(924.707, 3201.112); (920.768, 3192.652); (926.953, 3192.170); (932.877, 3192.152); (939.353, 3200.535); (940.322, 3207.226); (933.820, 3205.908)"
987,"(5472.788, 3124.648); (5465.228, 3127.401); (5467.617, 3120.570)"
988,"(5157.940, 3351.340); (5136.918, 3350.907); (5130.114, 3342.182); (5129.196, 3334.102); (5131.692, 3329.880); (5137.658, 3329.375); (5159.120, 3332.332); (5164.783, 3336.434); (5166.608, 3342.774); (5164.897, 3347.397)"
989,"(52.423, 3303.332); (41.311, 3301.331); (46.143, 3294.331); (54.696, 3292.726); (58.953, 3291.966); (55.818, 3300.232)"
990,"(4200.642, 3170.288); (4211.177, 3165.663); (4215.221, 3174.264); (4209.222, 3174.744); (4203.735, 3174.295)"
991,"(1234.705, 3405.521); (1227.880, 3414.872); (1212.306, 3411.021); (1209.227, 3408.058); (1212.001, 3403.428); (1224.169, 3399.751)"
992,"(4744.948, 3203.186); (4744.999, 3194.798); (4752.113, 3195.010); (4761.087, 3202.450); (4748.731, 3206.754)"
993,"(1070.301, 3715.324); (1082.617, 3721.055); (1076.308, 3727.996); (1071.744, 3732.092); (1065.238, 3733.980); (1058.479, 3734.604); (1050.633, 3735.258); (1034.497, 3732.794); (1032.631, 3728.005); (1041.351, 3724.470)"
994,"(3932.455, 3911.870); (3936.816, 3916.089); (3928.108, 3923.155); (3904.386, 3927.207); (3897.457, 3925.611); (3905.230, 3916.447)"
995,"(1694.346, 3721.288); (1704.386, 3727.679); (1693.730, 3733.926); (1681.104, 3735.093); (1677.011, 3731.211); (1672.655, 3726.053); (1678.495, 3722.443)"
996,"(6968.900, 3487.495); (6976.459, 3485.877); (6982.467, 3488.458); (6985.071, 3490.482); (6991.151, 3495.474); (6977.224, 3495.044)"
997,"(3483.309, 3142.606); (3480.787, 3134.869); (3486.867, 3132.502); (3490.989, 3140.594)"
998,"(6768.000, 3345.594); (6761.345, 3339.446); (6765.419, 3336.149); (6771.472, 3333.187); (6780.005, 3333.466); (6790.849, 3335.503); (6797.929, 3338.617); (6794.084, 3346.119); (6788.339, 3350.509); (6782.403, 3351.477); (6774.370, 3348.822)"
999,"(2207.984, 3190.508); (2200.885, 3178.391); (2208.995, 3178.983); (2216.117, 3180.547)"
1000,"(626.205, 3303.278); (617.246, 3299.689); (623.399, 3295.400); (638.537, 3291.745); (629.526, 3301.549)"
1001,"(7516.064, 3110.904); (7512.615, 3108.679); (7516.164, 3107.843); (7519.034, 3109.004)"
1002,"(6077.615, 3291.236); (6085.506, 3291.136); (6093.473, 3295.690); (6098.833, 3299.866); (6091.073, 3303.232); (6072.689, 3300.757); (6073.980, 3297.329)"
1003,"(648.753, 3251.836); (664.067, 3237.860); (671.508, 3240.640); (675.659, 3249.978); (652.827, 3255.200)"
1004,"(4605.848, 3240.830); (4600.233, 3254.922); (4592.261, 3253.916); (4588.082, 3249.669); (4585.305, 3244.898); (4584.879, 3236.977); (4586.832, 3233.049); (4592.847, 3229.565); (4599.811, 3229.924); (4603.432, 3232.276)"
1005,"(1736.924, 3156.020); (1743.031, 3147.246); (1748.463, 3154.042); (1744.634, 3159.412)"
1006,"(4937.248, 3107.542); (4941.728, 3106.732); (4943.677, 3111.267); (4941.461, 3110.923)"
1007,"(3884.320, 3205.930); (3875.581, 3206.931); (3867.370, 3206.041); (3864.783, 3200.094); (3868.350, 3199.437); (3877.649, 3202.133)"
1008,"(7353.311, 3107.000); (7358.690, 3105.981); (7357.126, 3111.317)"
1009,"(3506.157, 3430.895); (3527.356, 3432.012); (3524.612, 3437.444); (3519.439, 3442.019); (3502.460, 3446.510); (3496.887, 3442.324); (3497.837, 3438.440); (3500.575, 3431.796)"
1010,"(633.664, 3248.118); (629.949, 3255.392); (622.953, 3255.155); (616.811, 3247.024); (626.536, 3245.363)"
1011,"(5193.939, 3207.156); (5192.648, 3199.413); (5203.109, 3197.514); (5209.164, 3202.628)"
1012,"(4949.470, 3534.446); (4948.635, 3540.852); (4933.726, 3543.300); (4927.926, 3541.859); (4921.165, 3536.240); (4938.253, 3530.162)"
1013,"(1756.393, 3111.387); (1752.544, 3107.394); (1756.048, 3102.817); (1761.126, 3105.897)"
1014,"(889.301, 3174.390); (895.836, 3167.417); (903.723, 3169.892); (899.992, 3175.051)"
1015,"(7592.545, 3238.186); (7600.894, 3226.346); (7613.276, 3228.846); (7609.670, 3233.220); (7600.625, 3239.499)"
1016,"(8009.379, 3188.720); (8011.507, 3180.225); (8023.589, 3184.391); (8018.295, 3191.082); (8013.215, 3191.200)"
1017,"(6633.391, 3517.214); (6640.134, 3514.058); (6647.277, 3512.101); (6658.656, 3510.027); (6668.448, 3513.034); (6679.691, 3516.732); (6702.732, 3527.687); (6707.895, 3533.814); (6711.710, 3540.486); (6690.220, 3542.633); (6676.079, 3542.243); (6648.591, 3526.681)"
1018,"(5213.338, 3718.095); (5209.151, 3716.406); (5212.585, 3711.563); (5229.753, 3705.857); (5235.280, 3705.495); (5239.983, 3708.667); (5230.686, 3716.649); (5224.521, 3718.512)"
1019,"(7188.041, 3373.972); (7179.325, 3383.341); (7170.107, 3381.504); (7145.135, 3371.624); (7159.575, 3364.602); (7163.359, 3365.616)"
1020,"(5120.354, 3111.248); (5113.293, 3110.593); (5118.823, 3105.974)"
1021,"(7113.094, 3878.862); (7163.415, 3879.334); (7173.309, 3885.190); (7171.396, 3890.326); (7142.912, 3894.989); (7133.517, 3892.557); (7128.537, 3891.029); (7120.282, 3886.998)"
1022,"(6073.087, 3419.666); (6077.771, 3426.654); (6063.994, 3431.471); (6059.883, 3430.900); (6056.618, 3427.218); (6064.056, 3423.148)"
1023,"(5080.658, 3265.705); (5090.479, 3255.905); (5101.896, 3260.074); (5105.486, 3263.807); (5100.601, 3269.551); (5092.968, 3271.036)"
1024,"(3202.276, 3167.006); (3206.970, 3170.646); (3201.165, 3175.425); (3193.255, 3173.756); (3197.483, 3170.447)"
1025,"(4428.991, 3239.148); (4425.197, 3232.108); (4434.209, 3230.213); (4441.310, 3229.193); (4446.779, 3230.650); (4443.897, 3236.975)"
1026,"(2098.070, 3262.954); (2092.485, 3270.885); (2076.601, 3268.119); (2073.046, 3261.714); (2081.937, 3258.011); (2090.021, 3259.369)"
1027,"(5480.451, 3183.813); (5470.857, 3190.797); (5466.329, 3189.197); (5464.798, 3181.592); (5472.148, 3179.377)"
1028,"(7438.823, 3261.652); (7455.238, 3271.310); (7453.234, 3280.157); (7449.750, 3286.884); (7436.200, 3276.095); (7433.281, 3271.532); (7433.626, 3264.641)"
1029,"(4398.744, 3232.601); (4395.380, 3238.950); (4388.507, 3235.094); (4376.545, 3226.695); (4388.965, 3229.164)"
1030,"(4969.245, 3650.012); (4989.294, 3643.879); (4996.640, 3651.753); (4981.159, 3655.448); (4971.948, 3654.746)"
1031,"(4367.673, 3174.642); (4360.589, 3168.343); (4368.811, 3166.489); (4373.810, 3171.887)"
1032,"(4168.969, 3562.894); (4181.709, 3575.209); (4163.603, 3575.240); (4157.253, 3573.654); (4153.137, 3569.034); (4159.797, 3563.938)"
1033,"(4328.672, 3168.021); (4337.519, 3164.599); (4341.665, 3166.351); (4342.160, 3173.508); (4339.025, 3175.194)"
1034,"(7593.408, 3198.662); (7601.174, 3191.107); (7605.275, 3195.125); (7605.545, 3201.471); (7601.836, 3204.914); (7596.535, 3206.791)"
1035,"(1046.731, 3382.843); (1033.003, 3373.115); (1036.868, 3368.105); (1048.836, 3368.709); (1056.408, 3372.228)"
1036,"(5000.955, 3248.278); (5005.538, 3239.378); (5013.374, 3241.398); (5025.007, 3249.350); (5009.904, 3254.812)"
1037,"(408.962, 3103.219); (417.093, 3103.273); (409.277, 3111.444)"
1038,"(2354.338, 3429.296); (2328.633, 3430.791); (2340.811, 3416.846)"
1039,"(3906.802, 3520.995); (3902.024, 3526.657); (3893.626, 3526.557); (3888.123, 3526.358); (3881.350, 3521.740); (3886.377, 3517.379); (3900.015, 3516.600)"
1040,"(1774.688, 3175.240); (1769.184, 3168.548); (1776.951, 3167.571); (1782.688, 3169.811)"
1041,"(2217.416, 3103.618); (2223.457, 3103.731); (2224.166, 3110.847); (2222.140, 3108.697)"
1042,"(4505.282, 3126.541); (4508.516, 3121.496); (4513.251, 3124.439); (4508.799, 3126.172)"
1043,"(7519.268, 3175.380); (7513.091, 3171.000); (7519.057, 3171.504); (7525.259, 3172.902)"
1044,"(2473.237, 3174.690); (2480.498, 3166.758); (2487.416, 3165.679); (2483.335, 3171.652)"
1045,"(1772.377, 3750.954); (1759.533, 3748.491); (1764.919, 3742.735); (1776.116, 3741.953)"
1046,"(4585.368, 3626.341); (4589.809, 3625.866); (4603.943, 3638.507); (4591.048, 3633.199)"
1047,"(7689.186, 3319.159); (7721.511, 3316.888); (7719.208, 3350.933)"
1048,"(3891.229, 3382.834); (3880.860, 3364.375); (3899.550, 3354.712); (3926.273, 3366.989)"
1049,"(7368.966, 3238.944); (7353.129, 3231.702); (7364.102, 3230.242); (7374.060, 3235.183)"
1050,"(3913.365, 3135.814); (3918.965, 3132.914); (3922.627, 3139.476); (3918.832, 3142.940)"
1051,"(5080.789, 3685.408); (5102.996, 3694.075); (5092.372, 3698.061); (5079.183, 3702.200); (5074.893, 3703.433); (5067.117, 3701.707); (5065.119, 3695.475); (5069.057, 3691.459)"
1052,"(3977.346, 3152.895); (3988.184, 3150.641); (3984.050, 3159.111)"
1053,"(7576.874, 4046.385); (7598.769, 4046.234); (7583.188, 4053.281); (7578.035, 4055.360)"
1054,"(3514.590, 3362.700); (3510.680, 3367.051); (3499.361, 3363.803); (3496.713, 3360.508); (3510.584, 3358.454)"
1055,"(3882.658, 3261.742); (3890.198, 3257.544); (3897.197, 3260.932); (3904.040, 3266.293); (3907.256, 3278.884); (3900.414, 3287.247); (3894.313, 3286.366); (3888.384, 3281.662); (3880.659, 3272.871); (3880.842, 3268.381)"
1056,"(5290.448, 3220.655); (5288.658, 3207.166); (5297.911, 3206.399); (5309.325, 3208.793); (5306.545, 3220.903); (5301.338, 3222.863)"
1057,"(7028.269, 3638.619); (7014.073, 3637.574); (7012.355, 3634.378); (7009.908, 3629.116); (6993.043, 3592.332); (6984.854, 3570.160); (6990.712, 3567.351); (7023.041, 3564.263); (7034.865, 3565.484); (7056.338, 3568.112); (7065.731, 3573.895); (7071.525, 3585.948); (7073.243, 3595.793); (7064.482, 3612.637); (7054.946, 3627.820)"
1058,"(2200.624, 3157.113); (2201.790, 3149.804); (2212.168, 3152.740); (2203.467, 3158.951)"
1059,"(1160.800, 3666.204); (1175.305, 3660.557); (1185.234, 3660.179); (1189.615, 3664.646); (1183.568, 3668.807); (1179.883, 3671.287); (1165.310, 3669.933)"
1060,"(1865.666, 3191.237); (1864.813, 3182.586); (1866.517, 3176.124); (1871.941, 3175.050); (1876.477, 3177.314); (1873.452, 3184.514); (1871.260, 3189.498)"
1061,"(2312.737, 3208.031); (2323.157, 3203.811); (2329.303, 3205.421); (2334.939, 3211.204); (2335.409, 3219.109); (2330.332, 3223.063); (2317.364, 3213.611)"
1062,"(1807.473, 3158.831); (1800.614, 3153.625); (1806.591, 3148.198); (1813.198, 3149.526); (1811.450, 3157.412)"
1063,"(3726.434, 3567.451); (3720.411, 3571.870); (3684.841, 3575.062); (3662.946, 3571.964); (3657.676, 3570.396); (3657.379, 3568.261); (3656.930, 3556.991); (3691.212, 3554.480); (3715.143, 3555.926); (3723.155, 3559.543)"
1064,"(2145.336, 3718.976); (2136.954, 3710.384); (2142.846, 3703.873); (2160.113, 3706.063); (2175.298, 3708.623); (2170.161, 3717.692); (2162.808, 3718.343)"
1065,"(3584.074, 3282.060); (3570.503, 3286.773); (3564.873, 3284.065); (3561.460, 3273.848); (3573.187, 3275.260)"
1066,"(5605.724, 3767.318); (5593.449, 3755.381); (5604.256, 3752.233); (5625.002, 3754.056); (5629.279, 3761.296); (5623.725, 3765.989)"
1067,"(1933.487, 3594.311); (1986.629, 3674.582); (1968.252, 3688.322); (1952.797, 3695.771); (1922.722, 3702.563); (1921.125, 3702.129); (1912.036, 3697.698); (1897.348, 3683.832); (1892.873, 3679.223); (1887.443, 3672.747); (1864.816, 3622.428); (1895.519, 3602.603); (1914.051, 3597.071)"
1068,"(5194.061, 3381.525); (5192.979, 3359.113); (5205.468, 3356.087); (5217.735, 3353.916); (5232.306, 3352.582); (5238.307, 3352.526); (5237.146, 3360.645); (5230.411, 3365.916); (5206.406, 3380.682); (5196.383, 3383.189)"
1069,"(3385.847, 3110.811); (3385.473, 3107.317); (3387.572, 3106.125); (3390.927, 3106.435); (3391.829, 3108.626); (3389.938, 3110.202)"
1070,"(4658.468, 3230.608); (4665.279, 3232.129); (4656.203, 3238.721); (4649.323, 3239.336); (4653.681, 3232.703)"
1071,"(136.724, 3339.137); (147.243, 3332.879); (155.236, 3332.045); (162.693, 3331.743); (168.321, 3336.376); (178.289, 3346.061); (173.366, 3348.534); (165.262, 3350.615); (158.006, 3350.099); (148.190, 3345.818)"
1072,"(1003.620, 3254.256); (1001.329, 3242.069); (1010.771, 3237.120); (1016.832, 3235.559); (1021.692, 3234.611); (1022.045, 3235.430); (1022.452, 3236.760); (1023.558, 3240.661); (1024.360, 3243.997); (1026.516, 3255.066); (1023.552, 3255.310)"
1073,"(3172.662, 3427.676); (3174.655, 3434.163); (3171.386, 3439.468); (3165.587, 3445.183); (3152.210, 3447.027); (3144.734, 3446.521); (3126.537, 3445.016); (3112.983, 3438.935); (3113.615, 3435.019); (3115.928, 3430.832); (3133.164, 3425.366); (3148.642, 3423.080); (3154.967, 3422.152); (3162.430, 3421.153); (3167.411, 3423.927)"
1074,"(6136.452, 3188.886); (6127.936, 3191.381); (6122.941, 3190.156); (6120.864, 3186.647); (6121.679, 3184.846); (6124.557, 3178.608); (6125.723, 3176.294); (6127.944, 3177.480); (6131.960, 3180.387)"
1075,"(265.026, 3207.320); (273.252, 3202.839); (281.523, 3206.973); (279.263, 3219.183); (278.255, 3221.104); (276.543, 3223.409); (273.267, 3221.730); (265.657, 3211.335)"
1076,"(7304.841, 3267.324); (7320.918, 3261.903); (7328.794, 3262.080); (7327.190, 3278.922); (7326.071, 3286.784); (7318.378, 3281.036)"
1077,"(220.074, 3218.799); (217.237, 3222.985); (211.744, 3221.177); (203.919, 3206.585); (200.940, 3198.927); (206.574, 3198.973); (216.697, 3199.358)"
1078,"(457.282, 3137.628); (466.523, 3133.323); (468.391, 3142.632); (468.440, 3142.949); (468.079, 3142.965); (460.461, 3141.283)"
1079,"(122.220, 3190.967); (120.873, 3177.797); (125.006, 3176.492); (135.557, 3180.027); (137.685, 3184.443); (129.892, 3188.842)"
1080,"(4216.559, 3141.445); (4219.076, 3136.506); (4226.433, 3139.428); (4226.786, 3139.678); (4221.240, 3142.727)"
1081,"(1853.073, 3559.438); (1848.957, 3548.982); (1862.110, 3548.129); (1874.298, 3557.492)"
1082,"(8041.250, 3300.550); (8035.047, 3302.526); (8028.984, 3302.332); (8024.917, 3297.354); (8029.534, 3296.800)"
1083,"(6873.475, 3335.126); (6881.372, 3323.176); (6892.966, 3322.600); (6884.760, 3331.567)"
1084,"(8105.145, 3192.709); (8106.442, 3206.787); (8103.597, 3207.209); (8095.949, 3204.617); (8088.640, 3199.652); (8098.681, 3192.791)"
1085,"(923.352, 3175.403); (920.573, 3169.287); (927.436, 3165.347); (936.214, 3162.859); (930.391, 3170.340); (928.017, 3173.201)"
1086,"(424.696, 3141.118); (431.180, 3137.206); (436.243, 3141.563); (430.052, 3142.911)"
1087,"(3416.836, 3196.848); (3425.422, 3195.640); (3431.703, 3198.657); (3436.293, 3206.803); (3427.226, 3207.290)"
1088,"(6633.070, 3677.384); (6649.616, 3676.445); (6654.937, 3677.398); (6664.735, 3681.176); (6659.145, 3683.761); (6652.320, 3686.604); (6640.181, 3686.909); (6637.790, 3684.947)"
1089,"(4382.761, 3447.078); (4377.009, 3438.156); (4383.171, 3437.709); (4389.211, 3440.072); (4396.611, 3444.587); (4391.723, 3446.573)"
1090,"(3561.204, 3401.616); (3572.885, 3398.651); (3585.139, 3402.662); (3588.578, 3410.247); (3582.824, 3413.346); (3570.786, 3414.731); (3564.156, 3410.468)"
1091,"(5440.649, 3260.007); (5439.094, 3268.624); (5429.662, 3271.393); (5417.426, 3270.398); (5420.526, 3264.005); (5428.297, 3256.689); (5435.314, 3256.809)"
1092,"(7113.313, 3333.700); (7129.363, 3334.994); (7134.618, 3338.337); (7143.156, 3345.225); (7139.810, 3348.666); (7135.522, 3350.599); (7127.534, 3348.164)"
1093,"(2360.889, 3201.270); (2370.846, 3199.103); (2375.153, 3201.460); (2380.124, 3205.463); (2375.323, 3207.031); (2367.914, 3206.604)"
1094,"(254.632, 3142.525); (248.538, 3140.973); (254.090, 3139.572); (259.953, 3139.782)"
1095,"(2476.345, 3201.808); (2472.546, 3207.018); (2463.209, 3203.712); (2457.211, 3198.644); (2465.528, 3197.598)"
1096,"(7658.616, 3094.717); (7657.060, 3093.901); (7657.144, 3093.044); (7660.765, 3092.463)"
1097,"(685.899, 3271.072); (680.674, 3268.646); (687.913, 3266.251); (696.138, 3265.031); (689.771, 3271.052)"
1098,"(7760.607, 3309.305); (7743.418, 3319.196); (7739.361, 3317.554); (7737.405, 3311.402); (7744.510, 3306.918)"
1099,"(3878.809, 3962.288); (3900.966, 3971.719); (3879.231, 3975.037); (3864.618, 3973.536); (3870.060, 3966.150)"
1100,"(3497.341, 3215.943); (3498.382, 3201.184); (3502.580, 3200.875); (3509.217, 3202.465); (3515.853, 3204.675); (3513.639, 3215.708); (3512.552, 3220.084); (3504.747, 3222.642); (3499.624, 3221.002)"
1101,"(1145.280, 3274.370); (1169.671, 3278.975); (1163.640, 3285.710); (1157.315, 3286.663)"
1102,"(312.823, 3294.160); (326.166, 3301.732); (325.745, 3302.737); (322.731, 3302.587); (317.737, 3300.323)"
1103,"(8136.828, 3500.010); (8169.200, 3494.390); (8175.093, 3495.119); (8180.055, 3499.284); (8172.117, 3504.999); (8162.277, 3511.045); (8148.395, 3507.232)"
1104,"(120.738, 3148.981); (124.944, 3148.031); (133.251, 3153.309); (129.344, 3158.813); (126.403, 3159.181); (122.629, 3157.034)"
1105,"(649.047, 3148.486); (654.493, 3150.619); (661.172, 3155.539); (653.486, 3158.378); (650.097, 3158.823); (649.386, 3152.194)"
1106,"(4169.408, 3190.617); (4176.657, 3176.466); (4183.212, 3178.480); (4180.125, 3185.775)"
1107,"(5193.352, 3312.639); (5201.878, 3286.758); (5219.792, 3304.946); (5223.411, 3312.900); (5198.300, 3319.031)"
1108,"(4222.378, 3687.410); (4217.480, 3678.665); (4222.463, 3678.357); (4235.968, 3685.894)"
1109,"(4862.465, 3175.225); (4856.559, 3166.725); (4857.701, 3165.327); (4860.100, 3166.395); (4866.584, 3169.417); (4870.404, 3171.531)"
1110,"(2142.377, 3159.333); (2137.499, 3159.334); (2140.719, 3151.629); (2149.439, 3150.292)"
1111,"(7945.133, 4086.038); (7958.247, 4075.505); (7964.368, 4075.192); (7979.848, 4079.379); (7985.391, 4083.114); (7970.882, 4086.834); (7956.015, 4087.382)"
1112,"(3575.062, 3510.954); (3561.201, 3500.625); (3569.836, 3497.607); (3584.640, 3505.988)"
1113,"(4463.516, 3378.769); (4457.455, 3356.424); (4467.428, 3355.408); (4503.170, 3360.343); (4501.123, 3374.789); (4496.039, 3380.359); (4487.845, 3382.830); (4480.023, 3383.327)"
1114,"(3383.251, 3202.643); (3390.699, 3210.680); (3383.090, 3219.303); (3376.059, 3222.820); (3372.556, 3221.240); (3369.333, 3216.439); (3375.512, 3206.868)"
1115,"(4735.485, 3175.313); (4728.746, 3167.003); (4733.378, 3161.680); (4737.996, 3161.781); (4739.660, 3166.709)"
1116,"(7185.749, 3334.066); (7186.695, 3344.536); (7186.694, 3345.626); (7184.505, 3351.209); (7180.318, 3346.633); (7176.949, 3342.792); (7177.628, 3337.495)"
1117,"(1818.318, 3094.856); (1816.587, 3090.233); (1816.815, 3089.798); (1817.928, 3089.069); (1821.648, 3093.654)"
1118,"(2409.138, 3686.573); (2417.976, 3677.144); (2421.160, 3685.692); (2422.157, 3689.950); (2424.815, 3701.721); (2422.489, 3703.276)"
1119,"(4089.412, 3513.677); (4093.078, 3512.453); (4094.639, 3515.874); (4097.158, 3526.581); (4095.394, 3526.424)"
1120,"(2200.677, 3718.385); (2204.342, 3711.698); (2225.958, 3713.190); (2215.277, 3718.733)"
