NO,Polygon Points
4120,"(2104.494, 7357.446); (2102.208, 7395.999); (2097.948, 7406.268); (1972.268, 7404.430); (1401.331, 7362.651); (1331.605, 7354.374); (1302.694, 7350.089); (1301.383, 7344.364); (1297.666, 7276.854); (1306.573, 7271.078); (1479.848, 7280.294); (1593.683, 7287.942); (2065.214, 7330.810); (2077.961, 7333.715)"
4121,"(4209.644, 5992.924); (3986.251, 5706.710); (3994.889, 5640.289); (4002.189, 5624.878); (4147.469, 5620.103); (4289.377, 5620.742); (4552.590, 5626.694); (4757.275, 5640.047); (4766.874, 5641.022); (4847.315, 5650.481); (4870.295, 5653.922); (4874.873, 5662.667); (4878.287, 5681.206); (4871.931, 5726.026); (4614.646, 5991.383); (4608.702, 5996.911); (4550.457, 5997.300); (4308.376, 5998.294); (4239.271, 5997.919); (4215.987, 5994.466)"
4122,"(4914.612, 3328.933); (4949.394, 3313.790); (4955.591, 3316.592); (4959.534, 3333.408); (4925.068, 3342.424)"
4123,"(3739.075, 4364.786); (3797.083, 4414.102); (3817.760, 4451.702); (3819.295, 4462.458); (3709.668, 4507.486); (3697.219, 4510.932); (3467.452, 4525.938); (3352.365, 4507.693); (3322.183, 4502.218); (3285.251, 4482.656); (3283.498, 4470.563); (3282.367, 4451.265); (3289.421, 4393.933); (3310.968, 4389.632); (3375.004, 4383.625)"
4124,"(5223.976, 1134.604); (5202.086, 1122.345); (5210.541, 1106.683); (5221.023, 1110.428)"
4125,"(2117.146, 3983.068); (2176.398, 4038.629); (2175.630, 4049.395); (2157.828, 4073.767); (2149.593, 4078.484); (2135.220, 4077.404); (2127.377, 4072.235); (2109.294, 4057.576); (2077.376, 4020.130); (2065.441, 3986.030); (2068.245, 3976.624); (2086.839, 3977.370)"
4126,"(1004.411, 2744.913); (1051.248, 2766.704); (1049.549, 2771.937); (1034.854, 2781.329); (997.679, 2798.684); (987.388, 2797.445); (982.894, 2795.128); (977.389, 2787.420); (984.678, 2755.307)"
4127,"(3601.449, 6820.282); (3604.185, 6807.351); (3617.791, 6794.030); (3629.085, 6796.666); (4258.387, 7083.292); (4308.916, 7132.535); (4308.991, 7138.098); (4282.959, 7149.713); (4224.183, 7125.327); (4009.854, 7022.205); (3647.523, 6845.796); (3629.935, 6836.772)"
4128,"(855.491, 1415.794); (835.189, 1422.967); (821.402, 1418.540); (817.031, 1406.084); (833.883, 1402.528)"
4129,"(1367.959, 525.160); (1361.377, 516.928); (1367.411, 511.733); (1377.393, 510.205); (1376.988, 522.222)"
4130,"(4122.249, 2029.178); (4114.873, 2007.429); (4132.985, 1989.138); (4139.390, 2009.814); (4128.715, 2024.350)"
4131,"(4419.190, 1126.153); (4408.792, 1133.825); (4403.085, 1129.797); (4401.929, 1107.796); (4407.680, 1105.019); (4416.542, 1113.431)"
4132,"(6138.725, 3791.332); (6147.374, 3886.183); (6106.612, 3881.310); (6098.049, 3869.677); (6098.740, 3797.001); (6116.042, 3782.634)"
4133,"(1501.582, 526.375); (1489.513, 518.141); (1497.669, 510.412); (1504.172, 516.164)"
4134,"(5299.491, 1727.792); (5294.346, 1773.128); (5285.070, 1774.426); (5272.278, 1768.775); (5265.391, 1743.350); (5296.215, 1728.532)"
4135,"(7410.268, 1709.939); (7409.190, 1701.854); (7411.665, 1690.606); (7417.833, 1678.755); (7424.429, 1666.693); (7431.874, 1675.469); (7436.792, 1685.131); (7438.043, 1695.413); (7432.278, 1703.666); (7421.061, 1707.024)"
4136,"(3154.099, 3050.942); (3155.650, 3008.111); (3204.788, 2989.342); (3221.001, 3001.147); (3229.904, 3009.419); (3234.737, 3021.643); (3232.489, 3036.325); (3227.932, 3044.011); (3156.819, 3053.754)"
4137,"(1877.976, 6670.081); (2930.954, 6677.068); (2986.541, 6687.932); (2996.584, 6722.294); (2954.110, 6747.854); (2907.826, 6756.563); (2896.694, 6758.610); (2876.096, 6760.649); (2764.310, 6762.042); (1864.017, 6766.420); (1817.558, 6766.269); (1812.124, 6751.011); (1810.924, 6726.561); (1816.949, 6703.905); (1820.943, 6692.903)"
4138,"(7388.498, 3788.417); (7378.553, 3738.744); (7382.890, 3732.644); (7400.239, 3723.756); (7408.022, 3721.961); (7421.473, 3726.158); (7440.297, 3740.231); (7453.825, 3751.897); (7403.285, 3816.996); (7397.042, 3821.957)"
4139,"(7149.327, 1348.279); (7144.994, 1358.193); (7131.826, 1352.529); (7121.078, 1338.676); (7121.209, 1333.497); (7125.880, 1323.460); (7138.453, 1326.301)"
4140,"(7953.879, 3779.903); (7962.730, 3776.575); (7986.791, 3776.219); (8028.402, 3776.564); (8054.840, 3778.235); (8051.618, 3784.093); (8042.893, 3794.299); (8017.000, 3818.062); (7990.850, 3820.332); (7973.112, 3821.568); (7961.808, 3816.479); (7959.193, 3804.503)"
4141,"(6994.181, 3883.165); (6993.802, 3873.601); (7006.547, 3861.947); (7028.620, 3845.749); (7037.709, 3846.049); (7045.060, 3853.310); (7042.484, 3892.059); (7039.296, 3907.097); (7028.866, 3950.575); (7023.123, 3942.742)"
4142,"(4241.057, 3783.841); (4244.405, 3741.314); (4277.903, 3739.373); (4291.441, 3741.645); (4323.378, 3752.768); (4330.290, 3757.708); (4341.845, 3766.950); (4343.571, 3780.880); (4336.928, 3805.077); (4331.953, 3811.028); (4315.048, 3818.776); (4295.107, 3822.596); (4285.429, 3820.177); (4259.761, 3808.127)"
4143,"(7834.405, 3309.996); (7802.823, 3309.842); (7791.146, 3305.769); (7774.678, 3296.599); (7761.625, 3285.912); (7761.824, 3235.829); (7777.701, 3223.987); (7800.286, 3230.208); (7820.901, 3237.106); (7835.054, 3244.370); (7841.516, 3250.323); (7839.021, 3275.811)"
4144,"(6254.084, 3670.123); (6243.212, 3693.554); (6231.499, 3683.025); (6226.933, 3668.672); (6228.616, 3664.349); (6231.489, 3660.592)"
4145,"(6247.751, 1913.505); (6269.938, 1928.961); (6268.141, 1939.488); (6251.104, 1965.663); (6231.598, 1954.620); (6227.663, 1935.517); (6226.292, 1925.569); (6232.299, 1915.976)"
4146,"(981.872, 1155.528); (978.644, 1147.041); (983.330, 1142.645); (996.849, 1140.852); (1006.388, 1146.559); (1008.750, 1150.897); (1000.578, 1163.280); (986.372, 1166.478)"
4147,"(1109.705, 1165.875); (1106.178, 1155.185); (1108.756, 1142.552); (1114.681, 1138.954); (1122.924, 1145.639); (1136.375, 1160.372); (1122.029, 1165.207)"
4148,"(1676.285, 2989.226); (1618.332, 2977.687); (1626.084, 2922.834); (1650.253, 2912.146); (1660.808, 2913.480); (1677.752, 2919.273); (1692.348, 2942.853); (1693.902, 2951.129); (1696.477, 2989.352)"
4149,"(658.649, 2454.485); (656.853, 2478.042); (632.512, 2474.724); (596.889, 2467.118); (593.074, 2455.535); (596.455, 2436.080); (602.392, 2428.817); (613.025, 2418.869); (630.188, 2424.898); (658.342, 2437.067)"
4150,"(7449.099, 3842.767); (7476.469, 3832.034); (7488.393, 3833.560); (7533.616, 3847.546); (7546.020, 3872.630); (7540.864, 3883.089); (7536.326, 3885.986); (7524.696, 3886.249); (7459.312, 3879.508); (7446.471, 3869.931); (7441.919, 3857.632); (7445.263, 3846.525)"
4151,"(1964.063, 3691.667); (1938.202, 3694.039); (1924.664, 3692.522); (1888.257, 3682.960); (1878.606, 3643.239); (1873.495, 3614.912); (1887.266, 3607.533); (1916.360, 3604.157); (1925.139, 3612.267); (1973.919, 3675.241); (1972.639, 3685.575)"
4152,"(4690.655, 3232.351); (4726.253, 3226.605); (4731.122, 3229.192); (4737.025, 3233.597); (4735.546, 3245.180); (4731.529, 3258.462); (4725.338, 3277.330); (4713.145, 3309.048); (4703.357, 3291.806); (4693.732, 3251.770)"
4153,"(1391.524, 5392.038); (1385.421, 5415.851); (1258.812, 5422.451); (1246.398, 5421.748); (1197.510, 5417.188); (1184.539, 5413.003); (1169.998, 5404.106); (1181.031, 5384.932); (1257.991, 5372.466); (1293.375, 5372.188); (1300.636, 5372.475); (1372.687, 5387.146)"
4154,"(632.015, 1371.439); (621.247, 1389.900); (605.286, 1381.469); (602.021, 1376.714); (594.551, 1362.646); (602.232, 1353.989); (613.548, 1355.392); (624.292, 1361.981)"
4155,"(2658.034, 3232.319); (2671.506, 3260.163); (2668.450, 3274.316); (2666.440, 3277.404); (2655.203, 3269.437); (2649.295, 3256.743); (2642.580, 3241.078); (2652.612, 3230.907)"
4156,"(6975.161, 942.629); (6961.311, 933.117); (6965.635, 926.064); (6981.199, 923.744); (6985.916, 929.361); (6985.801, 940.554)"
4157,"(7282.282, 920.514); (7305.043, 937.853); (7287.878, 942.840)"
4158,"(2123.161, 2236.157); (2118.487, 2283.359); (2098.481, 2286.542); (2078.528, 2262.463); (2071.316, 2246.212); (2066.735, 2230.672); (2075.731, 2227.080); (2107.797, 2225.827); (2119.962, 2225.843)"
4159,"(4754.997, 1877.174); (4774.043, 1870.165); (4785.019, 1875.984); (4785.499, 1881.352); (4785.352, 1897.604); (4782.393, 1902.704); (4771.809, 1898.518); (4760.998, 1890.368)"
4160,"(1874.004, 526.069); (1879.923, 513.972); (1890.025, 514.638); (1882.125, 523.237)"
4161,"(538.450, 4173.051); (530.094, 4131.871); (532.263, 4118.467); (549.759, 4092.739); (555.757, 4090.041); (549.537, 4139.653); (545.306, 4172.719)"
4162,"(2086.218, 7976.654); (2098.451, 7971.362); (2108.345, 7980.617); (2087.525, 7983.816)"
4163,"(5147.251, 1549.389); (5138.818, 1517.456); (5150.617, 1513.233); (5159.011, 1510.907); (5157.333, 1536.537); (5154.721, 1548.759)"
4164,"(6195.509, 750.722); (6194.387, 742.158); (6204.698, 736.101); (6213.438, 738.294); (6206.781, 747.214)"
4165,"(4721.773, 1802.020); (4737.427, 1832.688); (4727.973, 1835.805); (4701.756, 1838.498); (4689.180, 1838.659); (4692.000, 1826.262); (4701.135, 1817.345)"
4166,"(4741.476, 870.458); (4735.444, 877.900); (4728.939, 871.547); (4721.702, 855.785); (4735.333, 861.404)"
4167,"(4114.736, 1297.580); (4124.577, 1291.105); (4141.540, 1293.903); (4147.692, 1298.123); (4145.364, 1309.908); (4139.484, 1322.420); (4135.070, 1326.786); (4119.109, 1308.968)"
4168,"(908.259, 4203.909); (916.317, 4234.689); (896.275, 4297.173); (853.797, 4312.590); (593.435, 4333.345); (78.105, 4333.654); (33.642, 4330.261); (19.702, 4323.518); (17.717, 4315.546); (30.814, 4228.559); (60.332, 4216.064); (71.653, 4215.637); (883.386, 4198.398)"
4169,"(1892.494, 3992.261); (1873.508, 3971.283); (1879.799, 3940.937); (1883.147, 3932.550); (1945.827, 3932.624); (1975.218, 3937.389); (1982.471, 3945.694); (1982.146, 3996.918); (1978.809, 4012.676); (1954.677, 4014.436)"
4170,"(4899.390, 3538.502); (4882.369, 3517.430); (4887.320, 3497.745); (4901.741, 3476.134); (4910.155, 3475.107); (4947.551, 3489.629); (4964.158, 3501.199); (4976.804, 3514.948); (4973.687, 3548.832); (4966.550, 3561.768); (4923.059, 3565.092)"
4171,"(3502.163, 6139.491); (3503.736, 6156.513); (3494.749, 6179.453); (3476.712, 6189.599); (3353.023, 6173.447); (3282.848, 6152.008); (3314.681, 6146.380)"
4172,"(625.339, 2364.047); (636.283, 2352.527); (636.820, 2370.695); (629.077, 2381.004)"
4173,"(6051.702, 1646.647); (6033.629, 1608.434); (6042.036, 1604.254); (6051.766, 1603.059); (6060.209, 1607.165)"
4174,"(1745.668, 2905.610); (1818.280, 2866.996); (1822.622, 2891.357); (1810.607, 2906.313); (1797.564, 2914.740); (1775.523, 2924.605); (1746.592, 2925.258)"
4175,"(7602.608, 1281.886); (7620.237, 1278.115); (7633.296, 1293.724); (7611.822, 1293.952)"
4176,"(4951.025, 6716.092); (4946.269, 6464.845); (4962.432, 6436.683); (4981.875, 6426.149); (4996.182, 6420.263); (5050.270, 6443.553); (5107.522, 6477.509); (5113.352, 6481.608); (5060.277, 6618.452); (5018.792, 6724.846); (4971.096, 6829.484)"
4177,"(3771.139, 1918.535); (3769.695, 1954.245); (3763.975, 1964.363); (3748.959, 1965.467); (3733.163, 1929.975); (3730.124, 1919.068); (3751.259, 1913.226)"
4178,"(448.623, 4697.286); (937.055, 4675.567); (963.132, 4679.778); (967.383, 4729.024); (955.571, 4733.317); (879.512, 4741.313); (522.124, 4778.204); (477.593, 4781.818); (413.814, 4781.021); (402.372, 4764.026); (409.348, 4748.297); (419.590, 4727.983); (433.328, 4705.541)"
4179,"(4561.803, 2075.327); (4570.004, 2066.205); (4605.111, 2061.036); (4618.350, 2065.842); (4604.463, 2091.661); (4597.310, 2093.129); (4589.442, 2090.252)"
4180,"(1683.053, 4071.895); (1681.577, 4062.912); (1691.828, 4047.153); (1702.028, 4038.285); (1772.535, 4041.869); (1792.851, 4044.061); (1791.969, 4056.785); (1786.080, 4072.229); (1768.288, 4076.986); (1753.992, 4078.194); (1709.711, 4076.841)"
4181,"(5750.501, 5584.265); (5756.100, 5594.418); (5755.506, 5602.032); (5739.219, 5610.801); (5700.420, 5614.788); (5663.156, 5614.452); (5650.517, 5613.541); (5679.300, 5591.925); (5691.484, 5585.066); (5704.056, 5579.348); (5726.146, 5574.459)"
4182,"(2450.448, 1742.375); (2460.980, 1725.670); (2477.366, 1738.479); (2485.520, 1748.183); (2489.489, 1761.994); (2474.498, 1772.178); (2469.626, 1773.651)"
4183,"(925.722, 1421.439); (914.215, 1401.691); (925.765, 1396.520); (939.327, 1391.258); (950.366, 1397.871); (951.848, 1409.858); (944.808, 1422.271)"
4184,"(5009.036, 6350.882); (5010.749, 6345.371); (5046.396, 6308.298); (5300.926, 6339.082); (5320.678, 6344.276); (5320.680, 6355.860); (5314.039, 6367.788); (5311.884, 6371.348); (5247.042, 6380.943); (5224.402, 6381.909); (5097.083, 6381.463); (5048.006, 6379.005); (5012.772, 6375.537); (5012.135, 6372.438)"
4185,"(6898.749, 2542.973); (6903.664, 2511.868); (6916.703, 2519.567); (6906.078, 2535.186)"
4186,"(6297.069, 2080.812); (6289.340, 2064.004); (6313.627, 2069.720); (6324.845, 2075.830); (6320.892, 2083.397); (6312.451, 2094.842)"
4187,"(4370.235, 6571.983); (4377.328, 6547.827); (4400.396, 6542.774); (4415.421, 6540.627); (4470.588, 6537.898); (4485.714, 6550.594); (4504.390, 6570.256); (4445.290, 6574.530)"
4188,"(3537.560, 3822.895); (3493.682, 3822.778); (3485.666, 3817.451); (3474.029, 3805.102); (3496.126, 3789.060); (3543.416, 3773.648); (3567.808, 3781.047); (3575.853, 3788.084); (3566.022, 3802.095); (3554.545, 3817.660)"
4189,"(6809.757, 3245.719); (6738.749, 3224.262); (6752.887, 3215.808); (6797.629, 3199.405); (6809.369, 3203.099); (6822.908, 3233.190); (6816.396, 3241.743)"
4190,"(5670.300, 2181.844); (5700.589, 2180.728); (5707.917, 2187.234); (5708.591, 2205.872); (5692.925, 2214.680); (5681.627, 2220.058); (5665.229, 2221.055); (5655.992, 2214.635); (5650.790, 2209.987); (5660.198, 2192.884)"
4191,"(163.155, 1116.865); (174.493, 1125.483); (167.396, 1129.101); (159.104, 1131.924); (145.282, 1134.100); (147.646, 1117.302)"
4192,"(4399.369, 3499.982); (4369.965, 3466.644); (4372.354, 3454.293); (4384.337, 3442.950); (4448.298, 3453.314); (4458.001, 3458.809); (4462.924, 3473.634); (4461.222, 3486.565); (4455.085, 3496.949); (4443.081, 3501.623); (4434.458, 3501.628)"
4193,"(4657.246, 1198.418); (4657.076, 1187.507); (4659.671, 1176.643); (4666.502, 1167.775); (4676.090, 1167.391); (4683.603, 1177.810); (4680.918, 1193.425); (4668.858, 1198.558)"
4194,"(2469.756, 1901.291); (2449.168, 1894.059); (2451.532, 1881.488); (2462.380, 1857.192); (2473.029, 1852.347); (2488.268, 1870.126); (2492.606, 1880.737); (2484.437, 1893.941)"
4195,"(145.193, 2635.943); (149.836, 2600.830); (179.333, 2599.079); (184.573, 2604.665); (177.885, 2665.359); (176.407, 2669.287); (151.571, 2656.529); (147.709, 2647.198)"
4196,"(1489.223, 5033.967); (1549.777, 5018.384); (1570.567, 5024.910); (1584.959, 5029.941); (1603.006, 5037.541); (1632.386, 5051.591); (1678.743, 5078.036); (1672.316, 5096.658); (1666.939, 5100.869); (1657.015, 5101.078); (1566.708, 5079.166); (1543.459, 5067.309); (1517.857, 5053.152)"
4197,"(3314.363, 1245.682); (3315.970, 1230.828); (3340.208, 1237.919); (3341.213, 1245.900); (3339.893, 1256.670); (3333.908, 1260.506); (3321.296, 1261.870); (3318.865, 1256.332)"
4198,"(4434.983, 1299.926); (4445.308, 1291.476); (4459.039, 1294.267); (4454.976, 1318.083); (4451.322, 1326.203); (4447.314, 1323.745)"
4199,"(557.760, 1344.771); (544.069, 1358.027); (532.776, 1351.657); (529.901, 1324.511); (542.206, 1322.091)"
4200,"(8161.416, 743.666); (8150.543, 750.781); (8145.806, 744.529); (8145.469, 731.639); (8151.002, 733.644)"
4201,"(4068.411, 898.562); (4066.991, 910.352); (4057.895, 904.510); (4050.701, 895.142); (4059.349, 887.963)"
4202,"(2642.848, 3607.241); (2641.524, 3583.413); (2668.712, 3579.207); (2708.903, 3581.698); (2740.977, 3593.696); (2724.609, 3614.162); (2710.120, 3623.067); (2695.100, 3630.220); (2673.154, 3626.766)"
4203,"(4831.510, 2477.619); (4817.111, 2451.084); (4838.132, 2441.622); (4865.882, 2429.372); (4881.642, 2432.291); (4880.639, 2443.014); (4876.454, 2464.318); (4872.457, 2471.730); (4852.895, 2477.248)"
4204,"(5410.771, 909.908); (5394.421, 898.263); (5400.269, 895.435); (5415.801, 902.548)"
4205,"(6136.472, 1562.209); (6131.650, 1582.181); (6119.545, 1573.418); (6107.459, 1564.620); (6098.080, 1541.208); (6104.266, 1539.930); (6131.097, 1550.801)"
4206,"(7202.998, 3792.410); (7212.073, 3795.444); (7211.763, 3808.763); (7203.196, 3833.895); (7198.060, 3844.243); (7188.935, 3853.969); (7185.195, 3842.908); (7191.510, 3805.084)"
4207,"(3026.658, 1264.887); (3046.337, 1264.947); (3055.708, 1276.981); (3059.822, 1285.805); (3053.516, 1292.235); (3046.704, 1293.576); (3038.690, 1293.925); (3031.602, 1279.306)"
4208,"(3466.379, 1594.577); (3483.917, 1608.481); (3466.839, 1614.504); (3445.253, 1608.897); (3442.354, 1602.094); (3452.977, 1596.235)"
4209,"(5303.102, 1488.186); (5302.117, 1501.014); (5291.096, 1508.087); (5273.006, 1518.141); (5266.748, 1512.085); (5267.423, 1503.558); (5275.122, 1482.461); (5290.325, 1478.516); (5297.570, 1482.689)"
4210,"(3282.869, 1688.828); (3288.913, 1664.759); (3297.595, 1663.991); (3314.629, 1670.381); (3319.956, 1677.966); (3306.161, 1697.497); (3288.393, 1709.702); (3283.128, 1697.291)"
4211,"(809.820, 6125.722); (786.678, 6116.508); (819.886, 6099.972); (839.256, 6104.540)"
4212,"(4647.844, 2126.785); (4626.323, 2125.476); (4639.376, 2117.076)"
4213,"(3858.186, 4104.082); (3885.808, 4080.434); (3935.064, 4066.883); (3951.345, 4079.540); (3959.072, 4092.121); (3970.774, 4124.844); (3964.161, 4136.072); (3949.628, 4142.531); (3870.699, 4109.845)"
4214,"(4409.389, 3908.293); (4396.569, 3949.126); (4361.418, 3944.846); (4349.356, 3938.690); (4306.250, 3891.874); (4319.927, 3879.543); (4329.951, 3877.434); (4366.755, 3884.753); (4401.844, 3895.236)"
4215,"(3409.985, 2861.067); (3410.209, 2855.713); (3426.025, 2814.288); (3450.286, 2797.683); (3461.906, 2791.377); (3475.016, 2790.996); (3483.756, 2790.848); (3474.589, 2811.767); (3465.124, 2828.305); (3452.513, 2841.308); (3433.902, 2851.791); (3424.256, 2855.623)"
4216,"(6204.778, 1293.899); (6194.343, 1278.978); (6197.184, 1269.078); (6203.500, 1260.833); (6212.647, 1274.502); (6214.512, 1289.257)"
4217,"(191.022, 1672.724); (190.746, 1703.426); (174.850, 1709.496); (161.549, 1706.700); (154.648, 1702.209); (145.559, 1687.083); (147.176, 1682.134); (181.337, 1672.962)"
4218,"(8082.429, 292.959); (8094.380, 294.430); (8089.272, 302.681)"
4219,"(1748.936, 1120.465); (1746.831, 1108.800); (1752.109, 1105.852); (1765.854, 1106.290); (1771.742, 1106.890); (1769.091, 1122.418); (1762.539, 1134.938); (1756.317, 1131.581)"
4220,"(4690.018, 173.026); (4695.412, 166.462); (4697.773, 174.898); (4693.907, 174.413)"
4221,"(3346.098, 420.207); (3360.302, 417.354); (3357.527, 423.918); (3351.720, 429.111)"
4222,"(2409.516, 2113.496); (2422.256, 2121.237); (2403.100, 2126.141); (2386.205, 2120.481); (2396.353, 2113.936)"
4223,"(4882.197, 1893.902); (4905.168, 1892.957); (4909.076, 1902.986); (4903.125, 1901.561)"
4224,"(621.558, 4814.265); (594.108, 4807.028); (617.781, 4798.585); (640.741, 4796.174)"
4225,"(3989.182, 3361.379); (3986.799, 3343.703); (3988.944, 3303.876); (3992.517, 3294.205); (4018.241, 3287.101); (4041.917, 3295.126); (4033.743, 3326.818); (4005.168, 3368.041); (3995.475, 3373.298)"
4226,"(7281.020, 2783.762); (7290.593, 2798.989); (7281.127, 2794.992)"
4227,"(6519.547, 1806.983); (6516.941, 1837.664); (6501.255, 1832.961); (6482.406, 1818.466); (6492.808, 1792.111); (6496.563, 1789.867); (6506.512, 1792.000); (6512.645, 1793.595); (6519.136, 1799.820)"
4228,"(4327.889, 1902.782); (4305.711, 1879.861); (4343.491, 1869.513); (4355.034, 1877.492); (4346.738, 1900.627)"
4229,"(7738.126, 2381.980); (7729.131, 2375.725); (7730.999, 2359.047); (7737.483, 2372.428)"
4230,"(3315.739, 1481.618); (3314.228, 1445.884); (3341.797, 1468.165); (3343.677, 1486.587)"
4231,"(5395.148, 3182.765); (5394.972, 3173.415); (5396.068, 3165.366); (5399.709, 3164.841); (5427.358, 3176.017)"
4232,"(7954.264, 1762.808); (7958.164, 1740.990); (7982.438, 1729.229); (7992.022, 1729.157); (8000.882, 1736.688); (7995.695, 1770.279); (7987.116, 1773.580); (7968.126, 1770.602)"
4233,"(1236.278, 6109.804); (1234.140, 6069.588); (1236.002, 6014.661); (1238.253, 6006.354); (1253.710, 5998.083); (1258.012, 6009.877); (1255.750, 6112.881); (1239.140, 6126.571)"
