NO,Polygon Points
2025,"(2041.361, 3014.938); (2052.625, 3004.948); (2058.078, 3012.954); (2053.082, 3015.094)"
2026,"(569.436, 3071.318); (592.386, 3076.759); (575.274, 3078.744)"
2027,"(1571.876, 2278.916); (1560.934, 2277.384); (1563.849, 2274.149); (1567.241, 2274.784)"
2028,"(1753.337, 3079.076); (1736.693, 3075.647); (1739.939, 3073.266); (1748.226, 3075.581)"
2029,"(3443.761, 3191.405); (3432.959, 3184.500); (3434.504, 3179.466); (3439.042, 3173.417); (3448.438, 3175.651); (3461.089, 3184.493); (3456.223, 3190.305)"
2030,"(3048.896, 434.449); (3057.170, 433.183); (3058.469, 439.399); (3048.947, 437.683)"
2031,"(2089.407, 1571.664); (2091.289, 1569.384); (2102.011, 1572.494); (2102.142, 1574.563); (2093.646, 1574.973)"
2032,"(3320.113, 596.106); (3316.627, 599.113); (3314.058, 597.717); (3305.041, 586.124); (3308.970, 585.963); (3318.437, 591.627)"
2033,"(1122.504, 3004.030); (1121.236, 3022.639); (1116.415, 3016.598); (1111.630, 3006.377); (1110.574, 3003.414); (1110.798, 2997.402); (1115.396, 2999.031)"
2034,"(1036.513, 2958.398); (1033.207, 2934.162); (1042.876, 2932.030); (1079.499, 2928.429); (1376.756, 2913.861); (1387.204, 2914.518); (1393.675, 2919.228); (1397.621, 2927.173); (1397.569, 2933.894); (1395.497, 2960.061); (1377.549, 2995.616); (1372.520, 2999.080); (1084.842, 2982.458); (1049.966, 2979.638)"
2035,"(1259.056, 808.575); (1257.092, 797.654); (1258.588, 790.724); (1262.811, 782.916); (1266.781, 779.055); (1273.384, 778.857); (1282.248, 779.358); (1293.167, 781.357); (1296.563, 783.605); (1295.140, 821.026); (1282.145, 822.980); (1275.388, 821.036); (1271.209, 818.423)"
2036,"(3002.941, 887.379); (2984.865, 874.362); (2986.482, 870.702); (2988.150, 867.039); (2996.611, 860.299); (3005.054, 856.215); (3011.086, 855.061); (3010.851, 860.874); (3010.161, 876.196)"
2037,"(3461.610, 2433.815); (3489.064, 2435.593); (3492.546, 2440.361); (3495.046, 2453.292); (3483.423, 2454.224); (3463.871, 2455.359); (3434.839, 2452.687); (3433.257, 2447.994); (3436.502, 2441.231); (3440.760, 2435.281); (3450.682, 2434.024)"
2038,"(429.109, 1589.481); (336.378, 1561.632); (331.448, 1557.512); (328.631, 1544.809); (330.090, 1530.639); (331.760, 1522.509); (339.146, 1517.691); (351.227, 1514.732); (397.601, 1527.975); (407.937, 1532.738); (476.371, 1567.292); (482.762, 1577.701); (483.696, 1582.359); (472.121, 1587.574); (451.847, 1590.011); (437.926, 1590.718)"
2039,"(3288.799, 2268.152); (3305.393, 2268.548); (3312.322, 2276.272); (3308.944, 2278.820); (3305.032, 2279.369); (3295.424, 2278.128)"
2040,"(2799.928, 625.352); (2793.148, 606.465); (2794.267, 600.793); (2813.665, 601.596); (2823.136, 604.035); (2822.112, 624.815); (2821.178, 629.788); (2815.070, 630.999); (2804.529, 629.787)"
2041,"(3707.653, 1433.141); (3707.709, 1461.617); (3701.101, 1462.462); (3691.932, 1463.240); (3689.037, 1458.470); (3689.501, 1446.457); (3692.126, 1441.032); (3695.586, 1436.448); (3703.284, 1433.686)"
2042,"(981.525, 4006.744); (969.340, 4003.352); (976.954, 4002.704); (986.268, 4005.224)"
2043,"(876.963, 2242.805); (886.452, 2256.763); (877.487, 2260.765); (870.363, 2261.788); (853.861, 2262.984); (845.057, 2256.919); (841.200, 2252.758); (847.655, 2243.787)"
2044,"(2648.892, 1140.766); (2659.841, 1136.233); (2650.448, 1143.405); (2649.223, 1141.693)"
2045,"(911.166, 423.052); (904.838, 419.626); (912.199, 418.962); (912.632, 421.190)"
2046,"(4040.885, 654.271); (4047.171, 640.241); (4061.835, 641.837); (4070.035, 643.113); (4072.117, 648.266); (4072.199, 658.884); (4072.104, 661.453); (4059.366, 662.015); (4043.845, 662.541); (4041.645, 660.884)"
2047,"(3358.375, 802.864); (3352.876, 806.915); (3353.743, 799.041); (3356.648, 798.255)"
2048,"(2971.967, 701.212); (2985.365, 701.662); (2988.458, 708.185); (2989.182, 711.328); (2980.312, 722.363); (2974.966, 727.006); (2959.801, 726.634); (2954.742, 721.712); (2952.629, 717.889); (2954.733, 714.057); (2958.354, 709.345); (2965.679, 704.869)"
2049,"(1408.918, 3574.917); (1401.215, 3573.166); (1408.458, 3572.102); (1417.055, 3571.653)"
2050,"(2760.615, 963.402); (2767.717, 964.707); (2774.891, 972.632); (2780.391, 982.880); (2774.005, 981.120); (2766.760, 978.280)"
2051,"(3720.685, 573.211); (3731.174, 572.599); (3737.379, 572.245); (3741.835, 578.540); (3742.621, 592.375); (3742.572, 597.429); (3738.565, 598.624); (3731.127, 596.781); (3725.216, 585.572); (3723.157, 581.202)"
2052,"(2428.512, 3927.455); (2425.430, 3913.914); (2427.102, 3908.620); (2429.741, 3903.048); (2435.369, 3900.803); (2435.090, 3906.130)"
2053,"(3885.924, 3543.433); (3881.291, 3515.281); (3881.898, 3507.959); (3898.246, 3500.165); (3906.329, 3500.394); (3907.788, 3504.045); (3888.065, 3542.835)"
2054,"(3567.908, 954.240); (3582.457, 957.688); (3580.321, 978.782); (3576.591, 983.030); (3565.924, 972.261); (3563.605, 968.542); (3561.261, 963.202); (3562.018, 957.338)"
2055,"(2685.334, 3973.409); (2685.401, 3979.083); (2683.995, 3983.824); (2681.844, 3990.591); (2681.332, 3987.244); (2681.333, 3979.449)"
2056,"(404.314, 1030.772); (392.945, 1019.634); (395.888, 1011.517); (402.195, 1013.143); (407.909, 1019.273)"
2057,"(4085.387, 2183.038); (4072.665, 2181.997); (4080.399, 2179.204); (4083.345, 2179.386)"
2058,"(889.473, 1757.861); (892.782, 1747.425); (895.198, 1752.199); (898.409, 1762.576); (897.766, 1766.885); (892.635, 1764.165)"
2059,"(3596.399, 389.165); (3593.095, 390.668); (3594.475, 386.707)"
2060,"(4046.605, 1878.713); (4040.505, 1870.046); (4045.512, 1865.759); (4054.007, 1861.260); (4070.106, 1854.747); (4073.555, 1854.881); (4077.129, 1857.653); (4071.451, 1864.988); (4065.115, 1869.739)"
2061,"(2927.416, 438.964); (2921.425, 433.237); (2925.866, 433.288); (2929.624, 434.585)"
2062,"(2000.191, 2390.936); (1992.694, 2378.157); (1996.754, 2375.521); (2009.778, 2379.033)"
2063,"(3464.618, 419.519); (3473.024, 417.083); (3471.086, 423.282)"
2064,"(1044.223, 2291.405); (1051.322, 2291.425); (1052.192, 2298.765); (1054.822, 2322.159); (1049.308, 2326.867); (1038.730, 2325.819); (1032.726, 2322.405); (1035.544, 2299.139); (1036.928, 2293.259)"
2065,"(1609.378, 579.075); (1617.144, 570.521); (1621.174, 570.764); (1621.838, 576.925); (1619.585, 583.059); (1613.892, 581.661)"
2066,"(3696.352, 3690.172); (3697.480, 3708.630); (3697.001, 3717.878); (3694.952, 3718.612); (3689.244, 3695.512); (3691.248, 3690.374)"
2067,"(1256.762, 752.149); (1270.083, 726.514); (1281.165, 723.665); (1289.393, 725.951); (1297.009, 731.215); (1295.416, 739.129); (1285.309, 749.151); (1271.180, 758.724); (1262.714, 759.450); (1258.963, 757.564)"
2068,"(1362.740, 457.790); (1365.391, 463.019); (1361.958, 469.380); (1359.219, 470.601); (1352.584, 469.211); (1353.205, 458.837)"
2069,"(728.830, 431.532); (738.888, 431.338); (736.872, 436.923); (730.880, 438.888)"
2070,"(2361.433, 3124.844); (2374.342, 3122.040); (2370.725, 3127.120)"
2071,"(1246.808, 599.146); (1224.935, 595.839); (1225.414, 589.684); (1229.668, 585.560); (1253.266, 578.152); (1252.530, 589.954)"
2072,"(1112.695, 1309.972); (1119.395, 1309.769); (1124.985, 1319.168); (1117.108, 1313.487)"
2073,"(2894.980, 612.542); (2888.679, 615.320); (2891.096, 611.560); (2896.882, 608.336)"
2074,"(3752.730, 3388.855); (3759.238, 3382.497); (3760.789, 3389.046); (3760.887, 3396.186); (3758.156, 3399.363)"
2075,"(1973.740, 855.189); (1960.793, 847.199); (1964.764, 839.212); (1974.349, 836.451); (1978.257, 845.105)"
2076,"(3577.508, 3076.269); (3571.648, 3079.474); (3565.712, 3079.092); (3560.981, 3075.873); (3575.884, 3073.016)"
2077,"(441.671, 481.425); (443.281, 498.350); (442.515, 502.741); (428.387, 499.398); (424.568, 496.740); (430.222, 481.257); (435.400, 481.151)"
2078,"(3064.851, 2044.856); (3066.005, 2033.312); (3077.699, 2042.598); (3080.235, 2051.224); (3070.140, 2054.588)"
2079,"(921.075, 389.688); (927.421, 387.225); (926.160, 390.218); (922.939, 391.419)"
2080,"(2760.889, 2112.753); (2778.024, 2113.746); (2774.473, 2119.150); (2769.369, 2118.737)"
2081,"(3896.635, 1410.703); (3905.987, 1410.489); (3896.643, 1414.695)"
2082,"(1330.528, 3254.633); (1320.536, 3247.694); (1324.743, 3229.979); (1329.444, 3227.573); (1334.714, 3225.547); (1338.776, 3231.562); (1335.365, 3245.148); (1332.597, 3253.549)"
2083,"(904.595, 1499.153); (908.530, 1494.985); (918.815, 1493.077); (924.140, 1502.034); (927.831, 1511.603); (928.536, 1517.964); (921.646, 1526.642); (919.192, 1525.885); (909.887, 1514.574)"
2084,"(3700.767, 1717.228); (3695.029, 1734.637); (3693.048, 1731.950); (3691.416, 1728.145); (3690.224, 1722.188); (3689.108, 1713.729); (3692.440, 1714.617)"
2085,"(2685.000, 3813.170); (2680.854, 3814.653); (2682.482, 3800.193); (2684.050, 3803.813)"
2086,"(3993.046, 731.403); (3993.129, 728.247); (4000.890, 729.465); (4004.166, 742.650); (4000.041, 741.327)"
2087,"(3640.162, 3552.084); (3638.365, 3574.689); (3629.811, 3564.198); (3625.254, 3551.227); (3631.135, 3544.790)"
2088,"(3080.721, 458.712); (3093.114, 459.891); (3092.788, 464.572); (3084.974, 471.264)"
2089,"(1347.241, 624.307); (1337.070, 630.750); (1338.164, 618.740); (1343.873, 617.137)"
2090,"(1889.874, 790.938); (1881.330, 785.128); (1896.466, 778.713); (1898.176, 782.066)"
2091,"(2191.086, 430.882); (2194.281, 433.768); (2193.324, 436.619); (2188.189, 438.371); (2184.770, 439.127); (2185.445, 433.406)"
2092,"(2088.690, 486.620); (2092.737, 481.513); (2100.939, 482.542); (2107.879, 488.488); (2107.038, 493.836); (2097.864, 502.587); (2095.022, 500.979); (2093.717, 498.211)"
2093,"(3060.626, 459.101); (3060.897, 465.477); (3057.315, 468.834); (3055.320, 470.556); (3049.777, 468.702); (3048.776, 464.423); (3050.193, 459.007)"
2094,"(3682.230, 2647.140); (3672.751, 2646.836); (3673.791, 2643.845)"
2095,"(2297.321, 669.698); (2306.357, 675.110); (2304.719, 679.372); (2301.158, 678.801)"
2096,"(173.747, 2470.595); (168.617, 2461.325); (178.812, 2465.619); (187.190, 2469.717)"
2097,"(2477.715, 1964.979); (2473.047, 1954.226); (2475.295, 1949.044); (2479.273, 1943.453); (2490.122, 1939.368); (2526.819, 1943.460); (2537.890, 1948.088); (2538.905, 1954.612); (2535.213, 1960.733); (2529.652, 1965.120); (2519.528, 1971.387); (2516.392, 1972.902); (2512.977, 1974.159); (2503.934, 1975.451); (2483.364, 1967.416)"
2098,"(2511.593, 488.963); (2514.491, 490.828); (2515.268, 498.038); (2515.433, 502.950); (2512.534, 501.494); (2504.535, 494.392); (2505.841, 491.123)"
2099,"(2219.090, 3141.840); (2217.074, 3129.185); (2222.998, 3125.068); (2228.042, 3124.130); (2234.381, 3126.069); (2237.796, 3130.291); (2237.426, 3138.965); (2233.382, 3150.801); (2227.396, 3158.919); (2223.889, 3154.814)"
2100,"(873.217, 866.591); (888.784, 859.800); (889.473, 868.397); (887.592, 871.044); (881.330, 871.227)"
2101,"(2249.365, 401.982); (2254.329, 400.233); (2255.594, 406.246); (2249.834, 407.155)"
2102,"(2015.167, 647.017); (2008.560, 640.098); (2011.333, 637.286); (2020.918, 644.161)"
2103,"(1752.716, 620.795); (1760.173, 614.754); (1764.798, 616.023); (1768.420, 624.840); (1766.458, 631.436); (1759.863, 630.169); (1753.633, 625.901)"
2104,"(896.316, 1974.680); (888.826, 1967.132); (893.110, 1953.422); (899.586, 1958.703)"
2105,"(1144.830, 3686.873); (1153.987, 3673.404); (1155.867, 3679.991); (1158.180, 3688.339); (1158.011, 3698.048); (1154.977, 3703.128); (1146.854, 3691.877)"
2106,"(238.238, 3895.397); (233.111, 3875.848); (236.070, 3868.570); (239.881, 3877.017); (240.915, 3885.707)"
2107,"(3076.287, 999.167); (3064.834, 987.643); (3065.969, 984.608); (3074.307, 981.124); (3076.477, 987.292); (3077.283, 993.488)"
2108,"(869.257, 2048.860); (872.809, 2054.132); (865.725, 2054.581); (857.356, 2053.034); (859.453, 2049.321)"
2109,"(1145.033, 864.177); (1148.381, 854.002); (1151.706, 859.459); (1157.625, 870.007); (1151.318, 870.892)"
2110,"(3768.569, 1290.354); (3775.979, 1286.153); (3774.919, 1303.069)"
2111,"(3192.800, 587.629); (3196.652, 584.478); (3202.339, 588.101); (3202.220, 595.922); (3197.683, 598.804); (3194.984, 596.944)"
2112,"(2961.237, 502.661); (2952.832, 494.839); (2954.504, 490.682); (2960.429, 489.966); (2967.276, 491.476); (2966.578, 498.872)"
2113,"(1243.063, 2999.511); (1248.317, 3006.510); (1242.605, 3012.433); (1236.228, 3014.500); (1224.663, 3008.285); (1237.777, 3000.327)"
2114,"(1801.474, 1344.647); (1809.531, 1341.034); (1818.421, 1343.644); (1819.112, 1350.536); (1808.655, 1351.217)"
2115,"(1743.247, 1742.168); (1736.637, 1736.492); (1744.678, 1732.830); (1757.821, 1730.089); (1777.888, 1727.536); (1787.915, 1732.895); (1790.380, 1740.541); (1783.161, 1745.472); (1764.867, 1751.048)"
2116,"(1461.360, 3574.564); (1432.646, 3570.758); (1444.090, 3564.490); (1448.411, 3565.819); (1456.650, 3568.582)"
2117,"(1181.333, 1287.214); (1176.716, 1281.433); (1182.849, 1278.950); (1191.370, 1279.951)"
2118,"(1289.078, 3166.706); (1308.230, 3168.596); (1302.775, 3172.886); (1296.819, 3174.800); (1293.297, 3173.784)"
2119,"(3697.008, 439.158); (3689.103, 435.906); (3690.822, 429.888); (3693.888, 429.708); (3695.388, 431.829)"
2120,"(3374.391, 614.945); (3369.244, 611.813); (3375.749, 605.859); (3383.184, 606.189)"
2121,"(1789.013, 1255.008); (1784.817, 1243.112); (1789.426, 1240.626); (1793.067, 1248.992)"
2122,"(1769.306, 415.414); (1774.915, 417.325); (1777.127, 423.329); (1772.643, 422.932)"
2123,"(3065.161, 2943.715); (3080.066, 2948.279); (3072.469, 2951.490)"
2124,"(508.255, 615.278); (505.351, 609.483); (513.713, 608.747); (517.934, 611.279)"
2125,"(984.591, 3764.254); (974.855, 3767.225); (963.120, 3766.563); (953.170, 3755.424); (969.183, 3756.509)"
2126,"(2442.205, 3302.731); (2441.104, 3296.346); (2441.580, 3287.251); (2442.440, 3283.789); (2446.677, 3281.963); (2444.671, 3299.140)"
2127,"(361.837, 3983.172); (364.646, 3978.918); (368.761, 3981.226); (365.546, 3982.470)"
2128,"(571.782, 646.711); (569.025, 642.743); (572.648, 640.500); (578.000, 644.414)"
2129,"(2889.001, 388.375); (2894.453, 388.345); (2894.184, 389.581); (2893.815, 390.530); (2893.046, 390.447)"
2130,"(3897.294, 1589.917); (3901.105, 1580.576); (3901.107, 1587.758); (3901.095, 1590.858)"
2131,"(2136.579, 478.621); (2143.084, 474.969); (2148.371, 477.816); (2150.600, 479.525); (2150.239, 483.225); (2149.230, 484.663); (2147.306, 486.242); (2145.655, 487.163); (2144.927, 487.149); (2136.928, 484.416)"
2132,"(3128.695, 3644.842); (3130.871, 3643.712); (3130.687, 3654.593)"
2133,"(233.133, 1759.939); (244.729, 1755.336); (252.220, 1759.986); (253.753, 1767.132); (244.337, 1766.577)"
2134,"(2739.252, 1638.860); (2729.125, 1633.823); (2738.864, 1631.054); (2746.603, 1635.627)"
2135,"(1128.961, 540.876); (1142.410, 539.036); (1144.390, 544.058); (1143.772, 548.233); (1139.994, 551.477); (1132.038, 549.271)"
2136,"(1289.684, 1878.747); (1272.882, 1872.423); (1288.125, 1868.168); (1295.380, 1866.914)"
2137,"(2025.242, 414.859); (2032.903, 417.604); (2030.449, 422.812); (2025.313, 419.421)"
2138,"(713.419, 400.870); (717.599, 399.589); (719.575, 406.839); (713.764, 403.682)"
2139,"(1016.768, 614.534); (1022.532, 607.190); (1029.623, 610.982); (1028.410, 614.678)"
2140,"(2711.655, 599.372); (2696.971, 591.560); (2706.878, 587.044); (2708.531, 590.303)"
2141,"(3952.532, 646.960); (3944.575, 640.033); (3951.316, 630.522); (3955.468, 636.646); (3955.307, 645.196)"
2142,"(3353.089, 1693.970); (3354.073, 1684.408); (3359.888, 1691.663); (3361.549, 1697.643); (3360.844, 1703.423)"
2143,"(632.505, 1450.774); (651.875, 1452.602); (650.668, 1461.223); (642.886, 1463.032); (636.488, 1460.203)"
2144,"(3710.770, 2423.214); (3704.656, 2417.672); (3709.229, 2408.209)"
2145,"(3320.998, 1155.750); (3326.676, 1145.275); (3330.140, 1152.902); (3324.765, 1158.021); (3322.491, 1159.003)"
2146,"(3881.495, 709.129); (3883.763, 706.523); (3888.351, 710.763); (3885.117, 710.364)"
2147,"(1362.589, 434.659); (1353.018, 439.310); (1354.493, 433.588); (1360.460, 430.661)"
2148,"(1321.114, 3285.735); (1327.929, 3276.644); (1330.718, 3283.899); (1334.135, 3294.744); (1328.049, 3303.441)"
2149,"(1487.937, 406.735); (1480.529, 405.130); (1486.348, 400.517)"
2150,"(3710.011, 615.154); (3705.463, 608.104); (3706.816, 601.508); (3712.681, 607.465)"
2151,"(3480.773, 2695.078); (3488.334, 2699.530); (3488.525, 2711.242); (3485.265, 2705.425)"
2152,"(440.967, 626.493); (444.452, 618.575); (448.973, 624.137); (444.070, 630.904)"
2153,"(1513.124, 1508.560); (1524.894, 1501.571); (1529.474, 1512.902); (1529.946, 1526.543); (1525.852, 1525.946); (1520.020, 1522.751); (1514.195, 1513.834)"
2154,"(1608.967, 511.072); (1620.228, 507.511); (1623.659, 511.856); (1623.737, 516.947); (1617.569, 518.651); (1610.375, 519.137)"
2155,"(1197.669, 935.133); (1192.838, 929.300); (1201.387, 923.102); (1207.241, 921.219); (1209.298, 925.649); (1202.671, 933.114)"
2156,"(937.338, 1036.202); (947.795, 1030.968); (955.412, 1040.167); (953.224, 1046.786); (938.196, 1040.394)"
2157,"(361.212, 462.829); (360.879, 458.875); (367.380, 456.819); (372.632, 458.365); (370.743, 466.109); (368.597, 471.350)"
2158,"(2863.481, 1158.985); (2856.615, 1155.036); (2865.423, 1154.297); (2867.921, 1156.855)"
2159,"(2000.297, 402.938); (1999.550, 406.769); (1996.350, 403.891); (1992.816, 399.945); (1996.971, 400.550); (1998.834, 401.449)"
2160,"(1769.407, 1209.738); (1770.628, 1207.586); (1777.678, 1204.273); (1782.986, 1210.587); (1783.477, 1220.846); (1777.697, 1223.195); (1773.202, 1220.415); (1769.707, 1214.562)"
2161,"(1491.049, 432.830); (1488.738, 438.729); (1482.547, 433.694); (1480.885, 430.283); (1486.785, 429.463)"
2162,"(3150.525, 422.985); (3145.290, 421.366); (3149.300, 415.124); (3152.231, 416.273)"
2163,"(1847.397, 3638.683); (1833.387, 3632.517); (1835.415, 3630.536); (1842.036, 3629.659); (1854.746, 3628.813); (1869.558, 3633.821); (1861.249, 3638.540)"
2164,"(3640.526, 562.001); (3647.746, 552.702); (3649.792, 557.782); (3650.724, 561.986); (3644.085, 566.764)"
2165,"(1772.229, 3432.209); (1782.714, 3438.485); (1779.997, 3446.841); (1775.994, 3447.144); (1772.118, 3447.114); (1758.270, 3445.140); (1752.861, 3442.407); (1759.693, 3436.563)"
2166,"(3443.998, 1558.851); (3433.372, 1549.304); (3442.686, 1543.332); (3446.404, 1542.574); (3449.521, 1545.873); (3449.447, 1552.530)"
2167,"(2365.826, 3979.927); (2328.575, 3990.751); (2330.029, 3988.523); (2333.667, 3984.588)"
2168,"(3387.372, 471.133); (3384.609, 466.064); (3385.565, 460.305); (3387.782, 458.830); (3395.683, 461.397)"
2169,"(1399.360, 3341.487); (1389.144, 3351.063); (1370.249, 3350.014); (1359.005, 3343.453); (1354.458, 3337.172); (1353.119, 3330.266); (1390.576, 3337.523); (1396.490, 3339.108)"
2170,"(3048.581, 2727.314); (3070.944, 2725.592); (3081.175, 2730.848); (3084.148, 2733.622); (3073.723, 2741.435); (3069.361, 2742.552); (3055.533, 2733.902)"
2171,"(2125.088, 519.480); (2121.079, 510.902); (2128.798, 509.546); (2136.162, 510.870); (2133.063, 515.033); (2129.766, 518.933)"
2172,"(482.580, 2038.095); (467.870, 2038.525); (458.579, 2029.590); (456.891, 2020.843); (469.927, 2022.415); (486.674, 2029.340); (490.338, 2032.516); (488.877, 2034.944)"
2173,"(1793.114, 535.440); (1784.790, 530.163); (1788.611, 523.692); (1796.871, 519.518); (1798.554, 526.388)"
2174,"(2201.240, 1960.986); (2214.081, 1953.211); (2211.515, 1971.098); (2205.471, 1975.133)"
2175,"(2382.230, 407.220); (2377.140, 405.767); (2381.455, 399.545)"
2176,"(505.243, 2036.018); (513.563, 2029.464); (522.703, 2033.707); (514.927, 2038.835)"
2177,"(3636.669, 3767.118); (3624.862, 3732.662); (3630.703, 3733.976); (3638.512, 3739.356); (3641.853, 3746.907); (3641.338, 3755.070); (3639.327, 3763.821)"
