NO,Polygon Points
1901,"(5459.802, 2578.532); (5468.775, 2566.861); (5475.162, 2568.101); (5490.859, 2571.901); (5497.401, 2576.263); (5513.228, 2591.270); (5515.700, 2601.679); (5514.520, 2607.349); (5481.294, 2614.892); (5469.210, 2615.459); (5451.242, 2613.111); (5448.958, 2611.032); (5450.716, 2602.903)"
1902,"(5805.555, 1416.000); (5789.876, 1430.823); (5768.958, 1418.096); (5768.926, 1406.081); (5789.267, 1396.666); (5797.119, 1393.360); (5804.590, 1401.427)"
1903,"(4024.744, 2709.480); (4032.087, 2699.245); (4048.992, 2700.667); (4032.377, 2711.120)"
1904,"(15.554, 4001.294); (8.980, 3990.100); (19.819, 3987.954); (47.172, 3985.104); (56.357, 3984.542); (120.965, 3995.693); (184.102, 4007.494); (194.075, 4012.998); (195.522, 4021.506); (190.487, 4023.473); (183.740, 4023.388); (133.390, 4018.378)"
1905,"(8116.558, 3667.648); (8104.557, 3654.958); (8111.842, 3647.822); (8124.688, 3637.661); (8130.362, 3634.987); (8140.370, 3632.148); (8164.026, 3637.528); (8176.376, 3643.085); (8183.693, 3647.971); (8183.707, 3655.178); (8180.617, 3659.587); (8168.068, 3663.791); (8145.718, 3669.710); (8135.221, 3670.570); (8121.360, 3669.148)"
1906,"(6381.940, 1367.432); (6376.686, 1362.711); (6378.077, 1355.790); (6383.819, 1351.872); (6390.635, 1350.439); (6394.352, 1350.777); (6393.291, 1357.368); (6390.537, 1365.924)"
1907,"(3209.402, 2910.169); (3219.594, 2880.402); (3226.454, 2867.097); (3228.198, 2864.079); (3231.667, 2861.069); (3243.767, 2865.102); (3247.058, 2869.205); (3260.500, 2905.457); (3251.056, 2921.007); (3239.589, 2934.901); (3219.484, 2920.938); (3214.154, 2916.561); (3211.858, 2914.246)"
1908,"(5385.254, 1475.114); (5394.025, 1418.696); (5407.564, 1407.433); (5415.641, 1402.701); (5459.830, 1377.912); (5474.411, 1380.890); (5478.332, 1382.966); (5516.256, 1413.483); (5520.073, 1417.234); (5542.945, 1469.632); (5539.826, 1480.986); (5506.663, 1520.259); (5489.789, 1526.570); (5483.896, 1525.273); (5477.080, 1522.698)"
1909,"(278.985, 2396.737); (284.414, 2406.614); (273.111, 2416.716); (250.834, 2423.027); (244.207, 2420.679); (237.673, 2416.723); (232.830, 2409.430); (237.056, 2405.358); (259.112, 2397.936)"
1910,"(5553.807, 1159.244); (5544.580, 1156.601); (5548.449, 1151.654); (5553.895, 1152.469)"
1911,"(3110.506, 1739.072); (3102.866, 1751.480); (3086.756, 1745.837); (3080.863, 1739.915); (3084.523, 1736.421); (3089.370, 1733.574); (3101.678, 1733.523)"
1912,"(7666.556, 1335.309); (7657.202, 1334.738); (7668.752, 1315.310); (7674.293, 1307.947); (7680.705, 1316.197); (7684.502, 1324.697)"
1913,"(7272.616, 1391.679); (7282.303, 1382.511); (7289.873, 1390.717); (7282.761, 1399.309)"
1914,"(7849.352, 1217.660); (7861.152, 1211.831); (7854.446, 1222.870)"
1915,"(7688.796, 1220.721); (7695.311, 1214.291); (7701.413, 1218.395); (7697.288, 1221.390); (7690.707, 1223.405)"
1916,"(5017.449, 1859.121); (5022.094, 1853.075); (5027.596, 1853.761); (5032.519, 1856.243); (5036.385, 1859.548); (5029.089, 1863.445)"
1917,"(618.585, 3078.466); (611.887, 3078.559); (608.303, 3077.915); (600.783, 3071.396); (615.373, 3072.730)"
1918,"(7897.143, 1409.587); (7907.261, 1402.152); (7914.073, 1410.459); (7909.919, 1415.337); (7904.869, 1414.340)"
1919,"(5683.429, 2806.472); (5672.950, 2797.097); (5684.188, 2792.275); (5689.442, 2790.633); (5702.759, 2791.680); (5712.406, 2796.532); (5707.090, 2801.090); (5697.728, 2804.166); (5687.892, 2807.385)"
1920,"(6690.416, 2382.336); (6678.192, 2391.454); (6671.160, 2389.458); (6665.060, 2375.560); (6672.790, 2374.850); (6684.020, 2376.444)"
1921,"(4848.725, 1191.075); (4840.554, 1190.329); (4846.970, 1180.972); (4851.868, 1182.530)"
1922,"(3197.207, 2934.752); (3193.235, 2934.535); (3194.088, 2928.259)"
1923,"(4136.824, 3041.632); (4144.823, 3036.161); (4149.034, 3040.182); (4153.530, 3046.612); (4148.559, 3046.196); (4143.416, 3045.411)"
1924,"(3369.464, 3125.464); (3382.234, 3118.747); (3390.497, 3127.198); (3379.019, 3126.795)"
1925,"(3514.669, 2263.364); (3497.258, 2248.500); (3503.993, 2246.522); (3516.820, 2247.937); (3527.372, 2257.672)"
1926,"(4911.999, 3663.820); (4901.422, 3670.817); (4885.736, 3665.545); (4873.078, 3659.082); (4891.654, 3654.865); (4905.722, 3659.743)"
1927,"(1273.066, 3910.499); (1289.932, 3903.281); (1297.524, 3906.938); (1285.946, 3910.962)"
1928,"(5001.314, 1151.102); (5006.593, 1152.054); (5009.501, 1159.376); (5003.541, 1156.725)"
1929,"(3064.806, 3510.169); (3076.036, 3504.178); (3087.575, 3508.066); (3077.247, 3510.670)"
1930,"(4190.880, 2021.627); (4196.699, 2038.990); (4187.566, 2038.434); (4168.935, 2029.960); (4175.310, 2026.094)"
1931,"(2497.359, 2630.947); (2489.399, 2622.674); (2497.057, 2617.106); (2507.892, 2618.779); (2513.922, 2626.743); (2506.612, 2630.425)"
1932,"(7382.821, 2014.522); (7386.263, 2019.850); (7375.844, 2023.310); (7369.213, 2022.748); (7373.207, 2017.451)"
1933,"(2565.807, 3079.215); (2553.046, 3074.639); (2562.148, 3072.530); (2569.737, 3073.283)"
1934,"(7874.933, 2870.604); (7864.953, 2862.321); (7871.915, 2858.177); (7875.764, 2859.171)"
1935,"(6426.157, 1316.446); (6438.019, 1321.956); (6433.046, 1328.972); (6428.951, 1333.125); (6424.163, 1334.650); (6413.339, 1333.902); (6409.575, 1332.254); (6408.783, 1324.350); (6410.397, 1317.871)"
1936,"(6669.891, 1191.492); (6664.646, 1190.037); (6669.133, 1185.310); (6674.856, 1185.719)"
1937,"(6783.783, 1190.949); (6777.277, 1190.179); (6782.685, 1186.873); (6787.432, 1185.384)"
1938,"(5623.502, 1446.597); (5608.756, 1444.625); (5618.328, 1435.776); (5624.153, 1436.620)"
1939,"(4014.800, 1063.100); (4009.339, 1062.649); (4012.226, 1056.772)"
1940,"(8073.262, 1248.706); (8081.006, 1243.803); (8084.511, 1249.013); (8086.999, 1254.900); (8081.744, 1255.401)"
1941,"(5448.839, 2647.473); (5462.853, 2639.499); (5460.229, 2645.066)"
1942,"(7897.324, 2050.330); (7909.574, 2042.890); (7917.000, 2053.373); (7913.716, 2055.166)"
1943,"(3028.050, 3095.495); (3017.250, 3093.514); (3017.289, 3089.124); (3023.987, 3082.022); (3029.766, 3081.674); (3037.298, 3083.112); (3042.828, 3085.872)"
1944,"(5140.552, 2079.311); (5145.928, 2083.412); (5137.942, 2086.894); (5128.813, 2086.567); (5134.129, 2081.608)"
1945,"(5400.564, 1693.739); (5407.944, 1690.253); (5419.339, 1700.299); (5416.871, 1701.579); (5414.394, 1702.587)"
1946,"(7053.061, 1190.514); (7049.473, 1184.375); (7053.919, 1183.829); (7059.130, 1187.735)"
1947,"(4591.424, 1238.810); (4584.834, 1229.613); (4595.655, 1226.373); (4599.278, 1231.615)"
1948,"(4248.163, 1294.445); (4241.184, 1303.341); (4237.797, 1299.171); (4233.021, 1292.266); (4241.672, 1290.058)"
1949,"(4879.815, 1210.391); (4886.421, 1218.676); (4881.753, 1222.539); (4875.880, 1221.981); (4872.994, 1216.166); (4874.108, 1212.420)"
1950,"(2616.373, 2052.287); (2613.034, 2054.900); (2604.231, 2051.857); (2600.637, 2048.385); (2604.357, 2047.912)"
1951,"(6585.358, 1775.989); (6590.419, 1772.929); (6599.593, 1782.714); (6591.277, 1781.784)"
1952,"(4338.329, 1239.185); (4329.267, 1231.777); (4338.507, 1229.905); (4343.171, 1235.144)"
1953,"(5785.390, 2627.033); (5800.142, 2625.753); (5797.269, 2630.742); (5791.510, 2631.418)"
1954,"(5337.364, 1237.041); (5344.444, 1229.749); (5350.867, 1236.709); (5344.082, 1238.754)"
1955,"(4809.202, 1062.227); (4811.996, 1057.779); (4815.469, 1058.899); (4811.443, 1062.776)"
1956,"(7281.350, 1191.434); (7273.041, 1188.387); (7279.396, 1181.157)"
1957,"(6449.703, 3622.985); (6441.358, 3619.554); (6449.384, 3616.191); (6457.575, 3615.152)"
1958,"(7545.301, 1418.965); (7542.610, 1430.664); (7536.198, 1429.559); (7528.581, 1427.682); (7536.452, 1419.740)"
1959,"(7921.692, 3703.394); (7912.984, 3694.778); (7925.459, 3688.925); (7936.057, 3687.926); (7945.369, 3692.337); (7951.091, 3698.631); (7933.782, 3702.389)"
1960,"(7497.189, 1187.047); (7502.513, 1185.024); (7506.571, 1189.825); (7501.923, 1191.034)"
1961,"(7113.474, 1215.804); (7125.171, 1213.531); (7120.955, 1222.764)"
1962,"(6972.151, 2990.222); (6974.874, 2997.823); (6965.501, 2998.534); (6957.205, 2998.191); (6953.264, 2993.917); (6959.307, 2990.338)"
1963,"(5774.199, 1239.162); (5769.237, 1233.409); (5774.672, 1231.521); (5783.130, 1237.698)"
1964,"(1094.987, 2615.492); (1041.723, 2611.219); (1037.376, 2607.102); (1034.845, 2600.932); (1032.743, 2592.615); (1036.277, 2570.234); (1042.064, 2565.830); (1044.797, 2564.496); (1053.237, 2561.225); (1061.328, 2560.004); (1071.890, 2559.310); (1087.253, 2559.937); (1121.315, 2564.272); (1133.196, 2567.524); (1133.612, 2572.825); (1130.975, 2580.718); (1127.556, 2585.201); (1105.818, 2612.855)"
1965,"(1237.788, 2346.433); (1225.378, 2306.117); (1227.608, 2302.728); (1273.402, 2299.641); (1282.040, 2299.859); (1296.649, 2308.543); (1301.203, 2311.332); (1305.543, 2319.960); (1304.035, 2325.240); (1298.026, 2330.928); (1292.064, 2335.005); (1249.418, 2359.500); (1244.907, 2357.120); (1241.334, 2354.151)"
1966,"(1035.741, 1677.789); (1033.028, 1662.606); (1033.600, 1650.740); (1037.533, 1646.044); (1052.181, 1642.208); (1079.946, 1646.257); (1074.704, 1678.854); (1072.095, 1686.866); (1049.831, 1684.087)"
1967,"(7688.996, 2212.773); (7934.349, 1310.871); (7943.141, 1307.757); (7952.769, 1305.340); (7983.388, 1302.984); (8019.970, 1305.420); (8027.810, 1306.462); (8051.623, 1310.528); (8056.008, 1324.964); (8055.538, 1359.887); (8043.979, 2218.787); (8043.466, 2256.912); (8043.080, 2285.637); (8039.174, 2288.851); (8011.961, 2294.506); (7847.354, 2292.862); (7725.586, 2289.959); (7699.638, 2287.295); (7692.707, 2274.059)"
1968,"(5778.740, 3159.385); (5768.801, 3155.561); (5779.394, 3149.425); (5790.196, 3145.181); (5798.728, 3143.366); (5786.949, 3157.464)"
1969,"(6835.978, 1904.043); (6792.787, 1824.705); (6795.736, 1804.283); (6799.793, 1794.878); (6805.539, 1790.976); (6811.458, 1787.405); (6828.854, 1785.622); (6834.570, 1785.577); (6897.370, 1831.855); (6909.409, 1845.375); (6915.855, 1855.360); (6916.707, 1883.187); (6876.382, 1908.215); (6869.821, 1910.611); (6862.637, 1910.681)"
1970,"(6536.603, 1412.280); (6570.799, 1386.782); (6575.648, 1383.223); (6596.026, 1395.938); (6600.071, 1398.997); (6602.142, 1401.814); (6613.533, 1435.028); (6602.340, 1452.437); (6596.002, 1461.210); (6587.431, 1462.745); (6569.297, 1456.037); (6543.412, 1444.615); (6537.730, 1433.220); (6537.111, 1422.543)"
1971,"(17.065, 1511.476); (8.625, 1498.382); (15.396, 1495.653); (18.126, 1501.227)"
1972,"(1919.985, 1179.594); (1921.680, 1186.535); (1918.339, 1188.725); (1913.345, 1190.529); (1915.325, 1184.666)"
1973,"(8094.430, 4034.927); (8092.093, 4038.917); (8071.923, 4039.146); (8057.054, 4036.117); (8064.647, 4029.666); (8073.903, 4026.454); (8078.864, 4028.201)"
1974,"(5028.063, 2804.667); (5011.387, 2807.387); (5005.638, 2805.427); (5001.212, 2798.466); (5005.876, 2795.488); (5012.883, 2793.439); (5020.956, 2797.425)"
1975,"(6308.599, 3637.347); (6301.043, 3638.569); (6290.463, 3637.378); (6198.439, 3625.655); (6156.861, 3609.746); (6152.856, 3602.232); (6159.330, 3596.716); (6186.058, 3587.558); (6250.839, 3589.591); (6310.279, 3595.231); (6312.929, 3600.559); (6312.273, 3609.192)"
1976,"(2040.987, 1620.201); (2054.591, 1610.890); (2059.081, 1615.972); (2058.515, 1622.223); (2054.592, 1623.192); (2046.860, 1622.359)"
1977,"(3449.925, 2518.994); (3448.544, 2512.089); (3450.844, 2511.156); (3452.904, 2512.850)"
1978,"(1016.860, 2722.059); (1022.535, 2711.579); (1033.491, 2711.673); (1038.638, 2716.871); (1043.133, 2722.067); (1036.234, 2726.772); (1022.277, 2725.942)"
1979,"(3294.897, 2775.228); (3272.713, 2758.931); (3278.593, 2735.008); (3283.319, 2726.761); (3288.469, 2717.988); (3298.608, 2712.340); (3305.444, 2711.476); (3319.520, 2717.412); (3302.257, 2764.650); (3299.101, 2772.517)"
1980,"(2569.045, 2337.432); (2586.250, 2303.051); (2603.050, 2302.467); (2662.498, 2305.782); (2670.290, 2306.580); (2682.905, 2313.562); (2688.399, 2341.599); (2679.888, 2348.101); (2667.152, 2355.565); (2637.052, 2358.756); (2611.068, 2358.843); (2597.215, 2356.007); (2576.063, 2349.518)"
1981,"(6728.861, 1260.526); (6738.243, 1252.709); (6750.541, 1258.742); (6749.933, 1267.077); (6745.455, 1271.007); (6738.312, 1269.778)"
1982,"(2686.916, 2260.343); (2714.111, 2280.426); (2712.595, 2284.678); (2709.757, 2290.493); (2706.852, 2295.407); (2677.431, 2286.909); (2665.442, 2279.174); (2675.043, 2264.887)"
1983,"(4808.909, 1299.155); (4811.785, 1275.638); (4829.388, 1277.392); (4837.884, 1291.695); (4832.910, 1296.644); (4823.724, 1302.459); (4815.816, 1303.201)"
1984,"(3614.099, 1863.157); (3566.425, 1892.532); (3518.602, 1911.072); (3512.262, 1904.022); (3507.844, 1898.991); (3475.506, 1829.335); (3465.345, 1806.859); (3468.634, 1803.344); (3533.468, 1761.758); (3543.044, 1759.416); (3555.934, 1757.565); (3570.328, 1755.700); (3576.994, 1763.136); (3585.106, 1774.383); (3589.822, 1782.021); (3590.555, 1783.477); (3593.281, 1790.325); (3594.660, 1794.927)"
1985,"(544.332, 2238.375); (538.710, 2246.958); (530.437, 2246.114); (520.764, 2236.182); (528.856, 2234.214)"
1986,"(7168.232, 2214.558); (7161.354, 2207.568); (7168.468, 2207.331); (7176.895, 2208.271)"
1987,"(6648.801, 1221.212); (6659.062, 1215.057); (6660.937, 1219.585); (6658.970, 1223.474)"
1988,"(2074.626, 2468.458); (2067.702, 2470.664); (2058.511, 2469.496); (2057.199, 2464.781); (2060.164, 2462.771); (2069.209, 2464.758)"
1989,"(8180.391, 1206.917); (8169.183, 1203.700); (8177.579, 1200.311)"
1990,"(7872.248, 3847.438); (7865.256, 3841.871); (7869.679, 3840.894); (7874.778, 3841.398); (7878.087, 3842.846); (7884.846, 3846.603)"
1991,"(441.389, 3057.747); (453.042, 3054.527); (460.091, 3063.151); (447.098, 3062.241)"
1992,"(7961.109, 2323.245); (7970.490, 2316.615); (7976.535, 2316.928); (7984.223, 2318.098); (7980.663, 2326.180); (7965.607, 2326.561)"
1993,"(7650.283, 1303.346); (7640.913, 1297.688); (7646.721, 1293.768); (7656.009, 1293.393)"
1994,"(4847.898, 1623.283); (4840.570, 1612.991); (4854.627, 1597.485); (4863.616, 1594.629); (4867.112, 1602.356); (4856.021, 1619.801)"
1995,"(5288.724, 1222.971); (5293.735, 1215.758); (5301.489, 1217.508); (5293.266, 1222.815)"
1996,"(6366.109, 3879.481); (6361.124, 3873.933); (6368.991, 3873.599); (6382.940, 3877.389)"
1997,"(7909.670, 3672.757); (7881.126, 3703.007); (7896.244, 3632.317); (7904.854, 3626.997); (7906.216, 3637.287)"
1998,"(3962.133, 2806.872); (3954.786, 2806.610); (3952.948, 2801.405); (3945.276, 2772.193); (3946.349, 2755.246); (3951.453, 2743.316); (3968.399, 2738.910); (3974.701, 2742.246); (3988.871, 2755.405); (3977.911, 2788.541); (3965.460, 2803.584)"
1999,"(6393.303, 4022.561); (6377.065, 3996.182); (6380.610, 3996.277)"
2000,"(2552.808, 3971.734); (2565.796, 4023.137); (2565.610, 4022.579); (2564.939, 4020.570); (2564.666, 4019.748); (2563.629, 4016.514); (2552.846, 3975.689)"
2001,"(5000.637, 1367.735); (5001.439, 1343.005); (5006.288, 1337.409); (5018.498, 1330.954); (5033.941, 1326.938); (5049.031, 1328.149); (5063.918, 1351.419); (5071.113, 1365.212); (5070.070, 1370.611); (5054.960, 1398.633); (5020.427, 1389.236)"
2002,"(1832.927, 3926.670); (1851.962, 3832.269); (1869.886, 3821.356); (1863.696, 3849.023); (1852.747, 3896.087); (1832.979, 3926.607)"
2003,"(4112.398, 3788.888); (4105.091, 3799.127); (4108.239, 3775.778); (4111.644, 3774.875); (4112.190, 3784.026)"
2004,"(4116.997, 3408.518); (4105.214, 3378.575); (4107.883, 3358.340); (4123.976, 3328.017); (4128.338, 3325.952); (4136.332, 3326.052); (4147.766, 3357.243); (4144.581, 3387.089); (4133.659, 3412.870); (4124.631, 3414.840)"
2005,"(2009.260, 1520.584); (2020.121, 1516.041); (2027.167, 1527.062); (2020.604, 1526.255)"
2006,"(6504.582, 1244.889); (6511.620, 1244.073); (6519.060, 1255.130); (6509.306, 1252.846)"
2007,"(2801.059, 3835.667); (2793.447, 3846.646); (2796.748, 3837.926); (2801.707, 3825.776); (2806.140, 3825.582)"
2008,"(4602.751, 3504.793); (4585.100, 3511.129); (4589.828, 3490.620); (4592.600, 3478.782); (4597.268, 3474.177)"
2009,"(3254.550, 2839.465); (3241.479, 2826.410); (3255.009, 2797.557); (3261.125, 2796.497); (3271.819, 2795.154); (3271.714, 2802.188)"
2010,"(6664.924, 3104.950); (6667.861, 3071.436); (6679.488, 3066.782); (6694.158, 3061.773); (6700.829, 3074.145); (6694.449, 3101.553); (6683.333, 3119.187); (6674.650, 3126.853); (6669.400, 3124.402); (6666.443, 3122.516); (6665.880, 3116.699)"
2011,"(2521.794, 4041.097); (2520.759, 4054.598); (2521.451, 4030.405)"
2012,"(7688.579, 1457.232); (7689.497, 1405.862); (7713.195, 1406.294); (7727.815, 1408.925); (7743.058, 1422.235); (7743.181, 1425.051); (7726.294, 1463.066)"
2013,"(1721.769, 4070.537); (1720.712, 4056.691); (1721.225, 4059.233)"
2014,"(3239.809, 2070.598); (3230.125, 2067.982); (3217.722, 2061.355); (3209.324, 2055.733); (3212.549, 2049.942); (3233.115, 2051.276); (3238.172, 2053.758); (3248.878, 2059.745); (3246.840, 2066.028)"
2015,"(2601.418, 2622.271); (2607.493, 2618.678); (2611.134, 2620.403); (2615.976, 2624.294); (2621.249, 2629.448); (2612.088, 2630.619); (2607.692, 2627.282)"
2016,"(2543.690, 2150.671); (2537.298, 2145.471); (2543.610, 2142.068); (2556.549, 2145.697)"
2017,"(6880.847, 1543.438); (6873.132, 1540.731); (6878.488, 1536.729); (6887.101, 1538.916)"
2018,"(7833.031, 2387.073); (7844.415, 2379.160); (7857.329, 2384.080); (7846.467, 2391.230)"
2019,"(2776.887, 3073.732); (2790.130, 3071.724); (2798.354, 3078.646); (2790.207, 3077.809)"
2020,"(3257.243, 2390.550); (3241.286, 2376.216); (3250.767, 2372.816); (3256.431, 2385.614)"
2021,"(1519.493, 3927.001); (1497.362, 3915.586); (1512.921, 3913.074); (1529.675, 3915.769)"
2022,"(4902.586, 1496.247); (4913.302, 1501.959); (4912.376, 1522.405); (4908.042, 1537.832); (4893.010, 1564.568); (4886.902, 1570.648); (4876.051, 1577.804); (4812.552, 1591.096); (4809.345, 1585.699); (4810.330, 1560.367); (4813.288, 1530.922); (4814.556, 1521.018); (4819.985, 1510.414); (4853.852, 1496.870); (4888.953, 1496.030)"
2023,"(7017.389, 1293.720); (7030.860, 1283.617); (7037.359, 1281.562); (7042.250, 1288.339); (7043.133, 1298.852); (7036.411, 1302.389); (7029.196, 1303.160); (7021.683, 1301.315)"
2024,"(7683.439, 2964.142); (7652.183, 2966.563); (7640.654, 2963.869); (7628.588, 2957.728); (7625.141, 2954.890); (7624.743, 2949.124); (7634.500, 2944.577); (7681.884, 2944.643); (7696.437, 2950.699); (7694.880, 2959.068)"
2025,"(6965.957, 1478.865); (6971.379, 1480.861); (6965.933, 1493.186); (6953.184, 1494.803); (6960.240, 1482.470)"
2026,"(288.871, 1894.586); (281.249, 1885.667); (287.531, 1882.948); (293.566, 1881.583); (301.033, 1884.308); (300.399, 1891.568)"
2027,"(6024.901, 1318.374); (6041.512, 1309.983); (6047.727, 1321.312); (6046.892, 1321.933); (6029.178, 1332.775); (6025.735, 1334.748); (6025.126, 1326.714)"
2028,"(7624.667, 1476.986); (7635.543, 1472.197); (7654.175, 1476.305); (7648.686, 1483.686); (7633.590, 1494.541); (7627.257, 1486.620)"
2029,"(4904.747, 1732.988); (4922.206, 1723.501); (4930.657, 1726.095); (4940.781, 1729.905); (4950.936, 1737.456); (4948.403, 1741.614); (4940.780, 1748.884); (4935.405, 1750.611); (4927.855, 1750.490); (4910.574, 1744.415)"
2030,"(2359.847, 2298.824); (2365.709, 2304.896); (2358.131, 2310.502); (2350.341, 2310.733); (2345.467, 2307.065); (2351.223, 2302.333)"
2031,"(5641.385, 1291.900); (5650.369, 1283.795); (5662.851, 1287.567); (5669.325, 1296.317); (5657.127, 1302.723); (5651.311, 1299.263)"
2032,"(1017.393, 2691.529); (1026.059, 2685.064); (1038.731, 2694.787); (1024.474, 2694.556)"
2033,"(6345.272, 1206.688); (6344.661, 1200.591); (6349.323, 1196.878); (6356.100, 1204.088)"
2034,"(689.880, 3094.926); (681.494, 3083.451); (688.386, 3079.645); (704.096, 3084.335)"
2035,"(3722.756, 1516.156); (3721.068, 1511.488); (3727.195, 1507.600); (3739.019, 1506.746); (3746.487, 1508.332); (3752.973, 1509.872); (3759.763, 1517.283); (3755.674, 1525.034); (3752.927, 1527.005); (3739.192, 1523.653); (3730.291, 1519.674)"
2036,"(3801.027, 2031.875); (3811.515, 2026.089); (3817.925, 2031.062); (3821.907, 2038.491); (3819.189, 2039.190)"
2037,"(4744.636, 2866.190); (4762.308, 2864.437); (4755.232, 2871.086)"
2038,"(5113.490, 1232.048); (5119.829, 1225.771); (5126.941, 1230.980); (5123.012, 1234.819); (5118.432, 1238.750); (5115.503, 1235.795)"
