NO,Polygon Points
1479,"(3337.013, 1581.987); (3341.473, 1574.596); (3362.729, 1547.022); (3407.231, 1539.295); (3464.755, 1538.950); (3490.131, 1546.458); (3527.946, 1568.260); (3540.499, 1581.327); (3542.262, 1586.236); (3539.572, 1588.732); (3535.070, 1590.191); (3529.661, 1590.894); (3521.789, 1591.206); (3513.725, 1591.466); (3446.004, 1589.852); (3348.985, 1585.650); (3343.296, 1585.361)"
1480,"(3529.262, 625.333); (3534.540, 534.218); (3561.616, 528.085); (3606.466, 529.816); (3620.846, 538.374); (3625.643, 543.912); (3628.597, 553.264); (3632.695, 583.195); (3632.010, 589.700); (3622.414, 604.642); (3617.552, 609.645); (3615.348, 611.320); (3612.275, 613.052); (3600.545, 616.697); (3593.377, 618.923); (3581.858, 621.840); (3540.401, 629.917); (3534.554, 630.952); (3529.480, 630.026)"
1481,"(1577.063, 1267.880); (1611.215, 1260.190); (1615.830, 1264.692); (1630.344, 1281.671); (1634.238, 1291.663); (1623.207, 1302.589); (1619.474, 1301.469); (1602.267, 1291.735); (1583.529, 1277.710)"
1482,"(2505.327, 1159.011); (2505.963, 1154.490); (2512.990, 1155.521); (2519.407, 1161.197); (2520.656, 1174.785); (2507.722, 1166.959); (2506.631, 1163.391)"
1483,"(1577.120, 3145.076); (1585.598, 3142.821); (1592.642, 3142.549); (1600.389, 3145.505); (1612.295, 3150.124); (1615.623, 3154.902); (1607.201, 3158.872); (1580.442, 3155.657); (1577.394, 3151.696)"
1484,"(399.255, 509.821); (439.791, 487.373); (474.991, 492.204); (497.484, 560.461); (495.720, 564.392); (479.328, 566.994); (409.286, 563.786); (403.888, 561.843); (397.008, 546.364); (394.883, 539.743); (393.021, 526.756); (393.203, 515.421)"
1485,"(3982.964, 498.802); (3985.716, 513.677); (3985.104, 520.739); (3981.096, 534.240); (3976.360, 544.975); (3967.148, 558.072); (3946.822, 566.880); (3942.313, 566.171); (3934.911, 564.893); (3921.595, 559.887); (3914.855, 547.022); (3914.752, 543.650); (3913.062, 483.260); (3924.828, 484.259)"
1486,"(1416.542, 630.387); (1450.054, 528.949); (1496.321, 529.421); (1529.839, 623.769); (1526.120, 625.477); (1515.984, 626.635); (1510.443, 627.047); (1456.732, 629.601); (1427.178, 630.652)"
1487,"(265.006, 3221.799); (341.560, 3221.323); (348.142, 3222.949); (360.334, 3226.164); (364.722, 3232.876); (364.966, 3237.863); (352.004, 3252.769); (349.294, 3254.699); (275.784, 3233.377); (267.549, 3227.186)"
1488,"(3491.723, 3953.953); (3495.369, 4012.326); (3494.296, 4034.191); (3490.354, 4072.505); (3484.014, 4086.671); (3469.999, 4071.200); (3465.914, 4059.959); (3465.308, 3965.496); (3466.138, 3952.462); (3468.206, 3943.271); (3475.683, 3933.302); (3481.697, 3939.881); (3486.205, 3946.165)"
1489,"(2335.373, 3009.772); (2332.888, 3014.727); (2329.613, 3005.434); (2328.709, 2999.484); (2334.770, 3003.940)"
1490,"(2696.568, 1407.784); (2718.367, 1332.237); (2727.386, 1320.372); (2740.685, 1322.929); (2783.158, 1351.750); (2786.959, 1354.717); (2787.042, 1366.532); (2787.021, 1373.020); (2786.860, 1408.817); (2781.980, 1430.285); (2778.143, 1444.313); (2770.829, 1460.219); (2765.891, 1462.530); (2745.282, 1462.744); (2741.153, 1462.455); (2717.826, 1448.330); (2696.708, 1412.171)"
1491,"(3976.525, 302.866); (3977.828, 289.570); (3983.131, 288.707); (3990.882, 287.821); (3994.986, 287.542); (4000.414, 298.164); (4001.845, 305.157); (3997.631, 310.670); (3982.660, 307.071)"
1492,"(3471.124, 593.898); (3465.171, 588.761); (3474.080, 584.015); (3488.981, 577.374); (3492.020, 579.568); (3495.264, 585.233); (3491.149, 592.450); (3479.622, 599.270)"
1493,"(1033.963, 3206.584); (1032.613, 3192.657); (1036.640, 3181.429); (1040.330, 3184.563); (1043.765, 3187.938); (1039.505, 3198.592); (1037.303, 3203.056)"
1494,"(2107.680, 3958.778); (2098.259, 3947.646); (2093.309, 3931.405); (2089.142, 3907.524); (2094.951, 3909.829); (2107.209, 3919.546); (2113.725, 3925.175); (2112.162, 3940.821)"
1495,"(4064.667, 400.880); (4074.926, 412.947); (4074.516, 429.899); (4053.103, 438.700); (4048.502, 429.971); (4041.433, 415.653); (4044.428, 408.469); (4048.369, 406.086); (4055.540, 402.245)"
1496,"(3905.672, 1417.913); (3894.888, 1431.181); (3886.550, 1421.618); (3880.993, 1409.620); (3887.705, 1403.952); (3890.688, 1405.664)"
1497,"(1385.284, 2433.947); (1402.962, 2422.954); (1411.186, 2432.607); (1409.988, 2442.694); (1409.272, 2447.783); (1405.628, 2455.304); (1389.080, 2439.324)"
1498,"(111.209, 1204.749); (104.715, 1201.144); (108.043, 1194.786); (121.360, 1190.256); (127.841, 1188.712); (130.309, 1190.521); (132.098, 1193.970); (127.238, 1205.547); (122.906, 1206.970)"
1499,"(3656.668, 703.106); (3669.648, 705.565); (3667.755, 711.411)"
1500,"(2730.720, 3507.727); (2728.592, 3500.794); (2736.476, 3494.511); (2739.390, 3494.588); (2759.525, 3497.634); (2761.590, 3504.184); (2753.905, 3508.192); (2746.346, 3511.458)"
1501,"(982.979, 470.761); (969.418, 452.709); (971.263, 450.613); (983.103, 441.098); (986.407, 438.790); (992.802, 437.152); (1000.569, 445.345); (1002.709, 449.115); (1004.843, 454.684); (991.601, 465.760)"
1502,"(1257.080, 1586.406); (1267.348, 1559.646); (1274.285, 1556.510); (1311.537, 1560.002); (1318.390, 1565.878); (1319.044, 1569.854); (1310.952, 1587.167); (1305.832, 1590.447); (1292.941, 1590.644); (1282.865, 1590.346); (1274.799, 1589.659); (1262.914, 1587.524)"
1503,"(2710.577, 3462.165); (2697.860, 3473.132); (2651.173, 3476.517); (2605.871, 3478.553); (2582.608, 3475.973); (2574.968, 3474.193); (2569.477, 3472.156); (2575.355, 3469.982); (2625.765, 3462.825); (2652.730, 3459.931); (2673.079, 3460.127); (2690.957, 3460.798); (2696.885, 3461.033)"
1504,"(2803.749, 1712.240); (2817.505, 1724.584); (2816.576, 1729.438); (2806.096, 1747.251); (2796.327, 1751.469); (2794.350, 1745.575); (2793.621, 1737.461); (2792.813, 1715.541); (2797.434, 1712.814)"
1505,"(3828.987, 3382.654); (3817.415, 3369.062); (3818.788, 3350.710); (3820.418, 3340.781); (3824.180, 3332.118); (3827.994, 3327.688); (3834.837, 3336.707); (3839.773, 3346.036); (3835.100, 3374.396)"
1506,"(598.833, 1878.793); (552.586, 1856.881); (558.437, 1850.187); (563.917, 1844.133); (591.366, 1843.798); (612.789, 1849.872); (618.811, 1853.334); (623.668, 1857.981); (620.207, 1865.803); (610.989, 1873.427); (602.526, 1878.369)"
1507,"(4041.105, 2355.373); (4050.268, 2347.579); (4061.956, 2343.010); (4069.764, 2347.431); (4073.179, 2352.590); (4066.280, 2357.910); (4061.108, 2358.962); (4051.095, 2357.848)"
1508,"(2637.909, 1814.501); (2601.190, 1792.393); (2613.271, 1789.034); (2634.317, 1786.358); (2641.895, 1786.393); (2647.730, 1788.692); (2652.016, 1791.749); (2653.448, 1796.800); (2648.164, 1809.363); (2643.373, 1815.014)"
1509,"(4048.944, 3025.382); (4045.960, 3021.816); (4044.601, 3013.198); (4041.205, 2978.690); (4041.868, 2971.638); (4046.990, 2953.973); (4051.190, 2948.729); (4066.451, 2940.375); (4071.740, 2940.495); (4078.833, 2941.741); (4085.666, 2956.002); (4087.434, 2964.990); (4087.965, 3011.328); (4084.754, 3030.851); (4071.460, 3029.576)"
1510,"(3871.599, 2071.469); (3864.740, 2062.741); (3870.055, 2059.110); (3886.835, 2057.336); (3887.976, 2062.915); (3878.949, 2069.360)"
1511,"(76.180, 2220.976); (72.614, 2214.488); (74.941, 2208.888); (89.040, 2201.554); (104.153, 2210.368); (108.000, 2215.959); (102.464, 2222.644); (97.719, 2225.437); (88.532, 2230.687); (82.503, 2226.841)"
1512,"(3593.240, 3906.263); (3593.858, 3891.027); (3601.815, 3902.993); (3604.305, 3909.393); (3605.132, 3916.835); (3602.000, 3923.986); (3595.949, 3927.037); (3593.780, 3918.208)"
1513,"(1411.514, 288.896); (1413.264, 296.849); (1410.378, 301.608); (1390.400, 311.447); (1388.781, 310.335); (1385.527, 306.960); (1384.619, 292.497); (1392.758, 289.202); (1396.598, 288.384)"
1514,"(734.742, 4023.207); (729.414, 4017.231); (733.330, 4012.257); (746.292, 4008.700); (750.565, 4007.817); (758.478, 4008.142); (761.577, 4008.534); (758.923, 4013.712); (750.547, 4019.924); (742.694, 4021.789)"
1515,"(725.272, 1956.310); (747.460, 1951.621); (752.964, 1954.349); (760.913, 1961.251); (766.133, 2001.121); (765.136, 2009.136); (763.192, 2021.065); (755.008, 2038.712); (717.527, 2013.367); (714.795, 2007.281); (712.820, 1988.651); (715.111, 1982.540)"
1516,"(1390.271, 1046.864); (1384.856, 1039.824); (1389.832, 1028.264); (1395.577, 1028.019); (1398.212, 1029.864); (1400.649, 1034.186); (1398.881, 1040.935)"
1517,"(2923.373, 624.749); (2920.605, 612.218); (2924.682, 607.241); (2929.291, 604.641); (2934.321, 604.518); (2940.032, 605.946); (2941.347, 613.601); (2942.394, 620.810); (2938.890, 625.482); (2932.347, 630.869); (2928.938, 630.764)"
1518,"(2476.235, 775.465); (2488.592, 778.861); (2483.774, 787.062); (2480.143, 790.647); (2474.468, 791.106); (2473.147, 785.451); (2474.501, 779.584)"
1519,"(3839.248, 3044.096); (3839.429, 3063.248); (3836.659, 3061.947); (3832.123, 3059.691); (3827.648, 3056.846); (3821.170, 3044.732); (3816.815, 3031.723); (3820.848, 3026.858); (3825.112, 3022.607); (3830.765, 3025.993)"
1520,"(3993.375, 3397.034); (3996.293, 3391.447); (4008.698, 3384.541); (4018.005, 3387.750); (4026.941, 3396.509); (4018.997, 3398.616)"
1521,"(1846.042, 2959.147); (1835.339, 2966.540); (1823.276, 2960.510); (1819.757, 2957.474); (1817.249, 2953.340); (1821.401, 2953.266); (1839.816, 2952.981); (1845.235, 2954.903)"
1522,"(1849.616, 263.156); (1848.732, 259.098); (1853.169, 257.223); (1859.142, 258.145); (1855.979, 261.418)"
1523,"(1337.219, 1261.410); (1289.462, 1123.350); (1294.610, 1111.015); (1297.796, 1105.026); (1306.621, 1098.491); (1318.093, 1093.353); (1355.753, 1079.825); (1408.856, 1064.741); (1417.004, 1063.800); (1419.396, 1065.307); (1426.915, 1086.835); (1452.735, 1165.362); (1460.886, 1195.100); (1461.461, 1210.017); (1453.205, 1238.487); (1450.254, 1241.446); (1379.684, 1263.441); (1367.037, 1267.067); (1357.532, 1268.570); (1342.207, 1270.938)"
1524,"(968.685, 1920.043); (1002.350, 1931.556); (993.759, 1938.329); (987.164, 1943.278); (977.363, 1938.148); (975.533, 1935.851); (970.052, 1925.527)"
1525,"(178.862, 313.017); (187.427, 312.067); (196.367, 314.961); (203.290, 321.490); (197.975, 333.400); (193.618, 338.755); (182.506, 343.466); (168.595, 339.968); (170.275, 334.562)"
1526,"(2698.867, 450.142); (2702.126, 472.381); (2688.707, 499.157); (2685.721, 500.713); (2679.162, 501.536); (2651.140, 502.668); (2636.943, 502.875); (2633.017, 501.392); (2649.344, 439.448); (2653.402, 430.858); (2655.542, 426.412); (2668.212, 424.632); (2675.541, 424.278); (2680.060, 424.709)"
1527,"(3113.407, 2755.625); (3127.828, 2753.072); (3133.355, 2756.713); (3129.813, 2757.765); (3115.493, 2758.936)"
1528,"(1914.994, 1592.673); (1918.874, 1608.033); (1911.392, 1623.413); (1900.466, 1613.929); (1896.658, 1608.582); (1899.707, 1605.056)"
1529,"(80.410, 3915.094); (93.563, 3919.340); (79.669, 3976.430); (74.787, 3990.865); (73.282, 3986.334); (73.849, 3916.188)"
1530,"(3077.136, 381.892); (3085.148, 430.778); (3027.078, 438.819); (3020.520, 437.176); (3017.848, 434.897); (3017.128, 428.292); (3018.148, 422.407); (3030.844, 384.487); (3040.847, 383.692)"
1531,"(1257.117, 3518.490); (1257.580, 3455.948); (1262.281, 3446.062); (1271.399, 3441.251); (1276.593, 3452.911); (1278.471, 3457.777); (1279.046, 3464.781); (1282.320, 3522.890); (1281.388, 3525.981); (1271.848, 3542.540); (1264.380, 3537.318); (1259.158, 3529.473); (1257.265, 3526.191)"
1532,"(1265.674, 1417.166); (1270.313, 1419.957); (1269.015, 1425.626); (1261.493, 1428.896); (1256.845, 1430.804); (1258.355, 1421.609)"
1533,"(3003.117, 772.858); (3010.915, 777.217); (3007.790, 785.266); (3004.817, 788.641); (2988.253, 791.411); (2984.523, 790.493); (2989.441, 781.142)"
1534,"(2936.608, 2006.901); (2940.330, 1999.828); (2947.215, 2007.115); (2947.518, 2010.340); (2947.463, 2016.746); (2944.870, 2022.771); (2938.632, 2012.582)"
1535,"(2295.948, 3409.518); (2293.329, 3414.990); (2281.275, 3413.309); (2274.395, 3412.243); (2268.611, 3410.612); (2264.545, 3406.644); (2277.467, 3401.996); (2288.645, 3400.220); (2294.681, 3403.287)"
1536,"(1289.209, 2583.840); (1291.507, 2576.915); (1293.672, 2571.568); (1300.708, 2576.374); (1302.639, 2595.653); (1300.070, 2599.159); (1295.787, 2598.113); (1290.886, 2590.513)"
1537,"(1061.565, 1767.381); (1049.350, 1759.494); (1052.196, 1751.383); (1058.637, 1745.093); (1060.937, 1749.201); (1062.448, 1752.037); (1063.379, 1759.317); (1062.736, 1762.572)"
1538,"(360.963, 1971.018); (361.780, 1964.989); (368.114, 1960.335); (377.160, 1957.159); (382.520, 1962.388); (395.284, 1988.321); (396.802, 1993.682); (395.383, 2003.649); (390.697, 2006.968); (384.558, 2005.042); (371.223, 1995.531); (363.504, 1984.267)"
1539,"(3304.852, 4075.827); (3305.194, 4059.734); (3311.650, 4038.064); (3321.507, 4056.573); (3321.788, 4065.463); (3320.994, 4078.813); (3315.496, 4085.799); (3311.498, 4087.160); (3308.847, 4082.749)"
1540,"(3593.102, 1099.310); (3600.188, 1090.119); (3624.597, 1097.337); (3623.007, 1102.343); (3618.589, 1111.184); (3610.260, 1109.740); (3598.856, 1106.639); (3595.160, 1103.813)"
1541,"(2553.731, 3495.388); (2549.545, 3505.645); (2539.820, 3511.146); (2536.964, 3506.212); (2537.938, 3491.608); (2538.461, 3486.943); (2539.109, 3481.314); (2543.132, 3474.899); (2550.896, 3479.269); (2553.215, 3484.960)"
1542,"(2537.255, 3583.006); (2541.954, 3575.251); (2551.489, 3577.937); (2551.939, 3586.351); (2552.673, 3606.527); (2537.654, 3592.415)"
1543,"(3404.202, 914.310); (3403.199, 918.740); (3394.300, 919.130); (3382.940, 912.825); (3373.632, 904.881); (3369.831, 900.537); (3369.395, 895.958); (3370.515, 891.916); (3376.853, 890.804); (3388.195, 896.867); (3397.812, 903.737)"
1544,"(3321.441, 1190.390); (3320.522, 1200.684); (3306.459, 1206.646); (3305.375, 1201.884); (3306.000, 1195.592); (3308.278, 1186.805); (3309.958, 1183.997); (3318.630, 1185.656)"
1545,"(2696.526, 2149.219); (2698.285, 2141.696); (2704.633, 2138.926); (2715.173, 2136.206); (2720.760, 2140.064); (2721.609, 2145.243); (2716.043, 2148.441); (2701.479, 2151.054)"
1546,"(3178.448, 1933.939); (3176.659, 1927.792); (3188.127, 1926.904); (3198.022, 1928.758); (3203.423, 1933.584); (3201.539, 1938.917); (3197.057, 1943.239); (3192.020, 1941.356)"
1547,"(188.703, 4054.551); (185.027, 4037.243); (187.239, 4026.079); (192.092, 4020.702); (195.948, 4026.053); (195.885, 4037.766)"
1548,"(2472.760, 2156.158); (2483.420, 2150.474); (2484.881, 2155.200); (2482.399, 2162.240); (2476.687, 2166.661); (2474.380, 2162.556)"
1549,"(954.241, 257.637); (958.014, 264.411); (956.361, 271.953); (953.426, 278.624); (941.213, 267.266); (937.133, 259.218); (940.924, 257.109); (947.689, 256.931)"
1550,"(546.315, 1142.975); (521.398, 1116.854); (521.791, 1112.821); (526.962, 1109.573); (532.626, 1110.114); (541.986, 1114.512); (547.042, 1129.749); (547.513, 1136.993)"
1551,"(3191.890, 1344.101); (3181.874, 1350.818); (3179.603, 1345.297); (3177.429, 1334.892); (3185.294, 1330.603)"
1552,"(2473.245, 1650.534); (2478.370, 1644.450); (2504.231, 1634.394); (2510.948, 1636.707); (2512.055, 1644.286); (2505.187, 1649.222); (2496.824, 1652.181); (2489.127, 1653.834); (2479.922, 1655.293)"
1553,"(1230.299, 3799.258); (1225.234, 3793.885); (1236.674, 3786.070); (1241.298, 3785.204); (1250.112, 3784.455); (1262.373, 3783.952); (1258.325, 3791.678); (1252.539, 3796.020)"
1554,"(719.904, 1492.961); (713.157, 1490.047); (713.937, 1480.438); (724.588, 1476.932); (730.672, 1475.955); (743.793, 1474.345); (746.818, 1479.623); (743.610, 1485.080); (740.756, 1489.885); (728.574, 1493.444); (724.098, 1494.566)"
1555,"(712.861, 291.453); (724.883, 280.068); (731.974, 280.233); (737.082, 281.223); (740.860, 286.771); (740.804, 307.028); (730.342, 310.558); (721.440, 304.098)"
1556,"(3448.699, 773.896); (3459.295, 777.674); (3457.398, 783.167); (3453.853, 790.605); (3449.754, 784.046)"
1557,"(940.820, 1367.401); (937.365, 1360.853); (937.855, 1354.171); (941.344, 1348.097); (947.555, 1343.187); (950.172, 1342.920); (951.979, 1345.241); (957.380, 1364.511); (947.747, 1367.016)"
1558,"(78.142, 458.534); (78.065, 464.583); (71.437, 471.048); (53.525, 469.141); (44.427, 466.658); (41.302, 461.575); (40.775, 455.673); (50.186, 450.193); (55.874, 446.909); (64.227, 448.509); (75.782, 451.055)"
1559,"(3736.520, 2390.300); (3720.963, 2386.034); (3729.927, 2380.248); (3735.192, 2377.488); (3753.772, 2371.236); (3764.853, 2370.890); (3762.379, 2380.157); (3757.582, 2385.439); (3751.990, 2388.977); (3743.702, 2390.887)"
1560,"(1129.700, 1318.606); (1128.722, 1306.166); (1129.119, 1298.071); (1172.980, 1304.747); (1178.737, 1309.466); (1181.910, 1323.539); (1182.110, 1328.657); (1180.324, 1331.890); (1176.635, 1334.846); (1171.426, 1334.273); (1159.421, 1330.797); (1143.993, 1325.385)"
1561,"(3081.074, 503.017); (3080.579, 482.491); (3083.808, 481.072); (3105.285, 478.355); (3119.937, 481.436); (3115.714, 487.010); (3109.467, 493.382); (3102.035, 498.039)"
1562,"(1932.446, 294.936); (1928.717, 293.207); (1930.826, 289.144); (1936.237, 283.910)"
1563,"(2681.701, 2887.393); (2681.321, 2883.237); (2688.912, 2884.073); (2692.397, 2886.626)"
1564,"(3483.746, 295.008); (3473.446, 311.204); (3467.423, 302.454); (3464.911, 295.529); (3464.839, 288.738); (3476.255, 286.577); (3483.406, 288.742)"
1565,"(3741.817, 278.897); (3737.478, 274.623); (3739.598, 268.902); (3742.685, 271.179)"
1566,"(2072.851, 225.313); (2079.559, 227.247); (2073.346, 230.527)"
1567,"(57.058, 3053.475); (62.240, 3049.115); (73.325, 3051.787); (81.526, 3056.876); (87.324, 3061.374); (79.595, 3062.749); (61.284, 3058.312)"
1568,"(2490.796, 502.824); (2489.135, 495.698); (2498.082, 492.243); (2503.420, 495.133)"
1569,"(528.693, 912.198); (520.557, 896.999); (533.822, 892.701); (543.715, 890.794); (551.774, 893.405); (564.603, 899.599); (566.125, 906.174); (559.833, 915.876); (551.300, 919.422)"
1570,"(1324.157, 3190.587); (1304.539, 3189.434); (1306.543, 3187.566); (1328.655, 3186.872)"
1571,"(3308.862, 1424.046); (3304.099, 1431.243); (3292.127, 1426.655); (3289.263, 1423.231); (3291.997, 1421.283); (3300.892, 1418.194); (3306.401, 1420.609)"
1572,"(2617.316, 1701.021); (2628.867, 1689.384); (2633.762, 1689.599); (2637.227, 1696.492); (2634.517, 1699.794); (2629.658, 1703.012); (2623.970, 1703.091)"
1573,"(1522.596, 1799.101); (1513.417, 1797.618); (1517.584, 1791.397); (1532.237, 1784.886); (1528.033, 1795.602)"
1574,"(3193.369, 2052.851); (3200.399, 2049.180); (3205.952, 2053.376); (3200.613, 2054.684)"
1575,"(2569.405, 1734.591); (2576.789, 1716.718); (2579.813, 1725.288); (2581.065, 1730.239); (2577.326, 1734.587)"
1576,"(1432.560, 1608.236); (1440.590, 1604.040); (1440.315, 1615.790); (1435.015, 1622.735)"
1577,"(969.201, 4004.712); (987.408, 4004.199); (984.194, 4005.234); (978.067, 4006.633)"
1578,"(2361.293, 579.516); (2363.640, 574.205); (2371.067, 575.364); (2375.303, 580.699); (2365.398, 583.204)"
1579,"(1282.628, 3190.776); (1256.682, 3186.718); (1273.330, 3184.375)"
1580,"(2680.038, 2146.256); (2670.327, 2151.479); (2666.166, 2149.538); (2665.167, 2146.318); (2669.683, 2144.497); (2673.017, 2144.346)"
1581,"(2978.239, 3882.113); (2969.298, 3894.852); (2971.156, 3866.775); (2977.712, 3874.646)"
1582,"(3455.121, 326.585); (3449.233, 325.574); (3449.977, 319.264); (3454.975, 323.692)"
1583,"(2648.999, 3505.187); (2651.709, 3491.215); (2659.021, 3502.218); (2654.800, 3511.364)"
1584,"(3214.976, 1590.749); (3209.465, 1561.994); (3211.214, 1326.302); (3217.364, 1296.274); (3232.239, 1293.823); (3261.074, 1295.445); (3268.072, 1297.918); (3270.311, 1306.962); (3294.100, 1537.771); (3295.083, 1582.844); (3243.764, 1589.762); (3223.810, 1590.592)"
1585,"(3050.153, 900.813); (3033.916, 903.145); (3033.370, 898.101); (3033.366, 891.300); (3038.051, 891.684); (3043.114, 894.099)"
