NO,Polygon Points
1586,"(4392.674, 3076.112); (4403.263, 3075.142); (4403.132, 3089.786); (4400.074, 3094.608); (4393.128, 3081.747)"
1587,"(2233.047, 2104.368); (2233.632, 2110.976); (2229.916, 2113.976); (2223.101, 2118.508); (2216.522, 2114.459); (2220.400, 2105.881); (2225.864, 2104.989)"
1588,"(1016.771, 3185.405); (1022.584, 3175.038); (1024.912, 3179.241); (1021.924, 3186.826); (1020.139, 3188.788); (1017.136, 3191.066)"
1589,"(4633.247, 1030.801); (4636.919, 1026.766); (4643.225, 1028.270); (4637.153, 1031.492)"
1590,"(3389.503, 3307.482); (3395.698, 3314.244); (3386.791, 3319.251); (3377.290, 3316.536); (3369.256, 3313.511); (3381.332, 3308.869)"
1591,"(889.678, 918.531); (889.214, 912.353); (891.923, 912.600); (893.600, 914.404)"
1592,"(8183.321, 2621.990); (8183.538, 2629.158); (8179.662, 2630.985); (8173.715, 2629.992); (8169.222, 2626.916); (8169.680, 2622.286); (8173.762, 2612.233)"
1593,"(1517.704, 1482.400); (1521.943, 1484.778); (1519.985, 1492.797); (1514.823, 1495.144); (1512.570, 1493.880); (1513.686, 1486.727)"
1594,"(6585.034, 1474.058); (6596.039, 1474.202); (6593.990, 1478.641)"
1595,"(3944.701, 1831.072); (3955.504, 1817.875); (3962.513, 1826.106); (3961.559, 1830.252)"
1596,"(6157.542, 1782.902); (6153.348, 1782.188); (6154.213, 1776.261); (6159.665, 1772.231)"
1597,"(1752.785, 1313.399); (1758.211, 1310.870); (1766.733, 1319.035); (1759.290, 1319.306); (1757.011, 1317.661)"
1598,"(2457.607, 1046.510); (2456.899, 1036.555); (2462.365, 1038.367); (2464.922, 1041.872)"
1599,"(4958.033, 1110.929); (4942.323, 1105.410); (4940.044, 1102.199); (4938.688, 1096.398); (4937.380, 1090.338); (4953.454, 1090.820); (4960.125, 1098.460); (4963.244, 1104.039); (4959.846, 1110.129)"
1600,"(5213.532, 3405.880); (5211.637, 3495.875); (5204.217, 3504.896); (5187.048, 3509.985); (5179.643, 3511.356); (5174.559, 3511.030); (5141.830, 3503.607); (5140.157, 3501.070); (5134.293, 3483.282); (5128.644, 3439.655); (5131.562, 3415.443); (5133.200, 3409.318); (5139.049, 3398.831); (5151.336, 3392.197); (5183.473, 3394.128); (5205.072, 3395.514); (5212.800, 3401.016)"
1601,"(3369.991, 3678.295); (3369.066, 3671.164); (3374.603, 3657.188); (3378.763, 3647.278); (3391.513, 3652.485); (3397.174, 3654.952); (3401.480, 3660.275); (3400.383, 3668.323); (3396.198, 3693.867); (3391.784, 3700.407); (3382.929, 3702.312); (3380.505, 3702.736)"
1602,"(7451.027, 3096.271); (7449.606, 3104.154); (7443.000, 3115.458); (7434.108, 3127.032); (7375.834, 3122.906); (7372.519, 3122.478); (7369.121, 3121.524); (7368.582, 3113.533); (7372.274, 3098.218); (7376.148, 3095.747); (7378.609, 3094.771); (7434.107, 3093.741)"
1603,"(5328.091, 1184.937); (5324.235, 1191.846); (5316.184, 1203.399); (5313.634, 1206.523); (5280.704, 1201.051); (5268.299, 1194.981); (5265.350, 1189.221); (5263.143, 1184.145); (5256.997, 1130.303); (5263.445, 1125.813); (5289.470, 1124.746); (5316.165, 1143.622); (5327.739, 1175.694)"
1604,"(8118.855, 2551.350); (8079.817, 2536.490); (8079.709, 2535.970); (8075.399, 2503.264); (8075.016, 2499.202); (8074.579, 2492.900); (8073.667, 2475.526); (8072.519, 2446.734); (8074.231, 2446.038); (8156.304, 2421.797); (8164.177, 2421.078); (8171.467, 2424.662); (8181.539, 2436.477); (8181.444, 2493.971)"
1605,"(3338.122, 1125.096); (3356.273, 1123.871); (3397.431, 1137.391); (3407.114, 1144.924); (3411.335, 1179.688); (3411.253, 1186.316); (3410.845, 1195.486); (3409.954, 1202.349); (3396.376, 1206.727); (3388.776, 1206.721); (3355.341, 1203.994); (3342.359, 1201.458); (3337.227, 1199.936); (3337.583, 1167.500); (3337.596, 1166.258); (3337.651, 1161.415)"
1606,"(7966.885, 1373.031); (7786.788, 1398.612); (7772.953, 1392.391); (7744.418, 1379.147); (7691.381, 1323.584); (7689.488, 1303.522); (7694.772, 1256.732); (7696.875, 1251.829); (7749.402, 1241.410); (7766.887, 1241.659); (7876.025, 1258.727); (7973.959, 1336.781); (7976.348, 1340.913); (7975.674, 1350.277)"
1607,"(1553.536, 1975.297); (1481.483, 1933.856); (1483.196, 1925.420); (1486.107, 1915.414); (1521.706, 1871.140); (1528.400, 1869.582); (1549.108, 1866.848); (1552.962, 1870.139); (1558.912, 1878.436); (1570.770, 1915.495); (1575.548, 1935.342); (1570.246, 1963.059); (1564.642, 1969.092); (1556.138, 1974.735)"
1608,"(3282.095, 1078.944); (3272.553, 1061.194); (3277.916, 1028.281); (3294.636, 1004.270); (3307.604, 1002.705); (3313.334, 1003.939); (3322.674, 1008.509); (3341.948, 1046.026); (3337.545, 1052.528); (3325.349, 1063.475)"
1609,"(5129.201, 3271.400); (5129.602, 3263.431); (5131.688, 3259.449); (5131.335, 3265.746)"
1610,"(4073.068, 4006.558); (4076.602, 3989.771); (4081.047, 3987.064); (4084.819, 3991.629); (4088.422, 4000.286); (4089.131, 4006.104); (4089.438, 4012.073); (4086.242, 4019.364); (4080.090, 4022.707); (4074.255, 4018.003)"
1611,"(5132.499, 1366.995); (5128.709, 1363.641); (5132.748, 1356.743); (5138.418, 1352.220); (5142.105, 1358.697); (5142.304, 1365.425)"
1612,"(3432.531, 2757.980); (3437.209, 2748.986); (3447.981, 2754.950); (3452.507, 2760.094); (3450.857, 2765.384); (3442.638, 2774.583); (3437.468, 2771.268)"
1613,"(2209.782, 2360.254); (2183.831, 2414.909); (2178.620, 2418.512); (2163.578, 2422.753); (2157.780, 2419.460); (2086.023, 2358.034); (2069.024, 2328.751); (2064.230, 2314.676); (2061.057, 2305.163); (2057.197, 2292.282); (2064.115, 2282.851); (2070.871, 2275.873); (2083.220, 2269.689); (2109.679, 2260.859); (2118.159, 2265.132); (2163.416, 2301.378); (2206.942, 2336.672)"
1614,"(1967.820, 1206.371); (1958.962, 1206.629); (1942.630, 1206.258); (1933.062, 1193.440); (1930.557, 1186.094); (1929.391, 1123.608); (1947.301, 1119.841); (1967.501, 1120.055); (1980.722, 1128.429); (1991.396, 1136.674); (1993.468, 1142.978); (1993.395, 1154.709); (1989.318, 1165.321)"
1615,"(2130.488, 2551.240); (2149.346, 2590.184); (2136.925, 2603.303); (2130.384, 2608.333); (2064.764, 2615.034); (2057.100, 2607.247); (2056.948, 2597.035); (2061.527, 2583.913); (2066.172, 2572.892); (2069.997, 2568.128); (2107.041, 2531.987); (2112.016, 2531.459); (2119.303, 2535.096); (2123.122, 2540.480)"
1616,"(7880.685, 1593.988); (7884.916, 1593.167); (7893.248, 1594.097); (7896.629, 1600.801); (7897.818, 1607.290); (7887.229, 1606.114); (7883.573, 1599.960)"
1617,"(1128.831, 1443.857); (1145.107, 1441.577); (1146.753, 1461.450); (1139.313, 1463.442); (1131.113, 1459.487); (1129.400, 1449.000)"
1618,"(1376.786, 1007.995); (1429.011, 1062.921); (1438.227, 1077.967); (1454.014, 1109.243); (1454.154, 1115.807); (1448.757, 1135.978); (1421.082, 1143.044); (1409.719, 1140.988); (1399.388, 1137.317); (1341.101, 1108.948); (1300.138, 1075.880); (1288.921, 1041.903); (1288.544, 1031.685); (1298.017, 1021.236); (1304.107, 1015.987); (1367.477, 1008.674)"
1619,"(5215.004, 1102.206); (5221.301, 1104.315); (5216.064, 1109.314); (5209.215, 1110.862); (5211.317, 1105.478)"
1620,"(5102.747, 1462.809); (5096.771, 1452.965); (5103.886, 1446.352); (5109.268, 1445.821); (5114.549, 1451.296); (5114.148, 1454.130)"
1621,"(6793.284, 3154.902); (6801.483, 3114.351); (6825.986, 3113.317); (6871.196, 3116.050); (6885.382, 3134.092); (6881.373, 3141.728); (6874.618, 3146.320); (6865.037, 3150.299); (6851.892, 3155.444); (6824.169, 3159.470); (6819.748, 3159.415); (6801.662, 3156.557)"
1622,"(3631.046, 1686.445); (3625.137, 1674.452); (3631.102, 1666.092); (3643.277, 1662.606); (3650.764, 1670.823); (3656.479, 1680.548); (3644.824, 1685.692); (3636.632, 1686.926)"
1623,"(3256.220, 2473.421); (3242.988, 2516.557); (3232.879, 2519.484); (3218.267, 2518.393); (3209.107, 2515.188); (3224.353, 2495.804); (3247.342, 2477.067)"
1624,"(6346.167, 2711.132); (6329.490, 2698.073); (6340.505, 2696.859); (6348.408, 2696.188); (6349.757, 2702.574)"
1625,"(6793.244, 2260.012); (6885.283, 2237.843); (6896.400, 2249.309); (6896.923, 2258.995); (6897.418, 2268.758); (6867.614, 2352.022); (6858.063, 2357.298); (6850.790, 2358.734); (6842.055, 2356.041); (6815.872, 2341.388); (6793.436, 2276.287)"
1626,"(7449.410, 3914.867); (7485.632, 3912.135); (7482.273, 3923.294); (7473.123, 3927.286); (7457.693, 3923.136)"
1627,"(8057.062, 1056.742); (8062.888, 1052.295); (8068.200, 1062.831); (8064.411, 1062.707); (8059.367, 1060.975)"
1628,"(2198.400, 2131.290); (2240.776, 2133.280); (2253.096, 2144.441); (2255.055, 2149.113); (2252.809, 2161.554); (2239.546, 2199.697); (2232.692, 2207.913); (2225.044, 2214.156); (2190.179, 2223.116); (2151.306, 2230.307); (2144.701, 2231.126); (2125.490, 2222.125); (2120.890, 2216.339); (2122.801, 2210.669); (2127.281, 2198.947); (2130.489, 2192.596); (2163.041, 2148.723); (2186.169, 2136.841)"
1629,"(1257.318, 1233.496); (1268.510, 1232.615); (1288.331, 1243.518); (1293.417, 1249.910); (1288.563, 1260.379); (1277.373, 1271.261); (1274.481, 1271.330); (1260.675, 1242.209)"
1630,"(7938.636, 2582.910); (7925.495, 2579.452); (7918.321, 2563.354); (7913.091, 2540.979); (7916.149, 2534.840); (7922.876, 2521.471); (7933.882, 2519.670); (7938.509, 2520.148); (7954.779, 2530.731); (7954.352, 2539.995); (7953.545, 2545.335)"
1631,"(3608.991, 1554.937); (3602.570, 1558.862); (3596.684, 1557.345); (3593.750, 1552.659); (3592.789, 1544.473); (3598.114, 1544.813); (3603.266, 1545.867)"
1632,"(5844.660, 3023.254); (5857.956, 3026.352); (5855.499, 3030.473); (5846.556, 3030.909); (5832.712, 3027.860); (5837.351, 3024.037)"
1633,"(8072.551, 1473.084); (8075.030, 1456.040); (8086.870, 1450.382); (8161.041, 1448.073); (8168.349, 1458.946); (8172.967, 1468.241); (8172.313, 1486.442); (8170.076, 1498.841); (8167.476, 1507.357); (8162.386, 1517.933); (8158.881, 1524.425); (8150.808, 1527.033); (8133.085, 1524.720); (8114.979, 1520.253); (8110.050, 1518.238); (8091.671, 1507.767); (8076.550, 1481.104)"
1634,"(6621.102, 1329.397); (6601.306, 1307.602); (6601.799, 1292.215); (6607.972, 1276.484); (6615.813, 1272.397); (6642.341, 1270.736); (6654.228, 1272.859); (6658.050, 1278.001); (6657.112, 1286.385); (6637.439, 1329.194); (6627.772, 1334.896)"
1635,"(5205.664, 1454.172); (5237.082, 1461.900); (5230.206, 1480.714); (5223.089, 1492.790); (5203.652, 1494.525); (5192.797, 1488.912); (5197.755, 1474.426)"
1636,"(6712.427, 2435.149); (6714.779, 2444.355); (6710.948, 2451.114); (6691.386, 2473.569); (6689.623, 2475.081); (6662.655, 2486.735); (6643.993, 2486.423); (6603.929, 2475.404); (6601.074, 2474.601); (6602.963, 2464.861); (6609.035, 2455.991); (6625.924, 2442.155); (6635.381, 2435.902); (6642.262, 2431.885); (6651.913, 2428.056); (6662.989, 2423.715); (6673.545, 2421.331); (6681.438, 2424.084)"
1637,"(2664.545, 2287.134); (2674.512, 2276.985); (2690.436, 2284.311); (2705.749, 2296.979); (2696.773, 2320.225); (2684.635, 2326.601); (2680.502, 2321.995); (2666.843, 2293.679)"
1638,"(6239.357, 3531.638); (6264.999, 3540.966); (6255.616, 3569.359); (6247.388, 3575.174); (6189.104, 3549.996); (6184.559, 3546.626); (6202.374, 3538.489)"
1639,"(4073.215, 1089.427); (4089.698, 1085.875); (4098.007, 1088.576); (4101.162, 1098.463); (4097.761, 1102.619); (4089.710, 1110.859); (4081.449, 1106.933); (4073.742, 1097.623)"
1640,"(6152.569, 1439.647); (6159.817, 1428.021); (6210.428, 1398.210); (6221.514, 1397.557); (6227.590, 1397.742); (6240.290, 1410.013); (6238.503, 1421.227); (6233.981, 1432.663); (6220.230, 1442.899); (6214.872, 1446.766); (6190.658, 1463.005); (6167.229, 1455.685); (6162.375, 1452.795); (6156.832, 1448.796); (6153.882, 1443.115)"
1641,"(2462.183, 3564.394); (2465.285, 3598.518); (2464.049, 3603.890); (2460.697, 3606.521); (2455.171, 3606.544); (2419.909, 3606.022); (2359.991, 3600.726); (2345.145, 3598.549); (2352.752, 3574.737); (2387.667, 3563.793); (2403.097, 3562.063); (2443.866, 3563.383)"
1642,"(3999.166, 3819.853); (3977.032, 3789.695); (3999.271, 3777.305); (4024.201, 3764.891); (4031.086, 3761.674); (4036.105, 3762.143); (4063.824, 3774.571); (4085.771, 3786.560); (4087.984, 3815.387); (4086.252, 3816.698); (4065.684, 3830.045); (4058.498, 3830.683)"
1643,"(2037.724, 1142.818); (2024.530, 1136.468); (2026.862, 1127.350); (2033.268, 1124.614); (2041.291, 1124.725); (2044.679, 1137.056)"
1644,"(2037.082, 2614.543); (2025.453, 2598.951); (2034.114, 2601.188); (2038.723, 2603.449)"
1645,"(6640.620, 1852.692); (6649.259, 1893.418); (6636.487, 1907.739); (6623.071, 1911.107); (6562.050, 1900.422); (6537.199, 1886.515); (6548.985, 1862.900); (6560.409, 1844.972); (6584.047, 1812.395); (6609.203, 1781.635); (6623.122, 1778.865); (6638.873, 1845.093)"
1646,"(7273.154, 1102.771); (7283.628, 1100.802); (7284.935, 1110.768); (7279.186, 1107.342)"
1647,"(776.895, 3045.080); (788.846, 3012.672); (795.823, 3009.566); (800.315, 3008.527); (809.617, 3020.671); (808.712, 3026.679); (800.193, 3058.404); (798.023, 3062.808); (782.071, 3062.756)"
1648,"(5267.865, 2638.174); (5286.149, 2648.163); (5285.566, 2653.439); (5269.993, 2673.608); (5265.588, 2677.940); (5262.400, 2678.581); (5258.107, 2675.425); (5257.413, 2667.416); (5258.890, 2659.061); (5260.456, 2651.723); (5264.095, 2641.495)"
1649,"(6523.510, 1192.740); (6523.531, 1199.777); (6521.237, 1204.125); (6516.116, 1206.692); (6511.159, 1205.536); (6504.738, 1202.225); (6505.691, 1199.106); (6507.950, 1193.593); (6510.871, 1187.785); (6511.218, 1187.306); (6519.547, 1190.468)"
1650,"(4786.748, 3097.432); (4797.080, 3100.807); (4790.430, 3125.392); (4788.949, 3126.663); (4780.559, 3114.754); (4777.034, 3104.457); (4781.587, 3099.753)"
1651,"(4091.394, 1736.882); (4080.096, 1759.857); (4067.659, 1783.110); (4063.849, 1782.521); (4054.744, 1768.018); (4048.180, 1757.066); (4041.205, 1739.614); (4042.208, 1736.759); (4046.771, 1731.203); (4060.476, 1728.141); (4076.406, 1728.845)"
1652,"(2144.283, 3224.016); (2140.947, 3238.981); (2139.094, 3235.365); (2137.380, 3229.719); (2137.783, 3223.145); (2138.525, 3217.024); (2143.731, 3220.345)"
1653,"(2392.827, 2455.074); (2394.427, 2445.574); (2398.102, 2447.449); (2395.379, 2451.769)"
1654,"(3165.837, 1853.073); (3175.011, 1867.656); (3173.234, 1871.499); (3170.914, 1874.946); (3156.805, 1877.778); (3151.810, 1878.631); (3144.698, 1874.230); (3148.149, 1866.152); (3153.166, 1861.341)"
1655,"(5192.907, 1051.158); (5195.582, 1033.025); (5208.769, 1023.291); (5214.341, 1023.934); (5245.876, 1030.380); (5246.346, 1041.881); (5246.607, 1060.314); (5245.979, 1068.796); (5243.387, 1078.870); (5240.247, 1078.686); (5207.037, 1074.555); (5201.174, 1072.197); (5197.175, 1070.288); (5194.684, 1064.954)"
1656,"(6026.104, 1079.107); (6025.412, 1040.658); (6039.974, 1017.821); (6045.822, 1016.425); (6053.957, 1016.052); (6071.793, 1015.449); (6083.270, 1022.374); (6095.445, 1035.811); (6094.850, 1050.499); (6082.416, 1074.935); (6040.936, 1078.430)"
1657,"(7752.694, 1948.613); (7755.886, 1953.330); (7753.471, 1955.673); (7749.007, 1959.449); (7743.662, 1959.192); (7737.087, 1949.848); (7744.846, 1947.733)"
1658,"(6414.019, 3258.782); (6406.767, 3271.078); (6395.095, 3281.473); (6388.929, 3283.382); (6373.328, 3286.264); (6366.103, 3287.440); (6338.498, 3286.286); (6328.021, 3285.642); (6319.626, 3278.854); (6313.295, 3271.776); (6327.787, 3266.016); (6339.767, 3261.937); (6355.810, 3258.364); (6374.308, 3256.558); (6394.749, 3255.765); (6404.919, 3256.862)"
1659,"(3449.036, 2102.588); (3449.789, 2097.931); (3452.178, 2098.729); (3451.525, 2101.475)"
1660,"(8170.155, 4033.669); (8169.397, 4003.625); (8170.509, 4003.847); (8175.048, 4014.088); (8178.909, 4025.393); (8179.948, 4039.189)"
1661,"(7915.369, 2481.577); (7913.101, 2473.965); (7913.219, 2465.211); (7920.125, 2462.261); (7925.747, 2467.653); (7931.089, 2480.930); (7929.588, 2486.937)"
1662,"(2288.779, 2884.904); (2290.500, 2894.685); (2286.274, 2902.835); (2281.916, 2898.609); (2281.498, 2895.353); (2283.562, 2887.328)"
1663,"(1667.033, 2314.248); (1640.854, 2326.707); (1653.186, 2308.586)"
1664,"(6329.297, 1024.013); (6331.552, 1020.894); (6337.034, 1021.088); (6336.197, 1027.079); (6333.275, 1031.317); (6329.364, 1027.945)"
1665,"(1020.587, 2914.692); (1023.693, 2913.788); (1026.846, 2921.022); (1031.657, 2932.386); (1028.922, 2935.224); (1016.996, 2933.455); (1019.285, 2920.748)"
1666,"(1537.755, 2007.422); (1512.553, 1989.882); (1519.796, 1978.224); (1523.458, 1978.212); (1537.934, 1991.066); (1543.126, 1995.958); (1545.632, 2001.893); (1547.164, 2005.838)"
1667,"(3378.632, 3981.048); (3374.629, 4007.256); (3370.819, 4006.499); (3368.590, 3998.017); (3368.542, 3988.361); (3370.711, 3979.918); (3373.114, 3974.472)"
1668,"(7148.377, 2670.271); (7154.264, 2664.569); (7168.522, 2665.678); (7174.819, 2668.462); (7179.020, 2672.511); (7181.784, 2677.059); (7182.632, 2686.055); (7169.707, 2700.984); (7156.076, 2710.981); (7150.080, 2710.961); (7148.429, 2708.504); (7146.434, 2704.762); (7144.615, 2695.433); (7146.650, 2676.494)"
1669,"(3205.919, 1550.031); (3212.297, 1550.978); (3215.086, 1552.895); (3221.041, 1557.899); (3207.268, 1579.041); (3199.107, 1585.954); (3193.237, 1587.616); (3177.258, 1590.920); (3177.481, 1579.569); (3182.065, 1570.728); (3187.545, 1560.852); (3199.566, 1550.928)"
1670,"(1227.318, 1842.659); (1225.315, 1810.041); (1225.574, 1808.348); (1226.815, 1806.420); (1257.781, 1792.235); (1270.206, 1800.303); (1272.602, 1806.124); (1268.385, 1812.064); (1247.634, 1840.875); (1244.266, 1843.810); (1239.080, 1844.891); (1227.802, 1846.943)"
1671,"(6171.629, 1719.055); (6163.577, 1718.379); (6157.393, 1715.233); (6153.453, 1711.806); (6157.577, 1699.447); (6161.905, 1691.735); (6174.528, 1681.637); (6179.585, 1678.945); (6190.780, 1677.210); (6195.851, 1678.035); (6201.104, 1687.721); (6200.110, 1698.241)"
1672,"(3816.918, 2025.401); (3834.089, 2014.782); (3850.640, 2021.317); (3851.873, 2039.476); (3843.754, 2039.260); (3830.888, 2035.667)"
1673,"(7928.330, 2680.199); (7927.693, 2686.072); (7918.695, 2695.462); (7915.118, 2686.675); (7912.687, 2676.356); (7916.458, 2675.090); (7921.522, 2677.095)"
1674,"(6264.738, 3039.230); (6266.193, 3031.354); (6272.128, 3040.279); (6267.419, 3046.767)"
1675,"(1577.247, 1471.897); (1584.867, 1468.471); (1591.868, 1475.173); (1588.249, 1479.351)"
1676,"(8181.623, 3110.716); (8177.220, 3126.599); (8173.646, 3125.089); (8169.028, 3119.620); (8170.792, 3112.188); (8179.377, 3106.489)"
1677,"(4088.866, 2740.418); (4090.820, 2732.151); (4093.922, 2742.617); (4093.359, 2743.433)"
1678,"(4825.094, 1042.050); (4833.925, 1036.457); (4835.538, 1046.795); (4830.244, 1045.816)"
1679,"(5224.272, 1427.480); (5214.925, 1431.119); (5210.544, 1425.962); (5209.331, 1420.044); (5215.876, 1418.023)"
1680,"(4008.727, 1740.305); (4013.869, 1732.617); (4017.533, 1734.061); (4020.657, 1738.038); (4025.060, 1748.569); (4017.683, 1750.604); (4009.690, 1746.659)"
1681,"(5121.271, 1892.570); (5127.157, 1898.574); (5126.997, 1907.890); (5126.358, 1910.809); (5119.661, 1910.985); (5113.279, 1906.675); (5114.895, 1899.181); (5116.632, 1895.680)"
1682,"(5129.470, 3871.190); (5136.241, 3856.067); (5148.252, 3853.084); (5152.985, 3856.472); (5157.000, 3860.301); (5150.529, 3880.613); (5134.113, 3895.316); (5133.256, 3893.327); (5130.715, 3886.733)"
1683,"(6520.768, 2635.079); (6527.927, 2636.818); (6520.506, 2642.202); (6509.615, 2647.376); (6507.236, 2646.643); (6504.599, 2644.514); (6514.978, 2637.761)"
1684,"(5684.444, 2466.844); (5691.104, 2486.639); (5683.824, 2486.830); (5673.407, 2485.506); (5678.805, 2468.515)"
1685,"(6606.443, 1111.085); (6601.182, 1106.274); (6602.562, 1104.605); (6613.351, 1109.212)"
1686,"(4086.929, 1366.626); (4072.856, 1356.494); (4075.794, 1354.027); (4081.540, 1354.544); (4086.668, 1359.682)"
1687,"(593.406, 2876.303); (604.202, 2872.777); (600.293, 2893.326); (598.671, 2900.662); (598.033, 2902.899); (586.103, 2894.545); (584.879, 2890.966); (586.999, 2882.909)"
1688,"(2825.138, 933.496); (2824.921, 927.487); (2832.002, 931.039); (2832.991, 935.333)"
1689,"(2120.548, 2743.528); (2128.091, 2745.375); (2127.082, 2753.217); (2124.821, 2759.341); (2121.197, 2754.698)"
