NO,Polygon Points
8088,"(6635.769, 7878.695); (6647.745, 7879.556); (6644.537, 7886.033); (6628.493, 7892.287); (6615.195, 7894.537); (6601.137, 7895.340); (6603.280, 7889.266); (6608.171, 7885.859); (6616.083, 7881.104); (6629.617, 7879.109)"
8089,"(1120.232, 5153.481); (1131.994, 5169.945); (1097.762, 5217.165); (1074.471, 5236.440); (1067.456, 5238.807); (1057.369, 5239.004); (1044.916, 5233.344); (1035.106, 5226.068); (1033.090, 5219.168); (1037.473, 5208.934); (1086.431, 5152.091); (1093.892, 5147.562); (1096.781, 5146.389); (1107.238, 5144.686)"
8090,"(6514.549, 6552.781); (6526.997, 6566.021); (6523.778, 6574.482); (6506.856, 6582.540); (6474.763, 6553.218); (6473.230, 6542.771); (6489.433, 6544.989); (6501.988, 6547.524)"
8091,"(1338.189, 2432.291); (1314.010, 2454.635); (1301.193, 2451.781); (1293.128, 2445.099); (1288.958, 2434.128); (1296.934, 2428.643); (1303.815, 2424.229); (1309.208, 2422.257); (1327.253, 2416.236); (1334.106, 2414.082); (1338.935, 2419.490); (1338.684, 2428.948)"
8092,"(7657.213, 3396.279); (7662.570, 3374.942); (7666.122, 3365.124); (7673.987, 3365.347); (7692.249, 3382.509); (7695.281, 3387.313); (7684.385, 3404.727); (7669.893, 3414.458); (7661.007, 3415.433); (7657.894, 3410.185)"
8093,"(3144.956, 3269.624); (3146.472, 3255.019); (3150.578, 3249.726); (3154.614, 3248.320); (3168.236, 3256.905); (3185.612, 3273.578); (3198.691, 3313.499); (3196.602, 3319.369); (3164.315, 3315.805); (3161.950, 3314.046); (3158.262, 3310.499)"
8094,"(6869.560, 2132.607); (6856.898, 2105.988); (6859.960, 2097.489); (6868.561, 2093.533); (6879.982, 2094.640); (6886.465, 2099.196); (6889.249, 2101.768); (6890.872, 2114.602); (6889.483, 2130.054); (6885.496, 2135.213)"
8095,"(271.892, 2060.205); (264.738, 2041.083); (269.744, 2038.423); (289.612, 2031.486); (295.521, 2033.362); (302.205, 2038.862); (295.133, 2067.047); (290.381, 2070.742); (284.675, 2069.075)"
8096,"(73.274, 3786.983); (78.236, 3777.535); (127.823, 3772.404); (134.597, 3772.925); (137.845, 3788.356); (132.261, 3791.407); (110.061, 3799.012); (79.340, 3796.795)"
8097,"(5961.170, 2221.758); (5992.726, 2222.899); (5996.987, 2228.217); (6004.609, 2244.737); (6000.007, 2262.228); (5992.339, 2262.704); (5971.133, 2251.215); (5967.803, 2247.254); (5963.809, 2241.472)"
8098,"(7625.092, 6221.389); (7645.271, 6201.925); (7649.925, 6201.001); (7671.959, 6199.731); (7678.525, 6215.286); (7679.676, 6221.712); (7669.912, 6226.651); (7658.512, 6230.870); (7631.907, 6225.528)"
8099,"(1052.979, 3646.307); (1077.592, 3650.134); (1071.809, 3659.825); (1054.625, 3669.333); (1048.733, 3670.199); (1038.172, 3671.114); (1033.229, 3668.531); (1034.183, 3661.524); (1039.462, 3648.388); (1041.825, 3646.380)"
8100,"(3258.157, 3199.823); (3262.917, 3203.528); (3265.258, 3208.896); (3278.850, 3246.327); (3277.302, 3250.111); (3270.583, 3252.637); (3261.075, 3255.313); (3236.696, 3254.575); (3209.141, 3246.368); (3213.091, 3235.051); (3217.523, 3223.335); (3241.881, 3204.331)"
8101,"(3881.366, 2386.543); (3880.946, 2362.935); (3882.333, 2357.581); (3884.213, 2352.716); (3894.436, 2345.625); (3900.596, 2344.293); (3907.992, 2343.757); (3919.188, 2346.517); (3921.262, 2352.719); (3924.380, 2365.572); (3898.551, 2387.042); (3893.830, 2390.834)"
8102,"(5276.459, 2353.096); (5296.813, 2347.090); (5303.791, 2372.872); (5304.642, 2377.332); (5299.668, 2384.657); (5291.230, 2390.802); (5263.713, 2380.348); (5258.798, 2375.458); (5256.928, 2369.447); (5266.606, 2361.277)"
8103,"(7571.007, 2583.961); (7575.914, 2582.509); (7598.280, 2586.083); (7605.755, 2587.575); (7615.562, 2600.959); (7601.231, 2611.142); (7592.248, 2614.722); (7570.209, 2614.651); (7560.665, 2609.278); (7561.569, 2604.513)"
8104,"(4659.861, 2606.722); (4643.835, 2615.357); (4635.897, 2615.235); (4628.166, 2613.251); (4621.345, 2611.255); (4617.279, 2607.884); (4623.669, 2599.238); (4632.587, 2591.195); (4644.946, 2582.272); (4655.056, 2578.005); (4658.453, 2582.601); (4663.082, 2589.602); (4662.233, 2602.741)"
8105,"(2760.879, 6221.641); (2773.984, 6210.207); (2802.827, 6204.238); (2808.716, 6204.661); (2813.319, 6207.052); (2804.243, 6222.512); (2797.281, 6229.718); (2784.951, 6230.390); (2771.891, 6230.527); (2767.239, 6229.920)"
8106,"(4440.653, 2807.726); (4451.723, 2820.537); (4429.534, 2835.040); (4421.304, 2837.571); (4397.742, 2838.783); (4393.032, 2833.453); (4394.916, 2821.371); (4399.568, 2816.739)"
8107,"(1968.139, 2420.196); (1961.104, 2414.210); (1962.195, 2408.180); (1968.554, 2401.776); (1994.299, 2389.435); (2009.560, 2390.796); (2005.062, 2400.722); (1991.018, 2413.356); (1973.469, 2423.029)"
8108,"(4652.648, 6159.896); (4648.596, 6152.893); (4655.960, 6147.326); (4682.527, 6144.658); (4690.480, 6146.744); (4700.393, 6150.227); (4704.310, 6158.438); (4700.035, 6164.003); (4665.966, 6166.723); (4662.178, 6166.863); (4656.915, 6164.052)"
8109,"(7930.554, 7715.803); (8151.412, 7752.919); (8149.885, 7762.060); (8124.777, 7768.206); (7991.276, 7792.444); (7983.485, 7793.708); (7948.894, 7799.271); (7936.623, 7796.387); (7929.167, 7794.309); (7847.857, 7747.750); (7833.007, 7734.388); (7817.368, 7715.888); (7835.678, 7710.824)"
8110,"(6733.841, 2437.188); (6728.575, 2422.433); (6738.168, 2417.475); (6743.396, 2418.392); (6752.962, 2420.377); (6764.520, 2423.262); (6771.295, 2425.029); (6773.713, 2429.786); (6778.224, 2440.749); (6769.451, 2452.494); (6756.492, 2454.652); (6750.501, 2452.230); (6741.375, 2445.059)"
8111,"(6984.820, 7170.113); (6992.085, 7169.694); (6988.641, 7174.733); (6985.114, 7173.125)"
8112,"(3849.048, 4117.450); (3853.333, 4114.086); (3854.300, 4119.228); (3852.439, 4118.788)"
8113,"(3672.944, 6211.601); (3675.751, 6209.115); (3678.007, 6213.678); (3673.071, 6214.766)"
8114,"(4534.393, 4040.719); (4539.900, 4039.019); (4544.855, 4041.944); (4560.418, 4068.173); (4540.440, 4081.668); (4527.550, 4086.303); (4522.493, 4087.139); (4520.554, 4079.468); (4524.705, 4063.515)"
8115,"(4362.813, 6137.032); (4360.577, 6128.579); (4362.626, 6120.814); (4367.187, 6115.789); (4422.502, 6106.509); (4441.494, 6106.923); (4445.707, 6107.692); (4487.358, 6158.221); (4488.377, 6165.717); (4481.913, 6178.056); (4477.295, 6183.069); (4468.181, 6188.125); (4448.691, 6197.933); (4442.964, 6198.356); (4418.703, 6199.168)"
8116,"(2680.679, 6421.286); (2636.949, 6422.615); (2611.703, 6416.560); (2600.892, 6413.163); (2601.358, 6409.007); (2606.253, 6401.590); (2612.281, 6395.895); (2645.217, 6387.919); (2666.411, 6383.665); (2684.499, 6380.265); (2689.952, 6381.464); (2696.443, 6390.436); (2694.971, 6397.385); (2684.895, 6418.919)"
8117,"(7992.904, 7174.936); (7993.531, 7168.187); (7997.149, 7168.402); (7995.839, 7170.882)"
8118,"(3488.400, 7079.384); (3480.798, 7079.269); (3486.105, 7072.772)"
8119,"(125.124, 3314.877); (73.322, 3270.312); (76.548, 3256.006); (89.085, 3249.229); (97.956, 3253.007); (137.066, 3283.953); (140.810, 3297.837); (142.286, 3311.517); (132.321, 3319.142)"
8120,"(2840.487, 2811.864); (2845.619, 2810.908); (2873.426, 2824.120); (2878.066, 2826.544); (2880.828, 2832.835); (2879.864, 2839.001); (2875.675, 2849.063); (2864.342, 2864.148); (2857.352, 2868.229); (2850.025, 2870.507); (2846.795, 2868.952); (2839.637, 2858.003); (2830.860, 2840.421); (2825.203, 2827.651); (2827.755, 2822.323)"
8121,"(6095.566, 7077.109); (6089.279, 7078.627); (6092.070, 7072.642)"
8122,"(1640.900, 5395.767); (1645.690, 5393.433); (1645.553, 5399.436)"
8123,"(5656.675, 7060.092); (5661.332, 7056.364); (5661.669, 7062.865); (5658.787, 7062.004)"
8124,"(7960.006, 7702.915); (7912.638, 7675.320); (7930.461, 7683.260)"
8125,"(6841.498, 5127.045); (6844.082, 5122.842); (6846.982, 5122.723); (6845.409, 5125.246)"
8126,"(5350.624, 4599.002); (5254.593, 4584.384); (5185.159, 4528.517); (5170.409, 4513.291); (5165.980, 4507.017); (5132.885, 4452.799); (5128.933, 4445.914); (5142.082, 4286.936); (5143.052, 4281.771); (5243.351, 3927.946); (5249.529, 3925.112); (5802.379, 3905.242); (6127.602, 3944.818); (6128.173, 3975.944); (6127.541, 4018.799); (6126.592, 4019.711); (6103.875, 4038.591); (5411.608, 4583.392); (5403.433, 4589.667); (5399.730, 4592.316); (5358.131, 4598.257)"
8127,"(5640.680, 3814.065); (5644.882, 3783.201); (5666.570, 3760.387); (5708.747, 3766.783); (5721.064, 3773.387); (5712.893, 3784.366); (5694.932, 3801.101); (5658.473, 3830.692); (5647.844, 3831.138); (5644.487, 3829.330); (5640.999, 3822.125)"
8128,"(5355.790, 6518.704); (5348.037, 6516.666); (5341.039, 6499.877); (5321.285, 6444.796); (5322.135, 6441.140); (5323.570, 6437.563); (5327.838, 6434.382); (5338.642, 6433.294); (5343.222, 6434.601); (5370.009, 6461.351); (5376.308, 6495.563); (5366.803, 6510.544); (5362.193, 6515.598)"
8129,"(4584.912, 2344.744); (4595.199, 2334.133); (4619.908, 2332.757); (4630.230, 2333.125); (4631.685, 2340.622); (4629.804, 2344.306); (4622.458, 2352.023); (4603.204, 2358.884); (4593.312, 2356.423); (4585.039, 2350.688)"
8130,"(2869.721, 7016.659); (2868.872, 7027.497); (2863.504, 7030.524); (2850.575, 7029.615); (2820.828, 7007.298); (2768.170, 6959.866); (2760.970, 6950.911); (2762.376, 6945.743); (2770.176, 6943.710); (2783.416, 6945.786); (2842.442, 6987.013); (2864.198, 7006.815)"
8131,"(296.709, 2870.551); (264.821, 2855.978); (275.178, 2825.879); (280.027, 2824.159); (296.244, 2821.653); (304.817, 2823.098); (318.668, 2826.059); (326.092, 2833.576); (316.072, 2856.035); (315.921, 2856.258); (305.334, 2866.795); (299.862, 2869.971); (297.732, 2870.503)"
8132,"(6153.302, 8169.928); (6156.465, 7722.465); (6156.694, 7713.271); (6158.515, 7683.178); (6164.157, 7672.020); (6167.142, 7672.505); (6302.118, 7871.187); (6341.381, 7929.853); (6415.318, 8042.547); (6412.303, 8045.563); (6175.945, 8180.142); (6170.476, 8183.250); (6165.676, 8181.637)"
8133,"(8167.096, 5335.598); (8179.987, 5341.398); (8176.820, 5344.478); (8164.518, 5353.369); (8159.351, 5355.913); (8116.599, 5367.077); (8104.505, 5367.414); (8105.041, 5361.289); (8113.967, 5343.153)"
8134,"(424.889, 7280.380); (424.877, 7276.983); (432.923, 7272.479); (455.755, 7263.929); (483.949, 7256.113); (492.273, 7256.859); (500.692, 7262.134); (500.262, 7268.883); (499.260, 7272.376); (497.748, 7273.404); (482.937, 7278.874); (450.038, 7287.142); (437.400, 7284.996)"
8135,"(5380.361, 6624.531); (5320.801, 6590.016); (5330.434, 6583.189); (5356.120, 6584.299); (5364.442, 6585.169); (5422.398, 6602.014); (5449.073, 6610.811); (5456.021, 6614.291); (5459.562, 6626.114); (5456.237, 6637.945); (5446.614, 6646.680); (5442.766, 6646.773); (5434.240, 6646.371)"
8136,"(332.425, 5462.919); (300.438, 5457.421); (298.742, 5455.875); (296.775, 5448.477); (297.185, 5442.594); (314.864, 5440.608); (326.281, 5440.407); (338.222, 5446.134); (345.588, 5451.805); (338.767, 5457.977)"
8137,"(7598.590, 2133.306); (7574.690, 2134.819); (7571.986, 2134.085); (7566.507, 2127.787); (7561.177, 2118.895); (7572.427, 2111.584); (7581.915, 2110.943); (7601.653, 2115.970); (7602.332, 2120.766); (7601.775, 2128.726)"
8138,"(4280.913, 5302.282); (4265.486, 5282.673); (4270.173, 5275.836); (4282.160, 5274.887); (4293.477, 5279.049); (4304.053, 5283.217); (4316.013, 5288.008); (4310.664, 5298.859); (4304.991, 5301.459); (4299.056, 5303.416)"
8139,"(3048.686, 2837.171); (3064.075, 2814.556); (3068.532, 2811.642); (3087.824, 2804.523); (3090.939, 2803.542); (3093.323, 2806.245); (3096.861, 2811.407); (3097.482, 2818.485); (3096.120, 2824.281); (3094.930, 2828.575); (3090.771, 2837.187); (3086.608, 2837.617); (3049.315, 2839.046)"
8140,"(5630.591, 6996.652); (5625.272, 6998.845); (5627.342, 6992.362)"
8141,"(5911.186, 7251.960); (5896.924, 7244.528); (5904.310, 7239.816); (5925.776, 7237.394); (5931.465, 7240.633); (5937.342, 7246.488); (5927.949, 7253.690); (5916.652, 7254.744)"
8142,"(1224.827, 7238.550); (1226.250, 7232.289); (1228.265, 7236.869); (1226.907, 7238.955)"
8143,"(6537.947, 2253.233); (6537.329, 2247.453); (6546.270, 2237.647); (6576.477, 2218.608); (6579.751, 2227.398); (6580.120, 2231.304); (6580.331, 2236.078); (6575.292, 2246.720); (6568.697, 2257.848); (6563.986, 2263.313); (6546.548, 2257.776)"
8144,"(7663.558, 2382.688); (7670.472, 2380.831); (7681.258, 2384.332); (7697.605, 2400.559); (7703.437, 2408.591); (7706.483, 2414.166); (7705.272, 2421.422); (7698.908, 2422.928); (7686.916, 2421.790); (7672.626, 2416.597); (7663.510, 2410.756); (7659.037, 2405.264); (7657.278, 2394.403); (7660.349, 2388.654)"
8145,"(5733.300, 4436.224); (5698.509, 4463.081); (5666.032, 4469.141); (5658.402, 4470.112); (5650.285, 4470.683); (5641.419, 4461.645); (5641.833, 4455.633); (5661.508, 4434.345); (5706.680, 4407.151); (5716.166, 4409.379); (5722.360, 4414.245); (5727.219, 4419.815); (5729.840, 4423.853); (5731.738, 4429.165)"
8146,"(3912.911, 4422.844); (3928.390, 4397.532); (3934.349, 4395.250); (3942.965, 4394.851); (3950.364, 4395.643); (3982.624, 4411.795); (3987.707, 4426.729); (3982.996, 4434.912); (3969.195, 4438.256); (3963.159, 4439.328); (3951.796, 4438.429)"
8147,"(2802.232, 4214.983); (2783.958, 4213.362); (2771.699, 4207.030); (2761.144, 4197.541); (2765.151, 4175.109); (2770.810, 4149.785); (2775.688, 4145.098); (2790.987, 4137.086); (2796.700, 4137.123); (2800.695, 4138.285); (2821.031, 4144.273); (2828.310, 4152.197); (2842.332, 4171.704); (2845.736, 4176.933); (2846.697, 4190.232); (2836.715, 4197.434)"
8148,"(5086.824, 2571.621); (5078.352, 2578.086); (5071.604, 2581.114); (5063.298, 2582.738); (5050.574, 2578.874); (5044.438, 2575.071); (5038.460, 2570.699); (5032.806, 2561.699); (5034.448, 2555.998); (5043.098, 2547.040); (5048.285, 2544.999); (5055.418, 2543.285); (5058.170, 2543.815); (5075.220, 2548.258); (5083.209, 2561.628); (5085.528, 2566.999)"
8149,"(7565.496, 5338.594); (7569.065, 5370.937); (7568.485, 5380.710); (7563.407, 5390.125); (7550.849, 5398.113); (7543.703, 5398.961); (7538.308, 5398.905); (7529.260, 5393.370); (7528.646, 5389.704); (7530.262, 5375.254); (7534.452, 5337.795); (7538.882, 5331.783); (7545.510, 5331.542); (7560.748, 5334.632)"
8150,"(2870.325, 2901.338); (2856.572, 2891.303); (2889.102, 2868.348); (2899.175, 2861.934); (2903.896, 2860.962); (2906.264, 2871.318); (2905.858, 2876.763); (2895.356, 2887.313); (2890.137, 2891.945); (2873.683, 2903.447)"
8151,"(4007.098, 2582.833); (3976.781, 2557.808); (3982.493, 2546.494); (4005.197, 2542.136); (4022.200, 2544.978); (4030.994, 2556.227); (4027.746, 2561.540); (4023.767, 2567.965); (4011.608, 2580.891)"
8152,"(4681.197, 2997.103); (4684.267, 2995.840); (4684.157, 2999.462); (4681.631, 2999.237)"
8153,"(777.015, 3103.241); (777.064, 3093.768); (783.476, 3081.983); (789.636, 3079.000); (827.540, 3083.809); (833.399, 3085.142); (844.192, 3105.752); (831.248, 3118.885); (825.058, 3123.557); (792.928, 3126.819); (785.900, 3123.977); (781.674, 3119.289)"
8154,"(1161.467, 6219.849); (1169.371, 6201.989); (1172.806, 6197.396); (1179.462, 6195.029); (1184.265, 6198.844); (1270.911, 6273.631); (1272.060, 6281.063); (1271.920, 6286.416); (1271.687, 6291.084); (1270.156, 6307.794); (1266.540, 6312.851); (1256.554, 6321.056); (1251.047, 6325.349); (1247.505, 6326.765); (1228.839, 6320.074); (1189.806, 6293.538); (1177.184, 6274.995); (1163.612, 6229.429)"
8155,"(3080.646, 5480.714); (3100.127, 5456.381); (3105.065, 5455.896); (3121.076, 5461.697); (3124.069, 5466.739); (3139.611, 5496.864); (3158.846, 5539.013); (3158.705, 5541.344); (3155.936, 5555.410); (3154.384, 5557.849); (3147.550, 5559.021); (3091.323, 5536.257); (3085.686, 5528.765); (3083.135, 5525.295); (3080.654, 5488.398)"
8156,"(1293.272, 6233.586); (1298.071, 6232.575); (1307.378, 6232.611); (1315.692, 6235.823); (1414.965, 6287.827); (1434.376, 6303.940); (1486.398, 6349.958); (1489.762, 6356.912); (1479.644, 6381.046); (1464.046, 6390.940); (1300.162, 6339.135); (1294.944, 6334.239); (1292.919, 6326.817); (1288.671, 6273.958); (1289.807, 6249.573)"
8157,"(4968.957, 7369.007); (4976.986, 7364.292); (4986.623, 7359.962); (4993.265, 7362.793); (5012.207, 7371.030); (5017.081, 7373.727); (5019.642, 7380.204); (5001.137, 7382.924); (4989.845, 7382.706); (4982.121, 7381.809); (4979.177, 7379.270)"
8158,"(8171.505, 5210.451); (8146.122, 5239.146); (8093.247, 5226.901); (8072.976, 5220.895); (8073.583, 5214.678); (8074.500, 5209.575); (8080.662, 5200.381); (8087.450, 5192.387); (8135.976, 5171.790); (8147.332, 5168.824); (8170.945, 5194.048); (8171.501, 5203.371)"
8159,"(5128.773, 5297.591); (5131.635, 5280.372); (5136.403, 5277.431); (5152.966, 5270.632); (5158.341, 5269.053); (5167.855, 5269.859); (5172.329, 5273.916); (5188.686, 5292.928); (5197.091, 5351.606); (5197.021, 5364.885); (5190.966, 5366.998); (5184.478, 5366.827); (5171.297, 5355.937); (5149.398, 5332.302)"
8160,"(2512.085, 3036.293); (2556.664, 3011.133); (2562.929, 3011.870); (2568.077, 3019.738); (2570.632, 3025.499); (2561.101, 3042.269); (2553.861, 3049.594); (2542.635, 3060.342); (2540.393, 3060.879); (2513.825, 3063.083); (2510.619, 3062.665); (2504.913, 3057.014); (2507.617, 3041.718)"
8161,"(4490.806, 2701.333); (4489.242, 2667.042); (4495.553, 2664.298); (4502.442, 2664.036); (4526.434, 2674.232); (4534.049, 2677.590); (4541.773, 2682.203); (4546.393, 2685.990); (4532.728, 2703.254); (4521.608, 2711.309); (4492.565, 2703.722)"
8162,"(7668.139, 3063.291); (7624.999, 3042.461); (7629.646, 3033.654); (7669.391, 3010.659); (7675.025, 3008.022); (7682.561, 3015.567); (7690.436, 3036.853)"
8163,"(138.450, 5692.675); (146.387, 5707.482); (143.435, 5744.839); (140.324, 5751.480); (118.180, 5750.811); (106.126, 5748.124); (29.641, 5695.960); (10.533, 5673.108); (8.602, 5670.410); (18.366, 5639.617); (19.380, 5636.592); (23.490, 5633.009); (50.841, 5622.082); (59.334, 5626.264)"
8164,"(7910.606, 7830.836); (7887.177, 7830.967); (7855.165, 7829.431); (7824.977, 7823.536); (7820.629, 7816.682); (7818.061, 7810.167); (7817.236, 7806.036); (7825.775, 7802.894); (7839.231, 7798.743); (7857.707, 7799.190); (7909.639, 7810.820); (7926.518, 7818.923); (7924.222, 7824.361); (7918.796, 7827.206)"
8165,"(7240.747, 3146.510); (7262.154, 3146.294); (7272.782, 3153.763); (7277.932, 3159.598); (7281.469, 3174.156); (7280.818, 3182.544); (7276.147, 3187.611); (7271.967, 3190.267); (7265.780, 3190.788); (7247.588, 3159.554); (7241.747, 3149.146)"
8166,"(6664.956, 4766.147); (6666.528, 4740.881); (6691.101, 4698.204); (6696.489, 4694.671); (6700.960, 4694.638); (6707.445, 4696.149); (6728.088, 4703.630); (6749.101, 4732.722); (6749.863, 4741.135); (6729.575, 4782.929); (6723.708, 4791.000); (6701.914, 4787.973); (6676.938, 4779.857); (6666.017, 4771.402)"
8167,"(5328.980, 3616.536); (5328.622, 3637.417); (5324.261, 3638.103); (5293.513, 3639.067); (5286.465, 3633.786); (5259.703, 3611.677); (5257.029, 3604.890); (5258.439, 3601.293); (5262.207, 3599.308); (5269.318, 3598.670); (5321.404, 3610.650); (5327.106, 3613.875)"
8168,"(2536.511, 7201.162); (2550.089, 7175.190); (2557.982, 7177.653); (2574.033, 7185.902); (2575.172, 7194.170); (2575.963, 7232.667); (2574.932, 7240.450); (2563.980, 7255.242); (2544.478, 7251.814); (2542.445, 7246.995); (2539.793, 7238.537)"
8169,"(2696.536, 2621.938); (2713.819, 2610.047); (2719.572, 2608.860); (2726.060, 2610.140); (2742.186, 2617.721); (2749.644, 2629.432); (2752.725, 2636.008); (2746.540, 2642.301); (2738.492, 2647.045); (2717.331, 2645.160); (2698.135, 2628.870)"
8170,"(1128.753, 5578.525); (1139.101, 5573.374); (1145.533, 5571.264); (1157.041, 5571.811); (1163.337, 5574.089); (1169.949, 5586.115); (1164.772, 5587.857); (1148.839, 5590.823); (1137.142, 5586.998); (1131.968, 5582.583)"
8171,"(4103.119, 2742.640); (4072.688, 2728.973); (4076.818, 2718.734); (4084.915, 2709.378); (4092.738, 2707.386); (4124.735, 2703.536); (4127.141, 2704.339); (4130.335, 2715.919); (4126.214, 2727.350); (4124.609, 2731.462)"
8172,"(4110.582, 3998.398); (4105.405, 3972.690); (4110.725, 3969.335); (4116.606, 3966.817); (4131.978, 3968.301); (4139.745, 3971.245); (4145.680, 3973.707); (4177.059, 3999.310); (4183.322, 4008.268); (4186.663, 4017.373); (4181.413, 4022.933); (4175.514, 4023.444); (4153.698, 4021.642); (4142.162, 4015.809); (4113.296, 4000.226)"
